sentence,prediction,gold,is_same
[CLS] Cemetery Station No . 3 railway station is a [MASK] [MASK] [MASK] . [SEP],Cemetery Station No,railway station | rail station | rail stop | railroad station | railway station | railway stop | train station,False
[CLS] Blau is a [MASK] [MASK] [MASK] . [SEP],k . a,family name | family name | last name | surname:2,False
[CLS] Hot cathode:2 is a [MASK] [MASK] [MASK] . [SEP],hot cathode:2,cathode:2 | cathode:2,False
[CLS] German submarine U - 601 is a [MASK] [MASK] . [SEP],German submarine,U - boat | U - Boot | U - boat | Unterseeboot:3,False
[CLS] North Borneo is a [MASK] [MASK] . [SEP],North Borneo,protectorate:3 | protectorate:3,False
[CLS] Hamura:2 is a [MASK] [MASK] [MASK] . [SEP],degree of degree,city of Japan | city ( Japan ) | city in Japan | city of Japan,False
[CLS] Ficoll:3 is a [MASK] [MASK] [MASK] . [SEP],d . d,polysaccharides:5 | polysaccharide:5 | polysaccharides:5,False
[CLS] Ulmus:2 × hollandica:3 ' Belgica:2 ' is a [MASK] [MASK] [MASK] [MASK] . [SEP],subspecies of Ulmus:2,cultivar:2 | cultivar:2 | cultivated:2 variety,False
"[CLS] Riccia:2 , Molise:2 is a [MASK] [MASK] [MASK] [MASK] . [SEP]",municipality in Molise:2,comune of Italy | Comune | Italian commune | Italian communes | comune | comune of Italy | comunes,False
[CLS] Nangkor:3 Gewog:3 is a [MASK] [MASK] [MASK] . [SEP],province of Cambodia,gewog:3 of Bhutan | gewog:3 of Bhutan,False
"[CLS] Cape Academy of Mathematics , Science and Technology is a [MASK] [MASK] [MASK] [MASK] . [SEP]",high school in Cape,boarding school | Boarder:2 | boarding school | day students,False
[CLS] 2002 European Men ' s Handball Championship is a [MASK] [MASK] . [SEP],handball tournament,European Men ' s Handball Championship | European Men ' s Handball Championship,False
[CLS] Cléden:3 - Poher:2 is a [MASK] [MASK] [MASK] . [SEP],commune of France,commune of France | commune | commune ( France ) | commune of France,True
[CLS] Resident Evil Zero is a [MASK] [MASK] [MASK] . [SEP],Resident Evil Zero,video game | game | video game | video games | videogame:2 | videogames:3,False
[CLS] The Phantoms:2 is a [MASK] . [SEP],film,television film | MOTW:3 | MOW:2 | TV film | TV movie | TV - Movie | Television movie | direct - to - TV film | feature - length drama | made - for - television film | movie of the week | original movie | single drama | telefilm:2 | telemovie:3 | television film | television movie,False
[CLS] Minimum:2 - Maximum is a [MASK] [MASK] [MASK] [MASK] . [SEP],Minimum:2 - Maximum,live album | concert album | live album,False
[CLS] Agassou:3 is a [MASK] [MASK] . [SEP],Tunisian:2,Loa:2 | L ' wha:2 | Loa:2 | Lwa:2 | Mysteres:3 | Mystères:3,False
[CLS] Champétières:3 is a [MASK] [MASK] [MASK] . [SEP],commune in France,commune of France | commune | commune ( France ) | commune of France,False
[CLS] Bodil:2 Award for Best Actor in a Leading Role is a [MASK] [MASK] [MASK] . [SEP],gala gala gala,Bodil:2 Awards | Bodil:2 Awards | Bodilprisen:3,False
[CLS] Pacific Grade Summit is a [MASK] [MASK] . [SEP],Grade Summit,mountain pass | mountain pass,False
[CLS] Auger:2 is a [MASK] [MASK] . [SEP],. a,family name | family name | last name | surname:2,False
[CLS] Vlasichev:3 is a [MASK] [MASK] [MASK] . [SEP],town - town,family name | family name | last name | surname:2,False
[CLS] The Flintstones:3 is a [MASK] [MASK] [MASK] [MASK] . [SEP],history of Flintstone:2,animated series | animated TV series | animated TV show | animated series | animated television series | animated television show | animation series | cartoon series,False
[CLS] Stolen:2 Goods:2 is a [MASK] [MASK] [MASK] . [SEP],s . d,silent film | silent | silent film | silent movie,False
[CLS] 2015 Rose Bowl is a [MASK] [MASK] [MASK] . [SEP],2015 Rose Bowl,bowl game | bowl game,False
[CLS] Paddick:3 is a [MASK] [MASK] [MASK] . [SEP],town or town,family name | family name | last name | surname:2,False
[CLS] Bøkfjorden:3 is a [MASK] [MASK] [MASK] . [SEP],river in Norway,fjord:2 | fiord:2 | fjord:2,False
[CLS] Norwegian passport:2 is a [MASK] [MASK] [MASK] . [SEP],Norwegian passport:2,passport:2 | passport:2,False
[CLS] Kirkland:2 is a [MASK] [MASK] . [SEP],Kirkland:2,civil parish | English civil parish | civil parish | civil parish in England | civil parishes in England,False
[CLS] Ohtsuki:3 City College is a [MASK] [MASK] . [SEP],high school,junior college | JC | junior college,False
[CLS] Montenegrin:3 Mountain Hound:2 is a [MASK] [MASK] [MASK] . [SEP],Mountain Hound:2,dog breed | dog breed,False
[CLS] JFin:3 is a [MASK] [MASK] . [SEP],platform platform,free software | free software | libre software | software libre,False
[CLS] Abscon:2 is a [MASK] [MASK] . [SEP],band band,commune of France | commune | commune ( France ) | commune of France,False
[CLS] Monterubbiano:4 is a [MASK] . [SEP],comune,comune of Italy | Comune | Italian commune | Italian communes | comune | comune of Italy | comunes,True
[CLS] Jephtha:3 is a [MASK] [MASK] . [SEP],badminton player,oratorio:2 | oratorio:2,False
[CLS] 1946 South Ayrshire:3 by - election is a [MASK] [MASK] [MASK] . [SEP],by - election,by - election | by election | by elections | by - election | by - elections | byelection:3 | byelections:3 | bypolls:3 | special election | special elections,True
[CLS] Shulman:2 is a [MASK] [MASK] [MASK] . [SEP],town - town,family name | family name | last name | surname:2,False
[CLS] KEYU:4 is a [MASK] [MASK] . [SEP],football club,television station | T . V . station | TV station | television station,False
[CLS] Rivaz:2 East Bank railway station is a [MASK] [MASK] . [SEP],railway station,railway station | rail station | rail stop | railroad station | railway station | railway stop | train station,True
[CLS] Nimda:2 Shoet:3 is a [MASK] [MASK] [MASK] [MASK] . [SEP],village in the Netherlands,armored:2 personnel carrier | APC:2 | armored:2 personnel carrier | armoured:2 personnel carrier,False
[CLS] Constable Burton is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,civil parish | English civil parish | civil parish | civil parish in England | civil parishes in England,False
[CLS] Rebeldes:2 discography:2 is a [MASK] [MASK] . [SEP],discography:2,discography:2 | audio recording lists | discographies:3 | discography:2 | lists of audio recordings | lists of sound recordings | sound recording lists,True
[CLS] ClearOS:2 is a [MASK] [MASK] . [SEP],ClearOS:2,Linux distribution | GNU / Linux distribution | GNU / Linux distro:2 | Linux distribution | Linux distro:2 | distro:2,False
[CLS] Houliston:3 Glacier is a [MASK] [MASK] [MASK] . [SEP],glacier:3,glacier:3 | glacier:3,True
[CLS] Suceava:3 North railway station is a [MASK] [MASK] . [SEP],railway station,railway station | rail station | rail stop | railroad station | railway station | railway stop | train station,True
[CLS] Ukrainian Cultural Heritage Village is a [MASK] [MASK] [MASK] . [SEP],Cultural Heritage Village,open - air museum | living history museums | museum of buildings | open air museum | open - air museum,False
[CLS] Carpin:2 is a [MASK] [MASK] [MASK] . [SEP],"town , town",municipality of Germany | Gemeinde | Municipalities:2 of Germany | municipality of Germany,False
[CLS] Diors:2 is a [MASK] [MASK] [MASK] . [SEP],surf:2 team,commune of France | commune | commune ( France ) | commune of France,False
[CLS] Crealock:3 is a [MASK] [MASK] [MASK] . [SEP],town in Germany,family name | family name | last name | surname:2,False
[CLS] Onitsha:3 South is a [MASK] [MASK] . [SEP],small town,Local Government area of Lagos State | LGA:2 | Local Government area of Lagos State | Local Government area of Nigeria,False
[CLS] Afterglow:3 is a [MASK] [MASK] . [SEP],rock band,compilation album | best album | compilation album | compilation disc | rarities:2 album,False
[CLS] Pride of Baltimore is a [MASK] [MASK] [MASK] . [SEP],Pride of Baltimore,schooner:2 | schooner:2,False
[CLS] Kemosabe:3 Records is a [MASK] [MASK] . [SEP],record label,record label | imprint:2 | label | music label | record label,True
[CLS] Archosauriformes:4 is a [MASK] [MASK] [MASK] . [SEP],Archosaur:3,clade:2 | clade:2 | evolutionary clade:2 | monophyletic:4 group | monophyletic:4 taxon,False
[CLS] Achberg:2 is a [MASK] [MASK] . [SEP],German municipality,municipality of Germany | Gemeinde | Municipalities:2 of Germany | municipality of Germany,False
[CLS] Flibbiddydibbiddydob:9 is a [MASK] [MASK] [MASK] [MASK] . [SEP],Flibbiddy:4,extended play | E . P . | EP | Extended Play | extended play,False
[CLS] 500 is a [MASK] [MASK] [MASK] . [SEP],red red red,natural number | n | n ( natural number ) | natural number | natural number ( ambiguously:3 including zero ) | natural numbers ( individually:2 ) | [UNK],False
[CLS] Manchester Town Hall is a [MASK] [MASK] . [SEP],Town hall,city hall | city hall | rathaus:2 | seat of local government | town hall | town or city hall | townhall:2,True
[CLS] Hida:2 - Furukawa:3 Station is a [MASK] . [SEP],station,railway station | rail station | rail stop | railroad station | railway station | railway stop | train station,False
[CLS] USS New Berne is a [MASK] [MASK] [MASK] . [SEP],U . S,steamship:2 | steam boat | steam ship | steamboat:2 | steamer:2 | steamship:2,False
[CLS] Inside the Third Reich is a [MASK] . [SEP],film,television film | MOTW:3 | MOW:2 | TV film | TV movie | TV - Movie | Television movie | direct - to - TV film | feature - length drama | made - for - television film | movie of the week | original movie | single drama | telefilm:2 | telemovie:3 | television film | television movie,False
[CLS] Schönrain:3 Priory:2 is a [MASK] [MASK] . [SEP],Priory:2,monastery ( built complex ) | convent | monastery,False
[CLS] The Electric Ant is a [MASK] [MASK] . [SEP],football club,short story | short story | tale,False
[CLS] Thai Trade Union Congress is a [MASK] [MASK] [MASK] [MASK] . [SEP],Thai Trade Union Congress,trade union | labor union | labour union | trade union | union | work union | worker ' s union | workers union,False
[CLS] Frolois:3 is a [MASK] [MASK] [MASK] . [SEP],commune of France,commune of France | commune | commune ( France ) | commune of France,True
[CLS] . edu is a [MASK] [MASK] . [SEP],public domain,sponsored top - level domain | sponsored TLD:2 | sponsored top - level domain,False
[CLS] Tiger Energy Drink:2 is a [MASK] [MASK] [MASK] [MASK] . [SEP],Tiger Energy Drink:2,energy drink | energy drink,False
[CLS] Sickerode:3 is a [MASK] [MASK] [MASK] . [SEP],k . a,municipality of Germany | Gemeinde | Municipalities:2 of Germany | municipality of Germany,False
[CLS] Bury St Edmunds:2 Eastgate:2 railway station is a [MASK] [MASK] . [SEP],railway station,railway station | rail station | rail stop | railroad station | railway station | railway stop | train station,True
[CLS] Panasonic:3 Lumix:3 45mm:2 lens is a [MASK] [MASK] [MASK] [MASK] . [SEP],Panasonic:3 lens,camera lens | camera lens | photographic:2 lens | photographic:2 objective,False
[CLS] Russian frigate:2 Admiral Gorshkov:4 is a [MASK] [MASK] [MASK] . [SEP],Russian frigate:2,frigate:2 | frigate:2,False
[CLS] KASN:3 is a [MASK] [MASK] . [SEP],bus station,television station | T . V . station | TV station | television station,False
[CLS] Francisco de Orellana:3 Canton is a [MASK] . [SEP],Canton,canton of Ecuador | Cantons:2 of Ecuador | canton of Ecuador,False
[CLS] Monmarvès:4 is a [MASK] [MASK] [MASK] . [SEP],commune in France,commune of France | commune | commune ( France ) | commune of France,False
[CLS] 1990 Brazilian Grand Prix is a [MASK] [MASK] [MASK] [MASK] . [SEP],1990 Brazilian Grand Prix,Brazilian Grand Prix | Brazilian Grand Prix,False
[CLS] The Mall of Monroe is a [MASK] [MASK] [MASK] . [SEP],Mall of Monroe,shopping mall | mall | shopping arcade | shopping center | shopping mall | shopping precinct:3,False
[CLS] Mukogawa:3 Women ' s University Junior College Division is a [MASK] [MASK] [MASK] . [SEP],Junior College Division,junior college | JC | junior college,False
[CLS] High Shoals:3 Falls is a [MASK] [MASK] . [SEP],waterfall:2,waterfall:2 | falls | waterfall:2,True
"[CLS] Hope , Peace , and Liberty is a [MASK] [MASK] [MASK] . [SEP]",. film directed,political party | party | political party,False
[CLS] Karoninka:3 people is a [MASK] [MASK] [MASK] . [SEP],Karoninka:3,ethnic group | ethnic group | ethnic groups | people group | tribe,False
[CLS] Royalist:2 is a [MASK] [MASK] [MASK] . [SEP],Roman Catholic church,schooner:2 | schooner:2,False
[CLS] Forrester:2 High School is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],high school in Forrester:2,secondary school | high school | secondary school,False
[CLS] Guía de Isora:2 is a [MASK] [MASK] [MASK] [MASK] . [SEP],guide of Isora:2,municipality of Spain | municipality of Spain | municipio de España,False
[CLS] Manworam:3 is a [MASK] [MASK] [MASK] . [SEP],village of India,Korean Buddhist temples | Korean Buddhist temples,False
[CLS] Flares:2 is a [MASK] [MASK] [MASK] . [SEP],k . a,Thoroughbred:4 | Thoroughbred:4 | Thoroughbred:4 racehorse:3,False
[CLS] Buchan:2 Waterfall:2 is a [MASK] [MASK] . [SEP],waterfall:2,waterfall:2 | falls | waterfall:2,True
[CLS] Avermes:2 is a [MASK] [MASK] [MASK] . [SEP],commune in France,commune of France | commune | commune ( France ) | commune of France,False
[CLS] Orient Express is a [MASK] [MASK] . [SEP],Orient Express,steel roller coaster:2 | roller coaster:2 | steel roller coaster:2,False
[CLS] Mioglia:2 is a [MASK] [MASK] [MASK] [MASK] . [SEP],municipality in the municipality,comune of Italy | Comune | Italian commune | Italian communes | comune | comune of Italy | comunes,False
[CLS] Nuhiji:3 is a [MASK] [MASK] [MASK] . [SEP],town in Tanzania,family name | family name | last name | surname:2,False
[CLS] Tscherms:3 is a [MASK] [MASK] [MASK] . [SEP],k . u,comune of Italy | Comune | Italian commune | Italian communes | comune | comune of Italy | comunes,False
[CLS] Fornelos:3 de Montes is a [MASK] . [SEP],municipality,municipality of Spain | municipality of Spain | municipio de España,False
[CLS] Skirlaugh:3 is a [MASK] [MASK] [MASK] . [SEP],town of Oklahoma,civil parish | English civil parish | civil parish | civil parish in England | civil parishes in England,False
[CLS] Dun:2 Aengus:3 is a [MASK] [MASK] . [SEP],rower:2,archaeological site | ancient site | archaeological site | archeological:3 site,False
[CLS] Kahler:2 is a [MASK] [MASK] [MASK] . [SEP],town - town,family name | family name | last name | surname:2,False
[CLS] Hallig:2 Hooge:2 is a [MASK] [MASK] [MASK] . [SEP],boatboat:2 club,municipality of Germany | Gemeinde | Municipalities:2 of Germany | municipality of Germany,False
[CLS] Kosmos 1223 is a [MASK] [MASK] . [SEP],cruiser:2,US - K | US - K | Upravlyaemy:6 Sputnik:3 Kontinentalny:4,False
[CLS] Serb:2 People ' s Party is a [MASK] [MASK] . [SEP],Serb:2,political party | party | political party,False
[CLS] Redknapp:3 is a [MASK] [MASK] . [SEP],small town,family name | family name | last name | surname:2,False
[CLS] Bedford is a [MASK] [MASK] [MASK] [MASK] . [SEP],land - land land,family name | family name | last name | surname:2,False
[CLS] Kingdom of Iceland is a [MASK] [MASK] [MASK] . [SEP],Kingdom of Iceland,personal union | personal union,False
[CLS] July 1962 lunar eclipse:3 is a [MASK] [MASK] [MASK] . [SEP],eclipse:3,lunar eclipse:3 | lunar eclipse:3,False
[CLS] The Legend of Sword and Fairy 4 is a [MASK] [MASK] [MASK] . [SEP],series of books,video game | game | video game | video games | videogame:2 | videogames:3,False
[CLS] Måseskär:5 old lighthouse:2 is a [MASK] [MASK] . [SEP],lighthouse:2,lighthouse:2 | LtHo:3 | light house | lighthouse:2 | lighthouses:2,True
[CLS] Skipsea:3 is a [MASK] [MASK] [MASK] . [SEP],municipality in Norway,civil parish | English civil parish | civil parish | civil parish in England | civil parishes in England,False
[CLS] CLIPS:3 is a [MASK] [MASK] [MASK] . [SEP],free free free,programming language | computer language | computer programming language | programming language,False
[CLS] Tha Tum:2 is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],song by Tha Tum:2,tambon:2 | subdistrict:4 | tambon:2,False
[CLS] Lajes:2 Pintadas:2 is a [MASK] [MASK] [MASK] . [SEP],municipality in Mexico,municipality of Brazil | municipality of Brazil | município do Brasil,False
[CLS] Sasabaru:3 Station is a [MASK] . [SEP],station,railway station | rail station | rail stop | railroad station | railway station | railway stop | train station,False
[CLS] Finest:2 Hour : The Best of Gavin DeGraw:4 is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],compilation of Finest:2 Hour,compilation album | best album | compilation album | compilation disc | rarities:2 album,False
[CLS] overhand:2 knot:2 is a [MASK] [MASK] . [SEP],cutter:2,stopper:2 knot:2 | stopper:2 knot:2,False
[CLS] Lawside:2 Academy is a [MASK] [MASK] . [SEP],primary school,Catholic school | Catholic school,False
[CLS] Diplomat Records is a [MASK] [MASK] [MASK] . [SEP],state of state,record label | imprint:2 | label | music label | record label,False
[CLS] Castello di Brianza:2 is a [MASK] [MASK] [MASK] [MASK] . [SEP],castle of Brianza:2,comune of Italy | Comune | Italian commune | Italian communes | comune | comune of Italy | comunes,False
[CLS] Kosmos 862 is a [MASK] [MASK] . [SEP],cruiser:2,US - K | US - K | Upravlyaemy:6 Sputnik:3 Kontinentalny:4,False
[CLS] Breitbrunn:3 is a [MASK] [MASK] . [SEP],waterfall:2,municipality of Germany | Gemeinde | Municipalities:2 of Germany | municipality of Germany,False
[CLS] Kerem:2 Maharal:2 is a [MASK] [MASK] . [SEP],political party,moshav:2 | moshav:2,False
[CLS] Fulgore:3 is a [MASK] [MASK] . [SEP],skipper:2,player character | PC | playable:2 character | player character,False
[CLS] Theuma:2 is a [MASK] [MASK] [MASK] [MASK] . [SEP],". a , a",municipality of Germany | Gemeinde | Municipalities:2 of Germany | municipality of Germany,False
[CLS] Welcome to My World is a [MASK] [MASK] [MASK] . [SEP],a of S,compilation album | best album | compilation album | compilation disc | rarities:2 album,False
[CLS] Middletown:2 High School is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],high school in Middletown:2,state school | government school | public school | public sector school | state school,False
[CLS] Jettenbach:3 is a [MASK] [MASK] [MASK] [MASK] . [SEP],village in the municipality,municipality of Germany | Gemeinde | Municipalities:2 of Germany | municipality of Germany,False
[CLS] Kayrak:2 is a [MASK] [MASK] [MASK] . [SEP],village in Turkey,family name | family name | last name | surname:2,False
[CLS] Fibonacci:3 coding:2 is a [MASK] [MASK] . [SEP],coding:2,numeral:2 system | numeral:2 system | system of numeration:2,False
[CLS] Sidney Sussex College is a [MASK] [MASK] . [SEP],secondary school,college of the University of Cambridge | college of the University of Cambridge | colleges of the University of Cambridge,False
[CLS] Fairport:2 Chronicles is a [MASK] [MASK] [MASK] . [SEP],Fairport:2 Chronicles,compilation album | best album | compilation album | compilation disc | rarities:2 album,False
[CLS] Lawesson:3 ' s reagent:3 is a [MASK] [MASK] [MASK] . [SEP],reagent:3,chemical compound | chemical compound | compound | heteroatomic:4 molecular entity,False
[CLS] I Megaliteres:3 Epitihies:4 is a [MASK] [MASK] . [SEP],belt belt,compilation album | best album | compilation album | compilation disc | rarities:2 album,False
[CLS] Steingaden:3 is a [MASK] [MASK] . [SEP],German municipality,municipality of Germany | Gemeinde | Municipalities:2 of Germany | municipality of Germany,False
[CLS] Gatcombe:3 Court is a [MASK] [MASK] . [SEP],civil parish,listed building in the United Kingdom | Listed:2 Buildings:2 of United Kingdom | listed building in the United Kingdom | listed structure,False
[CLS] Villaescusa:3 is a [MASK] [MASK] [MASK] . [SEP],village in Romania,municipality of Spain | municipality of Spain | municipio de España,False
[CLS] Miharu:2 Station is a [MASK] [MASK] [MASK] . [SEP],Miharu:2 Station,railway station | rail station | rail stop | railroad station | railway station | railway stop | train station,False
[CLS] Rik:2 Emmett:3 discography:2 is a [MASK] [MASK] [MASK] [MASK] . [SEP],history of discography:2,discography:2 | audio recording lists | discographies:3 | discography:2 | lists of audio recordings | lists of sound recordings | sound recording lists,False
[CLS] canton of Marseille - Saint - Lambert is a [MASK] [MASK] [MASK] . [SEP],canton of France,canton of France ( until 2015 ) | canton of France ( until 2015 ) | former canton of France,False
[CLS] USS Delaware is a [MASK] [MASK] [MASK] [MASK] . [SEP],class of the Navy,gunboat:2 | gunboat:2 | gunvessel:3,False
[CLS] Las Numero:2 Uno is a [MASK] [MASK] . [SEP],radio station,compilation album | best album | compilation album | compilation disc | rarities:2 album,False
[CLS] WAOE:4 is a [MASK] [MASK] . [SEP],radio station,television station | T . V . station | TV station | television station,False
[CLS] Mathieu group M24:2 is a [MASK] [MASK] . [SEP],Mathieu group,sporadic:3 group | significant finite simple group | sporadic:3 group,False
[CLS] Verfaillie:4 is a [MASK] [MASK] [MASK] . [SEP],commune in Luxembourg,family name | family name | last name | surname:2,False
[CLS] Malans:2 is a [MASK] [MASK] [MASK] . [SEP],district of India,commune of France | commune | commune ( France ) | commune of France,False
[CLS] Binibining:3 Pilipinas is a [MASK] [MASK] [MASK] [MASK] . [SEP],Binibining:3 Pilipinas,beauty contest | beauty contest | beauty pageant:2,False
[CLS] Nether:2 Denton:2 is a [MASK] [MASK] . [SEP],basketball player,civil parish | English civil parish | civil parish | civil parish in England | civil parishes in England,False
[CLS] Labour Party of Bosnia and Herzegovina is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],party of Bosnia and Herzegovina,political party | party | political party,False
[CLS] Silton:2 is a [MASK] [MASK] [MASK] . [SEP],town - town,civil parish | English civil parish | civil parish | civil parish in England | civil parishes in England,False
[CLS] United Democratic Party is a [MASK] [MASK] . [SEP],Democratic party,political party | party | political party,False
[CLS] Gorilla:2 Grodd:3 is a [MASK] [MASK] [MASK] [MASK] . [SEP],subspecies of Gorilla:2,supervillain:3 | super villain:2 | super - villain:2 | supervillain:3 | supervillainess:3,False
[CLS] ARY:2 Film Award for Best Star Debut:2 Male is a [MASK] [MASK] . [SEP],award ceremony,ARY:2 Film Awards | ARY:2 Film Awards,False
[CLS] Lekhziri:4 Glacier is a [MASK] [MASK] [MASK] . [SEP],glacier:3,glacier:3 | glacier:3,True
[CLS] Royal Albert Bridge is a [MASK] . [SEP],bridge,truss:2 bridge | truss:2 bridge,False
[CLS] Depth:3 Charge:2 is a [MASK] [MASK] . [SEP],cruise ship,extended play | E . P . | EP | Extended Play | extended play,False
[CLS] Townsville:2 is a [MASK] [MASK] [MASK] . [SEP],City of Towns,live album | concert album | live album,False
[CLS] BurJuman:4 is a [MASK] [MASK] . [SEP],badminton player,shopping mall | mall | shopping arcade | shopping center | shopping mall | shopping precinct:3,False
[CLS] South American Basketball Championship 1942 is a [MASK] [MASK] [MASK] . [SEP],Basketball Championship 1942,South American Basketball Championship | South American Basketball Championship,False
[CLS] Symphony No . 8 is a [MASK] [MASK] . [SEP],Symphony No,symphony:4 | symphony:4,False
[CLS] Kidnapping:3 Caitlynn:3 is a [MASK] . [SEP],film,short film | short | short film | short movie,False
[CLS] Rzaguliyev:4 is a [MASK] [MASK] . [SEP],football player,family name | family name | last name | surname:2,False
[CLS] Seriate:2 is a [MASK] [MASK] . [SEP],compound compound,comune of Italy | Comune | Italian commune | Italian communes | comune | comune of Italy | comunes,False
[CLS] Mystic Seaport:2 Light is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],light from Mystic Seaport:2,lighthouse:2 | LtHo:3 | light house | lighthouse:2 | lighthouses:2,False
[CLS] Voyager : The Jugglers:3 of Jusa:2 is a [MASK] [MASK] . [SEP],video game,remix album | remix album,False
[CLS] I ' m Crazy is a [MASK] [MASK] [MASK] [MASK] . [SEP],single by Deep Purple,short story | short story | tale,False
[CLS] Strohn:3 is a [MASK] [MASK] [MASK] . [SEP],town or town,municipality of Germany | Gemeinde | Municipalities:2 of Germany | municipality of Germany,False
"[CLS] Stafford by - election , 1984 is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",by - election of 1984,by - election | by election | by elections | by - election | by - elections | byelection:3 | byelections:3 | bypolls:3 | special election | special elections,False
[CLS] Laprugne:4 is a [MASK] [MASK] [MASK] . [SEP],commune in France,commune of France | commune | commune ( France ) | commune of France,False
[CLS] Saint - Paul - d ' Izeaux:2 is a [MASK] . [SEP],commune,commune of France | commune | commune ( France ) | commune of France,True
[CLS] Hastings Arm is a [MASK] [MASK] . [SEP],football club,fjord:2 | fiord:2 | fjord:2,False
[CLS] Hallencourt:2 is a [MASK] [MASK] [MASK] . [SEP],commune in France,commune of France | commune | commune ( France ) | commune of France,False
[CLS] Aco:2 discography:2 is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],discography:2 of Aco:2,discography:2 | audio recording lists | discographies:3 | discography:2 | lists of audio recordings | lists of sound recordings | sound recording lists,False
[CLS] Pallatanga:3 Canton is a [MASK] . [SEP],Canton,canton of Ecuador | Cantons:2 of Ecuador | canton of Ecuador,False
[CLS] It Takes Two is a [MASK] [MASK] [MASK] [MASK] . [SEP],Film directed by S,television program | TV broadcast | TV program | TV programme | TV show | television broadcast | television program | television programme | television show,False
[CLS] Mitake:2 Station is a [MASK] [MASK] [MASK] . [SEP],Mitake:2 station,railway station | rail station | rail stop | railroad station | railway station | railway stop | train station,False
[CLS] Vrhovac:2 is a [MASK] [MASK] [MASK] . [SEP],village in Serbia,family name | family name | last name | surname:2,False
[CLS] Mitchell County Courthouse:2 is a [MASK] [MASK] [MASK] . [SEP],County Courthouse:2,courthouse:2 | court building | court house | courthouse:2 | palace of justice,False
[CLS] Montigny:2 - en - Morvan:2 is a [MASK] [MASK] [MASK] . [SEP],commune in France,commune of France | commune | commune ( France ) | commune of France,False
[CLS] inferior alveolar:3 artery:2 is a [MASK] [MASK] [MASK] . [SEP],class of arter,artery:2 | a . | arteria | arteries:2 | artery:2,False
[CLS] His Grace Gives:2 Notice is a [MASK] [MASK] . [SEP],television series,silent film | silent | silent film | silent movie,False
