sentence,prediction,gold,is_same
[CLS] Ravenstonedale:3 railway station is named after [MASK] [MASK] [MASK] . [SEP],Ravenstonedale:3,"Ravenstonedale:3 | Ravenstonedale:3 | Ravenstonedale:3 , Cumbria:2",True
[CLS] Paget:2 ' s abscess:3 is named after [MASK] [MASK] . [SEP],Paget:2,"James Paget:2 | James Paget:2 | Paget:2 | Sir James Paget:2 | Sir James Paget:2 , 1st Baronet | Sir James Paget:2 , 1st Bt:2 .",True
[CLS] Kirkburton:3 railway station is named after [MASK] [MASK] [MASK] . [SEP],Kirkburton:3,"Kirkburton:3 | Kirkburton:3 | Kirkburton:3 , Kirklees:3 | Kirkburton:3 , West Yorkshire",True
[CLS] Édifice:3 Jean - Antoine - Panet:2 is named after [MASK] [MASK] . [SEP],Panet:2,Jean - Antoine Panet:2 | Jean - Antoine Panet:2,False
[CLS] USS Salt Lake City is named after [MASK] [MASK] [MASK] [MASK] . [SEP],USS Salt Lake City,"Salt Lake City | SLC:2 | Salt Lake | Salt Lake City | Salt Lake City , Utah",False
[CLS] Pete Maravich:2 Assembly Center is named after [MASK] [MASK] [MASK] . [SEP],Pete Maravich:2,Pete Maravich:2 | Pete Maravich:2 | Peter Press Maravich:2 | Pistol:2 Pete,True
[CLS] Schleswig - Holstein Wadden:3 Sea National Park is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Wadden:3 Sea,Wadden:3 Sea | Wadden:3 Sea | Wadden:3 Sea ( North Sea ),True
[CLS] Scullin:3 Monolith:3 is named after [MASK] [MASK] [MASK] . [SEP],Scullin:3,James Scullin:3 | James Henry Scullin:3 | James Scullin:3 | The Right Honourable:2 James Scullin:3,False
[CLS] LIV:2 ( SO ) Serval:2 is named after [MASK] [MASK] . [SEP],Serval:2,Serval:2 | Leptailurus:4 serval:2 | Serval:2,True
[CLS] Armando Emilio Guebuza:4 Bridge is named after [MASK] . [SEP],him,Armando Guebuza:4 | Armando Guebuza:4,False
[CLS] Walton - on - Thames railway station is named after [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Walton - on - Thames,Walton - on - Thames | Walton - on - Thames,True
[CLS] Malta International Airport is named after [MASK] [MASK] . [SEP],Malta Malta,Valletta:2 | Capital of Malta | Citta:2 Umilissima:3 | Città Umilissima:3 | Il - Belt Valletta:2 | La Valleta:2 | La Valletta:2 | Valetta:2 | Valleta:2 | Valletta:2,False
[CLS] Vaganova:3 Academy of Russian Ballet is named after [MASK] . [SEP],him,Agrippina:3 Vaganova:3 | Agrippina:3 Vaganova:3,False
[CLS] Primrose:3 Hill railway station is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Primrose:3 Hill,Primrose:3 Hill | Primrose:3 Hill,True
[CLS] Melbourne Central is named after [MASK] [MASK] . [SEP],Melbourne Central,Melbourne Central | Melbourne Central | Melbourne Central SC | Melbourne Central Shopping Centre,True
[CLS] Blaine:2 County is named after [MASK] [MASK] [MASK] . [SEP],Blaine:2 County,James G . Blaine:2 | James G . Blaine:2 | James Gillespie Blaine:2,False
[CLS] Siuna:2 Airport is named after [MASK] [MASK] . [SEP],Siuna:2,Siuna:2 | Siuna:2,True
[CLS] Llandeilo:3 is named after [MASK] [MASK] [MASK] . [SEP],Llandeilo:3,Teilo:2 | Saint Teilo:2 | St Teilo:2 | St . Teilo:2 | Teilo:2,False
[CLS] Shrivenham:3 railway station is named after [MASK] [MASK] [MASK] . [SEP],Shrivenham:3,"Shrivenham:3 | Shrivenham:3 | Shrivenham:3 , Oxfordshire | Shrivenham:3 , Oxon:2",True
[CLS] La Maddalena is named after [MASK] [MASK] [MASK] . [SEP],the La Maddalena,Mary Magdalena | Maria Magdalena | Mary Magdalena | Mary Magdalene:2 | Mary of Magdala:2 | The Magdalene:2,False
[CLS] Aasiaat:3 Airport is named after [MASK] [MASK] [MASK] . [SEP],Aasiaat:3,Aasiaat:3 | Aasiaat:3,True
[CLS] Kroll:2 process is named after [MASK] [MASK] . [SEP],Kroll:2,William Justin Kroll:2 | William Justin Kroll:2,False
[CLS] Wallasey:3 Village railway station is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Wallasey:3 Village,Wallasey:3 | Wallasey:3,False
[CLS] Boufarik:3 Airport is named after [MASK] [MASK] [MASK] . [SEP],Boufarik:3,Boufarik:3 | Boufarik:3,True
[CLS] B & Q is named after [MASK] [MASK] [MASK] . [SEP],B & Q,David Quayle:2 | David Quayle:2,False
[CLS] Ritchie County is named after [MASK] [MASK] . [SEP],Ritchie County,Thomas Ritchie | Thomas Ritchie,False
[CLS] Newton ' s identities:3 is named after [MASK] [MASK] . [SEP],Isaac Newton,Albert Girard | Albert Girard,False
[CLS] Coseley:3 railway station is named after [MASK] [MASK] [MASK] . [SEP],Coseley:3,Coseley:3 | Coseley:3,True
[CLS] Daly is named after [MASK] [MASK] [MASK] . [SEP],D . D,"Daly River | Daly River | Daly River , Northern Territory | Daly River , Northern Territory , Australia | Nauiyu:3 Nambiyu:3",False
[CLS] Moseley:3 ' s law is named after [MASK] [MASK] [MASK] . [SEP],Moseley:3,Henry Moseley:3 | Henry Moseley:3 | Henry Gwyn:2 Jeffreys:2 Moseley:3 | Henry Moseley:3,False
[CLS] Cathedral of Trani:2 is named after [MASK] . [SEP],him,"Saint Nicholas | Hagios:2 Nikolaos:2 | Hagios:2 Nikólaos:4 | Nicholas of Myra:2 | Nicolaus Myrensis:3 | Nikolaos:2 of Myra:2 | Nikolaus | Saint Nicholas | Saint Nicholas of Bari | Saint Nicholas of Myra:2 | Saint , Bishop of Myra:2 Nicolaus | Saint , Bp . of Myra:2 Nicholas | Sainte Nicholaes:4 | Sanctus:2 Nicolaus | St . Nicholas | St . Nicholas of Myra:2 | St . Nicholas the Wonderworker:3",False
[CLS] Nocardia:3 is named after [MASK] [MASK] . [SEP],Nocard:2,Edmond Nocard:2 | Edmond Isidore:3 Etienne Nocard:2 | Edmond Nocard:2,False
[CLS] Middle Tennessee State University is named after [MASK] [MASK] . [SEP],his honor,Middle Tennessee | Central Tennessee | Middle Tennessee,False
[CLS] Long Banga:2 Airport is named after [MASK] [MASK] [MASK] . [SEP],Long Banga:2,Long Banga:2 | Long Banga:2,True
[CLS] Benghazi:3 burner:2 is named after [MASK] [MASK] [MASK] . [SEP],Benghazi:3,Benghazi:3 | Benghazi:3,True
[CLS] Gregorian:2 calendar is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Julian ' s calendar,Gregory XIII | Gregor XIII . Papst | Gregorius PP . XIII | Gregory XIII | Pope Gregorius XIII | Pope Gregory XIII | Ugo Boncompagni:4 | Ugo Buoncompani:4 | papa Gregorio XIII | pape Gregoire:2 XIII | pape Grégoire XIII,False
[CLS] Lago di Poschiavo:3 is named after [MASK] [MASK] [MASK] . [SEP],Poschiavo:3,Poschiavo:3 | Poschiavo:3 | Poschiavo:3 GR,True
[CLS] Anapa:2 Airport is named after [MASK] [MASK] . [SEP],Anapa:2,Anapa:2 | Anapa:2,True
[CLS] Rouyn:3 - Noranda:2 Airport is named after [MASK] [MASK] [MASK] . [SEP],Rouyn:3,Rouyn:3 - Noranda:2 | Rouyn:3 - Noranda:2,False
[CLS] Blymhill:4 and Weston - under - Lizard:2 is named after [MASK] . [SEP],him,Weston - under - Lizard:2 | Weston - under - Lizard:2,False
[CLS] HNLMS:3 De Ruyter:3 is named after [MASK] [MASK] [MASK] [MASK] . [SEP],De Ruyter:3,Michiel:3 de Ruyter:3 | Michiel:3 de Ruyter:3,False
[CLS] Wadi Halfa:2 Airport is named after [MASK] . [SEP],him,Wadi Halfa:2 | Wadi Halfa:2,False
[CLS] Providence Park is named after [MASK] [MASK] [MASK] . [SEP],"Providence , Providence",Jeld:2 - Wen | Jeld:2 - Wen,False
[CLS] Washington County is named after [MASK] [MASK] . [SEP],Washington County,George Washington | Father of the United States | G . Washington | George Washington | President Washington | Washington,False
[CLS] SMS Gneisenau:4 is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Gneisenau:4,August Neidhardt:3 von Gneisenau:4 | August Neidhardt:3 von Gneisenau:4 | August Wilhelm Antonius Neidhardt:3 von Gneisenau:4,False
[CLS] Spalding:2 railway station is named after [MASK] [MASK] . [SEP],Spalding:2,"Spalding:2 | Spalding:2 | Spalding:2 , Lincolnshire | Spalding:2 , Lincolnshire , England",True
[CLS] 1309 Hyperborea:4 is named after [MASK] [MASK] [MASK] . [SEP],Hyperbore:3,Hyperborea:4 | Hiperboreea:4 | Hyperborea:4 | Hyperboreoi:4,False
[CLS] Nwoya:3 District is named after [MASK] [MASK] [MASK] . [SEP],Nwoya:3,Nwoya:3 | Nwoya:3,True
[CLS] Klaus Rifbjerg:3 ' s Debutant:3 Prize is named after [MASK] [MASK] [MASK] . [SEP],Rifbjerg:3,Klaus Rifbjerg:3 | Klaus Rifbjerg:3,False
[CLS] Dunsmuir:4 Municipal - Mott:2 Airport is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Dunsmuir:4,Dunsmuir:4 | Dunsmuir:4,True
[CLS] Wyke:3 Regis railway station is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Wyke:3 Regis,"Wyke:3 Regis | Wyke:3 Regis | Wyke:3 Regis , Dorset",True
[CLS] Easterhouse:2 railway station is named after [MASK] [MASK] . [SEP],Easterhouse:2,Easterhouse:2 | Easterhouse:2,True
[CLS] Big Horn County is named after [MASK] [MASK] [MASK] . [SEP],Big Horn County,Bighorn:2 sheep | Bighorn:2 sheep | Ovis:2 canadensis:3,False
[CLS] Oscar Mathisen:2 Award is named after [MASK] [MASK] [MASK] . [SEP],Oscar Mathisen:2,Oscar Mathisen:2 | Oscar Mathisen:2 | Oscar Wilhelm Mathisen:2,True
[CLS] Great Australian Bight:2 Marine Park is named after [MASK] [MASK] [MASK] . [SEP],Australian Bight:2,Great Australian Bight:2 | Great Australian Bight:2,False
[CLS] Jean Moulin University - Lyon 3 is named after [MASK] . [SEP],him,Jean Moulin | Jean Moulin | Jean Pierre Moulin | Max | Rex,False
[CLS] Jinzhou:2 Bay Airport is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Jinzhou:2 Bay Airport,Jinzhou:2 | Jinzhou:2,False
[CLS] Amudat:3 District is named after [MASK] [MASK] [MASK] . [SEP],Amudat:3,Amudat:3 | Amudat:3,True
[CLS] Kennelly:3 - Heaviside:3 layer is named after [MASK] [MASK] [MASK] . [SEP],Kennelly:3,Oliver Heaviside:3 | Oliver Heaviside:3,False
[CLS] Heimlich:3 maneuver:3 is named after [MASK] [MASK] [MASK] . [SEP],Heimlich:3,Henry Heimlich:3 | Henry Heimlich:3 | Henry Judah:2 Heimlich:3,False
[CLS] Farnese Gardens is named after [MASK] . [SEP],Farnese,"Alessandro Farnese | Alessandro Cardinal Farnese | Alessandro Farnese | Alessandro II , Cardinal Farnese | Alessandro , II Farnese | Cardiinal:3 Alessandro Farnese II | Cardinal Alessandro Farnese | Cardinal Alessandro Farnese II",False
[CLS] Jasper County is named after [MASK] [MASK] [MASK] [MASK] . [SEP],"Jasper County , Jasper",William Jasper | Johann Wilhelm Gasper:2 | William Jasper,False
[CLS] Preesall:3 railway station is named after [MASK] [MASK] [MASK] . [SEP],Preesall:3,"Preesall:3 | Preesall:3 | Preesall:3 , Lancashire",True
[CLS] Mercalli:3 intensity scale is named after [MASK] [MASK] [MASK] . [SEP],Mercalli:3,Giuseppe Mercalli:3 | Giuseppe Mercalli:3,False
[CLS] Bearsted:2 railway station is named after [MASK] [MASK] . [SEP],Bearsted:2,"Bearsted:2 | Bearsted:2 | Bearsted:2 , Kent",True
[CLS] Post correspondence problem is named after [MASK] [MASK] . [SEP],post correspondence,Emil Leon Post | Emil L . Post | Emil Leon Post | Emil Post,False
[CLS] Stainby:3 railway station is named after [MASK] [MASK] [MASK] . [SEP],Stainby:3,Stainby:3 | Stainby:3,True
[CLS] Guns N ' Roses is named after [MASK] [MASK] [MASK] . [SEP],U . S,Tracii:2 Guns | Tracii:2 Guns,False
[CLS] San Nicolò:2 al Lido:2 is named after [MASK] [MASK] [MASK] . [SEP],the Lido:2,"Saint Nicholas | Hagios:2 Nikolaos:2 | Hagios:2 Nikólaos:4 | Nicholas of Myra:2 | Nicolaus Myrensis:3 | Nikolaos:2 of Myra:2 | Nikolaus | Saint Nicholas | Saint Nicholas of Bari | Saint Nicholas of Myra:2 | Saint , Bishop of Myra:2 Nicolaus | Saint , Bp . of Myra:2 Nicholas | Sainte Nicholaes:4 | Sanctus:2 Nicolaus | St . Nicholas | St . Nicholas of Myra:2 | St . Nicholas the Wonderworker:3",False
[CLS] Bannu:2 Airport is named after [MASK] [MASK] . [SEP],Bannu:2,Bannu:2 | Bannu:2,True
[CLS] Highley:2 railway station is named after [MASK] [MASK] . [SEP],Highley:2,"Highley:2 | Highley:2 | Highley:2 , Shropshire:4",True
[CLS] Flynn Rider is named after [MASK] [MASK] . [SEP],Flynn Rider,Errol:2 Flynn | Errol:2 Flynn,False
[CLS] Pointon:2 and Sempringham:4 is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Sempringham:4,"Pointon:2 | Pointon:2 | Pointon:2 , Lincolnshire",False
[CLS] Abbot:2 is named after [MASK] [MASK] . [SEP],Abbot:2,Charles Greeley:3 Abbot:2 | Charles Greeley:3 Abbot:2,False
[CLS] Henry County is named after [MASK] [MASK] . [SEP],Henry County,Patrick Henry | Patrick Henry,False
[CLS] Horam:2 railway station is named after [MASK] [MASK] . [SEP],Horam:2,"Horam:2 | Horam:2 | Horam:2 , East Sussex",True
[CLS] Bulloch:2 County is named after [MASK] [MASK] . [SEP],Bulloch:2,Archibald Bulloch:2 | Archibald Bulloch:2,False
[CLS] Servo:2 is named after [MASK] [MASK] . [SEP],Servo:2,Tom Servo:2 | Beeper:2 | Tom Servo:2,False
[CLS] Teylers:3 Museum is named after [MASK] [MASK] . [SEP],Teyler:2,Pieter Teyler:2 van der Hulst:2 | Pieter Teyler:2 | Pieter Teyler:2 van der Hulst:2,False
[CLS] Yerington:2 Municipal Airport is named after [MASK] [MASK] . [SEP],Yerington:2,Yerington:2 | Yerington:2,True
[CLS] list of statues of Vladimir Lenin is named after [MASK] . [SEP],him,Vladimir Lenin | Lenin | V . I . Lenin | V . I . Ul:2 ' yanov:2 | V . I . Ulyanov:3 | Vladimir Il ' ich Lenin | Vladimir Il ' ich Ul:2 ' yanov:2 | Vladimir Ilyich:3 Lenin | Vladimir Ilyich:3 Ulyanov:3 | Vladimir Lenin | Vladimir Ul:2 ' yanov:2 | Vladimir Ulyanov:3,False
[CLS] Pleck:2 railway station is named after [MASK] [MASK] . [SEP],Pleck:2,Pleck:2 | Pleck:2,True
[CLS] Ushuaia:3 Aeroclub:2 is named after [MASK] [MASK] [MASK] . [SEP],Ushuaia:3,Ushuaia:3 | Ushuaia:3,True
[CLS] Kenedy:2 County is named after [MASK] [MASK] . [SEP],Kenedy:2,Mifflin Kenedy:2 | Mifflin Kenedy:2,False
[CLS] Jackson County is named after [MASK] [MASK] [MASK] . [SEP],"Jackson , Mississippi",Andrew Jackson | A . Jackson | Andrew Jackson | Old Hickory:3 | President Jackson,False
[CLS] Guttman:2 scale is named after [MASK] [MASK] . [SEP],Guttman:2,Louis Guttman:2 | Louis Guttman:2,False
[CLS] Tongham:2 railway station is named after [MASK] [MASK] . [SEP],Tongham:2,"Tongham:2 | Tongham:2 | Tongham:2 , Surrey",True
[CLS] Sunriver:2 Airport is named after [MASK] [MASK] [MASK] . [SEP],U . S,Sunriver:2 | Sunriver:2,False
[CLS] Mount Seymour Provincial Park is named after [MASK] [MASK] . [SEP],Mount Seymour,Mount Seymour | Mount Seymour,True
[CLS] Glenn Gould Foundation is named after [MASK] . [SEP],him,Glenn Gould | G . Gūrudo:3 | Glen Gold | Glen Gould | Glenn Gould | Glenn Herbert Gould | Guren:2 Gūrudo:3,False
[CLS] Monastir:2 Habib Bourguiba:3 International Airport is named after [MASK] [MASK] [MASK] [MASK] . [SEP],Habib Bourguiba:3,Habib Bourguiba:3 | Habib Ben Ali Bourguiba:3 | Habib Bourguiba:3,True
[CLS] Wirksworth:3 railway station is named after [MASK] [MASK] [MASK] . [SEP],Wirksworth:3,"Wirksworth:3 | Wirksworth:3 | Wirksworth:3 , Derbyshire",True
[CLS] Abu Nuwas:2 is named after [MASK] [MASK] [MASK] . [SEP],Abu Nuwas:2,Abu Nuwas:2 | Abu Nuwas:2 | Abū Nuwās:3 | Abū Nuwās:3 al - Ḥasan:2 ibn Hānī:3 al - Ḥakamī:4,True
[CLS] Genoa Cathedral is named after [MASK] [MASK] [MASK] . [SEP],Genoa Genoa Cathedral,Lawrence of Rome | Lars | Laurence of Rome | Laurentius:2 | Lawrence of Rome | Saint Lawrence,False
[CLS] Sofala:3 is named after [MASK] [MASK] [MASK] . [SEP],Sofala:3,Sofala:3 | Sofala:3,True
[CLS] Falkirk:3 Wheel is named after [MASK] [MASK] [MASK] . [SEP],Falkirk:3,Falkirk:3 | Falkirk:3,True
[CLS] Sioux Lookout:2 Airport is named after [MASK] [MASK] [MASK] . [SEP],Sioux Lookout:2,Sioux Lookout:2 | Sioux Lookout:2,True
