sentence,prediction,gold,is_same
[CLS] The headquarter:3 of Clearstone:2 Venture:2 Partners is in [MASK] [MASK] [MASK] . [SEP],U . S,"Santa Monica | Santa Monica | Santa Monica , California",False
[CLS] The headquarter:3 of Jinx:2 is in [MASK] [MASK] . [SEP],Jinx:2,"San Diego | America ' s Finest:2 City | SD | San Diego | San Diego , California | Sandi:2 | the birthplace:2 of California",False
[CLS] The headquarter:3 of Score Group plc is in [MASK] [MASK] . [SEP],San Marino,Peterhead:2 | Peterhead:2,False
[CLS] The headquarter:3 of Krasnoyarsk:5 State University is in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Krasnoyarsk:5,Krasnoyarsk:5 | Krasnoyarsk:5,True
[CLS] The headquarter:3 of SWBC:2 is in [MASK] [MASK] [MASK] . [SEP],U . S,"San Antonio | Alamo:2 City | City of San Antonio | Military City , USA | River City | San Antonio | San Antonio , Texas | San Antonio , USA",False
[CLS] The headquarter:3 of Comunicaciones:2 FC is in [MASK] [MASK] . [SEP],El Salvador,Guatemala City | Ciudad de Guatemala | Guate:2 | Guatemala | Guatemala City | La Nueva Guatemala de la Asuncion:3 | La Nueva Guatemala de la Asunción,False
[CLS] The headquarter:3 of Namib:2 Mills is in [MASK] [MASK] [MASK] . [SEP],Namib:2 Mills,Windhoek:2 | Windhoek:2,False
[CLS] The headquarter:3 of Civil Aviation Administration of China is in [MASK] [MASK] [MASK] . [SEP],"Beijing , China",Dongcheng:3 District | Dongcheng:3 District,False
[CLS] The headquarter:3 of NERAC:3 is in [MASK] [MASK] [MASK] . [SEP],N . N,Tolland:2 | Tolland:2,False
[CLS] The headquarter:3 of Nedap:2 is in [MASK] [MASK] . [SEP],Nedap:2,Groenlo:3 | Groenlo:3,False
[CLS] The headquarter:3 of Stevenage:2 F . C . is in [MASK] [MASK] . [SEP],Stevenage:2,Stevenage:2 | Stevenage:2,True
[CLS] The headquarter:3 of University of Maryland College of Information Studies is in [MASK] [MASK] [MASK] . [SEP],"Baltimore , Maryland","College Park | College Park | College Park , MD | College Park , Maryland",False
[CLS] The headquarter:3 of RPT:2 Realty:2 is in [MASK] [MASK] [MASK] . [SEP],U . S,"Farmington:2 Hills | Farmington:2 Hills | Farmington:2 Hills , Michigan",False
[CLS] The headquarter:3 of Belshina:3 is in [MASK] [MASK] [MASK] . [SEP],Belshina:3,Babruysk:3 | Babruisk:3 | Babrujsk:3 | Babruysk:3 | Bobroisk:3 | Bobruisk:3 | Bobrujsk:3 | Bobruysk:3,False
[CLS] The headquarter:3 of United States Naval Academy is in [MASK] [MASK] [MASK] . [SEP],U . S,"Annapolis:2 | Annapolis:2 | Annapolis:2 , Maryland",False
[CLS] The headquarter:3 of Evolution Studios is in [MASK] [MASK] [MASK] . [SEP],U . S,Runcorn:2 | Runcorn:2,False
[CLS] The headquarter:3 of Corgi:2 Motorcycle:2 Co Ltd . is in [MASK] [MASK] . [SEP],Corgi:2,"Southport:2 | Southport:2 | Southport:2 , Lancashire | Southport:2 , Merseyside:3",False
[CLS] The headquarter:3 of Otelco:3 is in [MASK] [MASK] [MASK] . [SEP],Otelco:3,"Oneonta:2 | Oneonta:2 | Oneonta:2 , Alabama",False
[CLS] The headquarter:3 of Loughborough:3 Building Society is in [MASK] [MASK] [MASK] . [SEP],Loughborough:3,Loughborough:3 | Loughborough:3,True
[CLS] The headquarter:3 of Hartlepool:3 United F . C . is in [MASK] [MASK] [MASK] . [SEP],Hartlepool:3,Hartlepool:3 | Hartlepool:3,True
[CLS] The headquarter:3 of Standard & Poor ' s is in [MASK] [MASK] . [SEP],The Hague,55 Water Street | 55 Water Street,False
[CLS] The headquarter:3 of Städel:3 Museum is in [MASK] [MASK] [MASK] . [SEP],Städel:3,Frankfurt am Main | Frankfurt | Frankfurt ( Main ) | Frankfurt am Main | Frankfurt / Main | Kreisfreie:3 Stadt Frankfurt am Main,False
[CLS] The headquarter:3 of South - West Africa People ' s Organization is in [MASK] [MASK] . [SEP],West Africa,Windhoek:2 | Windhoek:2,False
[CLS] The headquarter:3 of Boudin:2 Bakery:2 is in [MASK] [MASK] . [SEP],Boudin:2,"San Francisco | Baghdad by the Bay | City and County of San Francisco | Frisco:3 | Paris of the West | SF | SFO:2 | San Fran | San Francisco | San Francisco County | San Francisco County , California | San Francisco , California | The City by the Bay | The Golden City",False
[CLS] The headquarter:3 of Dijkse:3 Boys is in [MASK] [MASK] [MASK] [MASK] . [SEP],Dijkse:3 Boys,Helmond:2 | Hellimond:3 | Helmond:2 | Héllimond:4,False
[CLS] The headquarter:3 of Los Angeles Heat is in [MASK] [MASK] . [SEP],Los Angeles,"Los Angeles | City of Angels | City of Los Angeles | Double Dubuque:3 | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion:2 | Tinsel:2 Town",True
[CLS] The headquarter:3 of ZhL:3 is in [MASK] [MASK] [MASK] . [SEP],ZhL:3,Zhytomyr:4 | Zhytomyr:4,False
[CLS] The headquarter:3 of Columbia Scholastic:3 Press Association is in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Columbia Scholastic:3 Press,Columbia University | Columbia | Columbia College | Columbia U | Columbia University | Columbia University in New York | Columbia University in the City of New York | King ' s College | King ' s College of New York,False
[CLS] The headquarter:3 of 101st:2 Airborne Division is in [MASK] [MASK] . [SEP],Fort Fort,Fort Campbell | Camp Campbell | Fort Campbell,False
[CLS] The headquarter:3 of Beehive:3 Design Collective is in [MASK] [MASK] . [SEP],New York,Machias:2 | Machias:2,False
[CLS] The headquarter:3 of HSM:2 is in [MASK] [MASK] . [SEP],HSM:2,Hickory:3 | Hickory:3,False
[CLS] The headquarter:3 of Constitutionalist:2 Party of Iran is in [MASK] . [SEP],Tehran,"Los Angeles | City of Angels | City of Los Angeles | Double Dubuque:3 | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion:2 | Tinsel:2 Town",False
[CLS] The headquarter:3 of Downton:2 Brewery:2 is in [MASK] [MASK] . [SEP],Downton:2,"Downton:2 | Downton:2 | Downton:2 , Wiltshire",True
[CLS] The headquarter:3 of WFC:2 Zhytlobud:5 - 1 Kharkiv:4 is in [MASK] [MASK] [MASK] [MASK] . [SEP],Kharkiv:4,Kharkiv:4 | Kharkiv:4 | Kharkov:3,True
[CLS] The headquarter:3 of Communist Party is in [MASK] [MASK] [MASK] . [SEP],Ya Ya Ya,Gothenburg:3 | Gothenburg:3 | Göteborg,False
[CLS] The headquarter:3 of Genentech:3 is in [MASK] [MASK] . [SEP],The Hague,South San Francisco | South San Fran | South San Francisco,False
[CLS] The headquarter:3 of Mauritius Broadcasting Corporation is in [MASK] . [SEP],Mauritius,Moka:2 | Moka:2,False
[CLS] The headquarter:3 of Animonsta:3 Studios is in [MASK] [MASK] [MASK] . [SEP],Animonsta:3,Cyberjaya:2 | Cyberjaya:2,False
[CLS] The headquarter:3 of International Academy of Quantum Molecular Science is in [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,Menton:2 | Menton:2,False
[CLS] The headquarter:3 of Yigal:2 Arnon:2 & Co . is in [MASK] [MASK] [MASK] [MASK] . [SEP],Yigal:2 Arnon:2,Tel Aviv | Tel Aviv | Tel Aviv City | Tel Aviv Jaffa:2 | Tel Aviv - Jaffa:2 | Tel Aviv - Jafo:2 | Tel Aviv - Yafo:2 | Tel aviv:2 | Tel - Aviv | Tel - Aviv Jaffa:2 | Tel - aviv:2,False
[CLS] The headquarter:3 of Greenwood Publishing Group is in [MASK] [MASK] [MASK] . [SEP],"Stamford , Stamford","Santa Barbara | Santa Barbara | Santa Barbara , California",False
[CLS] The headquarter:3 of Affinity:2 Equity:2 Partners is in [MASK] [MASK] [MASK] . [SEP],O . O,"Hong Kong | China Hong Kong | HK | HKG:2 | HKSAR:3 | Hong Kong | Hong Kong SAR | Hong Kong SAR , China | Hong Kong Special Administrative Region | Hong Kong , China | Hongkong | hk | [UNK]",False
[CLS] The headquarter:3 of Roc Nation is in [MASK] [MASK] . [SEP],Roc Nation,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] The headquarter:3 of Far East National Bank is in [MASK] [MASK] . [SEP],Far East,"Los Angeles | City of Angels | City of Los Angeles | Double Dubuque:3 | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion:2 | Tinsel:2 Town",False
[CLS] The headquarter:3 of Paccar:2 is in [MASK] [MASK] . [SEP],Paccar:2,"Bellevue:2 | Bellevue:2 | Bellevue:2 , Washington | City of Bellevue:2",False
[CLS] The headquarter:3 of Citadel:3 Communications is in [MASK] [MASK] [MASK] . [SEP],St . St,Bronxville:2 | Bronxville:2,False
[CLS] The headquarter:3 of CERTPOINT:5 Systems is in [MASK] [MASK] [MASK] . [SEP],U . S,Roslyn:2 Heights | Roslyn:2 Heights,False
[CLS] The headquarter:3 of J . P . Morgan & Co . is in [MASK] [MASK] [MASK] . [SEP],U . S,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] The headquarter:3 of Belle Tire:2 is in [MASK] [MASK] [MASK] . [SEP],Belle Tire:2,"Allen Park | Allen Park | Allen Park , Michigan",False
[CLS] The headquarter:3 of JLL:2 Partners is in [MASK] [MASK] [MASK] . [SEP],U . S,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] The headquarter:3 of Wally Heider:2 Studios is in [MASK] [MASK] [MASK] . [SEP],U . S,"San Francisco | Baghdad by the Bay | City and County of San Francisco | Frisco:3 | Paris of the West | SF | SFO:2 | San Fran | San Francisco | San Francisco County | San Francisco County , California | San Francisco , California | The City by the Bay | The Golden City",False
[CLS] The headquarter:3 of Shaw Brothers Studio is in [MASK] [MASK] . [SEP],the city,"Hong Kong | China Hong Kong | HK | HKG:2 | HKSAR:3 | Hong Kong | Hong Kong SAR | Hong Kong SAR , China | Hong Kong Special Administrative Region | Hong Kong , China | Hongkong | hk | [UNK]",False
[CLS] The headquarter:3 of Reliance:3 Petroleum is in [MASK] [MASK] [MASK] . [SEP],U . S,Ahmedabad:2 | Ahmadabad:2 | Ahmedabad:2 | Amdavad:3 | Ashaval:3 | Karnavati:3 | Manchester of the East,False
[CLS] The headquarter:3 of Ocean Power Technologies is in [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,"Pennington:2 | Pennington:2 | Pennington:2 Borough | Pennington:2 , New Jersey",False
[CLS] The headquarter:3 of Social Futebol Clube is in [MASK] [MASK] . [SEP],São Paulo,Coronel Fabriciano:3 | Coronel Fabriciano:3,False
[CLS] The headquarter:3 of New England Skeptical:4 Society is in [MASK] [MASK] . [SEP],New England,New England | New England,True
[CLS] The headquarter:3 of 2nd Weather Group is in [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,"Offutt:2 Air Force Base | Fort Crook:2 , Nebraska | KOFF:2 | OFF:2 | Offutt:2 AFB:2 | Offutt:2 Air Force Base",False
[CLS] The headquarter:3 of Cold Spring is in [MASK] [MASK] . [SEP],Cold Spring,Northamptonshire:2 | Northamptonshire:2,False
[CLS] The headquarter:3 of Financial Supervisory:3 Commission is in [MASK] [MASK] [MASK] . [SEP],U . S,Banqiao:3 District | Banciao:3 District | Banqiao:3 District,False
[CLS] The headquarter:3 of Bay of Quinte:2 Yacht:2 Club is in [MASK] [MASK] [MASK] [MASK] . [SEP],Bay of Quinte:2,Belleville:2 | Belleville:2,False
[CLS] The headquarter:3 of Timeless:2 Records is in [MASK] [MASK] [MASK] . [SEP],U . S,Wageningen:2 | Wageningen:2,False
[CLS] The headquarter:3 of SCD:2 Durango is in [MASK] . [SEP],Durango,"Durango , Biscay:2 | Durango | Durango , Biscay:2",True
[CLS] The headquarter:3 of Vector:2 Capital is in [MASK] [MASK] [MASK] . [SEP],U . S,"San Francisco | Baghdad by the Bay | City and County of San Francisco | Frisco:3 | Paris of the West | SF | SFO:2 | San Fran | San Francisco | San Francisco County | San Francisco County , California | San Francisco , California | The City by the Bay | The Golden City",False
[CLS] The headquarter:3 of JECS:3 is in [MASK] [MASK] [MASK] . [SEP],JECS:3,Isesaki:3 | Isesaki:3,False
[CLS] The headquarter:3 of United States Pacific Fleet is in [MASK] [MASK] [MASK] . [SEP],U . S,Naval Station Pearl Harbor | NAS:2 Pearl Harbor | NAVSTA:4 Pearl Harbor | NS Pearl Harbor | Naval Station Pearl Harbor,False
[CLS] The headquarter:3 of Wiley - Blackwell is in [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,"Hoboken:2 | Hoboken:2 | Hoboken:2 , New Jersey",False
[CLS] The headquarter:3 of Mecklenburgische:2 Schweiz is in [MASK] [MASK] . [SEP],the city,Teterow:3 | Teterow:3,False
[CLS] The headquarter:3 of 160th:2 Air Refueling:3 Group is in [MASK] [MASK] [MASK] . [SEP],U . S,Rickenbacker:3 Air National Guard Base | Rickenbacker:3 Air National Guard Base,False
[CLS] The headquarter:3 of Huntley:2 & Palmers:2 is in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Huntley:2 & Palmers:2,"Sudbury:2 | Sudbury:2 | Sudbury:2 , Suffolk",False
[CLS] The headquarter:3 of DG:2 Flugzeugbau:2 is in [MASK] [MASK] . [SEP],the Hague,Bruchsal:3 | Bruchsal:3,False
[CLS] The headquarter:3 of Democratic Union of Croats:3 is in [MASK] [MASK] . [SEP],the city,Subotica:2 | Subotica:2,False
[CLS] The headquarter:3 of Kulabyte:3 is in [MASK] [MASK] [MASK] . [SEP],Kulabyte:3,"San Marcos | San Marcos | San Marcos , TX | San Marcos , Texas",False
[CLS] The headquarter:3 of Flying Pigeon:2 is in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"New York , New York",Tianjin:2 | Municipality of Tianjin:2 | Tianjin:2 | Tianjin:2 Municipality | Tientsin:3,False
[CLS] The headquarter:3 of Missouri Boys State is in [MASK] [MASK] . [SEP],Kansas City,University of Central Missouri | Central | Central Missouri State University | University of Central Missouri,False
[CLS] The headquarter:3 of 24th:2 Special Tactics:3 Squadron is in [MASK] [MASK] [MASK] . [SEP],U . S,Pope Army Airfield:2 | Pope Army Airfield:2,False
[CLS] The headquarter:3 of Coastal Link Ferries:2 is in [MASK] [MASK] [MASK] . [SEP],U . S,British Columbia | B . C . | BC | British Columbia,False
[CLS] The headquarter:3 of Yellow Rat Bastard:2 is in [MASK] [MASK] [MASK] . [SEP],Ya Ya Ya,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] The headquarter:3 of SD Beasain:3 is in [MASK] [MASK] [MASK] . [SEP],Beasain:3,Beasain:3 | Beasain:3,True
[CLS] The headquarter:3 of American University of the Caribbean is in [MASK] [MASK] . [SEP],the Caribbean,"Coral Gables:2 | City of Coral Gables:2 | Coral Gables:2 | Coral Gables:2 , Florida",False
[CLS] The headquarter:3 of AC Horsens:2 is in [MASK] [MASK] . [SEP],Horsens:2,Horsens:2 | Horsens:2,True
[CLS] The headquarter:3 of Minami:2 Kyushu:3 Junior College is in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Minami:2 Kyushu:3,Miyazaki:3 | Miyazaki:3,False
[CLS] The headquarter:3 of Haryana:2 Environment Protection Council is in [MASK] [MASK] . [SEP],Haryana:2,Chandigarh:4 | Chandigarh:4 | The city beautiful,False
[CLS] The headquarter:3 of Yamagata:3 Bank is in [MASK] [MASK] [MASK] . [SEP],Yamagata:3,Yamagata:3 | Yamagata:3,True
