sentence,prediction,gold,is_same
[CLS] Mianrud:3 Rural District is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Mianrud:3 Rural District,Nur County | Nur County,False
[CLS] Battle of Rodeo:2 del Medio is part of [MASK] [MASK] . [SEP],the battle,Argentine Civil Wars | Argentine Civil Wars | Guerra de la Independencia y Guerras:2 civiles argentinas:2,False
[CLS] École Centrale de Nantes is part of [MASK] [MASK] [MASK] [MASK] . [SEP],École Centrale de Nantes,Centrale Graduate School | Centrale Graduate School | Centrale school of engineering and applied sciences | CentraleSupelec:4 | CentraleSupélec:5 | Concours Centrale - Supelec:3 | Concours Centrale - Supélec:3 | Ecole:2 Centrale | Groupe des Ecoles:2 Centrales:2 | Groupe des Écoles:2 Centrales:2 | Intergroupe:3 des Ecoles:2 Centrale | Intergroupe:3 des ecoles:2 centrales | Intergroupe:3 des Écoles:2 Centrale | Intergroupe:3 des écoles centrales | École Centrale,False
[CLS] GNOME:3 Core Applications is part of [MASK] [MASK] [MASK] . [SEP],GNOME:3,GNOME:3 | GNOME:3 | GNU Network Object Model Environment,True
[CLS] Libya at the 1996 Summer Paralympics:4 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Libya ' s sport,Paralympic:4 Games | Paralympic:4 Games | Paralympics:4,False
[CLS] Washinosu:3 Station is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Ishinosu:3 Station,Hakodate:3 Main Line | Hakodate:3 Main Line,False
[CLS] Big Gibson Lake is part of [MASK] [MASK] [MASK] . [SEP],Big Gibson Lake,Saint Lawrence River | Fleuve:3 Saint - Laurent | Saint Lawrence River | St . Lawrence River,False
[CLS] Article Three of the United States Constitution is part of [MASK] [MASK] [MASK] . [SEP],the Human Human,United States Constitution | Constitution of the USA | Constitution of the United States | U . S . Constitution | US Constitution | United States Constitution,False
[CLS] Basilica of the Assumption:2 is part of [MASK] [MASK] [MASK] . [SEP],Basilica Basilica Basilica,Strahov:3 Monastery | Strahov:3 Monastery,False
[CLS] Tétange:3 railway station is part of [MASK] [MASK] [MASK] . [SEP],Tétange:3,CFL:2 Line 60 | CFL:2 Line 60,False
[CLS] Fort Washington Way is part of [MASK] [MASK] [MASK] . [SEP],Fort Washington Way,U . S . Route 50 in Ohio | Columbia Parkway | U . S . Route 50 in Ohio | US 50,False
[CLS] Unnütze:3 is part of [MASK] [MASK] . [SEP],the municipality,Brandenberg:2 Alps | Brandenberg:2 Alps,False
"[CLS] Jeyran:3 - e Sofla:3 , West Azerbaijan is part of [MASK] [MASK] [MASK] . [SEP]",the West Azerbaijan,Urmia:2 County | Urmia:2 County,False
[CLS] Battle of Otepää:3 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Battle of Otepää:3,Livonian:3 Crusade:2 | Livonian:3 Crusade:2,False
[CLS] September 15 is part of [MASK] [MASK] [MASK] . [SEP],calendar Julian Julian,Eastern Orthodox liturgical:3 calendar | Eastern Orthodox liturgical:3 calendar,False
[CLS] Zorro III is part of [MASK] . [SEP],Zorro,Amiga 3000 | Amiga 3000,False
"[CLS] Doctor Who , season 13 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","Doctor Who , season 13",Doctor Who | Doctor Who | Dr Who | Dr . Who,False
[CLS] 2010 Bell Challenge is part of [MASK] [MASK] [MASK] . [SEP],2010 Bell Series,2010 WTA Tour | 2010 WTA Tour,False
[CLS] Horita:2 Station is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Horita:2 Station Line,Nagoya Municipal Subway | Nagoya Municipal Subway,False
[CLS] Battle of Tory:2 Island is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Battle of Tory:2 Island,French Revolutionary Wars | French Revolutionary Wars,False
[CLS] Dhammika:4 Sutta:2 is part of [MASK] [MASK] [MASK] . [SEP],Ram Ram Ram,Sutta:2 Nipāta:3 | Discourse:3 Group | Sn:2 | Sutta:2 Nipata:2 | Sutta:2 Nipāta:3 | Suttas:3 Falling Down,False
[CLS] Model Town metro station is part of [MASK] [MASK] . [SEP],Model Town,Delhi Metro | Delhi Metro | Delhi metro rail,False
[CLS] Eshqabad:4 is part of [MASK] [MASK] [MASK] . [SEP],Shi Shi Shi,Tabas:2 County | Tabas:2 County,False
[CLS] San Gabriel Peak is part of [MASK] [MASK] [MASK] . [SEP],San Gabriel Peak,San Gabriel Mountains | San Gabriel Mountains,False
[CLS] 2012 ITF Women ' s Circuit is part of [MASK] [MASK] [MASK] . [SEP],2012 ITF Tour,ITF Women ' s Circuit | ITF Women ' s Circuit | ITF tour,False
[CLS] Gasherbrum:4 II is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Gasherbrum:4 II,Hermosolam:4 | Hermosolam:4 | Karaoke:2,False
[CLS] DeKalb:4 County Courthouse:2 is part of [MASK] [MASK] [MASK] . [SEP],County Courthouse:2,Sycamore:3 Historic District | Sycamore:3 Historic District,False
[CLS] The Quality of Mercy is part of [MASK] [MASK] [MASK] [MASK] . [SEP],the Quality of Mercy,The Merchant of Venice | Merchant of Venice | The Merchant of Venice,False
[CLS] Craig Cwm:2 Amarch:2 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Craig Cwm:2 Amarch:2,Cadair:2 Idris | Cadair:2 Idris,False
[CLS] Mount Crosson:2 is part of [MASK] [MASK] [MASK] . [SEP],Mount Crosson:2,Alaska Range | Alaska Range,False
[CLS] bobsleigh:3 at the 1948 Winter Olympics is part of [MASK] [MASK] [MASK] . [SEP],the Winter Olympics,1948 Winter Olympics | 1948 Winter Olympics | Sankt Moritz 1948 | St . Moritz 1948,False
[CLS] Tswana:3 is part of [MASK] [MASK] [MASK] . [SEP],Sudan Sudan Sudan,Bantu:2 | Bantu:2 | Bantu:2 languages | Narrow:2 Bantu:2 languages,False
[CLS] Volkmarsberg:3 is part of [MASK] [MASK] [MASK] . [SEP],Volkmarsberg:3,Swabian:3 Jura | Schwäbische:5 Alb:2 | Swabian:3 Alps | Swabian:3 Jura,False
"[CLS] Rips:2 , Sarandë:3 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",Rips:2 Sarandë:3,Border crossings:2 of Albania | Border crossings:2 of Albania,False
[CLS] Census block group is part of [MASK] [MASK] . [SEP],Census block,census tract:2 | census area | census district | census tract:2 | meshblock:4,False
[CLS] Fuerteventura:3 is part of [MASK] [MASK] [MASK] . [SEP],the Dominican Republic,Canary Islands | Canaries:2 | Canary | Canary Islands | IC | Islas Canarias | [UNK],False
[CLS] Shatoy:3 ambush:2 is part of [MASK] [MASK] . [SEP],ambush:2,First Chechen:2 War | First Chechen:2 War | War in Chechnya:3,False
[CLS] University of Minnesota School of Dentistry:3 is part of [MASK] [MASK] [MASK] . [SEP],the campuses:2,"University of Minnesota | The University of Minnesota , TwinCities:3 | U of M | UMN:3 | University of Minnesota | University of Minnesota , Twin Cities | University of Minnesota - Twin Cities",False
[CLS] Castle Hill Avenue is part of [MASK] [MASK] . [SEP],the neighborhood,New York City Subway | NYC Subway | New York City Subway | New York Subway,False
[CLS] basal lamina:2 is part of [MASK] [MASK] [MASK] . [SEP],basal lamina:2,basement membrane | GO : 0005604:4 | basal lamina:2 | basement lamina:2 | basement membrane | lamina:2 densa:2,True
[CLS] molecular modelling:2 is part of [MASK] [MASK] [MASK] . [SEP],molecular modelling:2,cheminformatics:3 | chemical informatics:2 | cheminformatics:3 | chemioinformatics:5 | chemoinformatics:4 | molecular informatics:2,False
[CLS] Hoher:2 Weißzint:3 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Hoher:2 Weißzint:3,Zillertal:3 Alps | Zillertal:3 Alps,False
[CLS] Kamimaezu:4 Station is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Kamimaezu:4 Station,Nagoya Municipal Subway | Nagoya Municipal Subway,False
[CLS] Cathole:2 Mountain is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the Cathole:2 Mountain Wilderness,Hanging:2 Hills | Hanging:2 Hills,False
[CLS] Puy de Dôme is part of [MASK] [MASK] [MASK] [MASK] . [SEP],the Puy de Dôme,Central Massive:2 | Central Massive:2,False
[CLS] Siqueira:3 Campos is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Siqueira:3 Campos,Rio de Janeiro Metro | Metro do Rio de Janeiro | Metrô:3 do Rio de Janeiro | Rio de Janeiro Metro,False
[CLS] receiver is part of [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,firearm:2 | firearm:2,False
[CLS] Middle Mountain is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Middle Mountain Middle School,Sierra Nevada | Sierra Nevada,False
[CLS] Seryu:2 Station is part of [MASK] [MASK] [MASK] . [SEP],Seryu:2 Station,Seoul Metropolitan Subway | Seoul Metro | Seoul Metropolitan Subway | Seoul Subway | Sudogwon:3 Metro,False
[CLS] Crook:2 and Ladder:2 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Crook:2 and Ladder:2,18th season of The Simpsons | 18th season of The Simpsons,False
[CLS] Giau:2 Pass is part of [MASK] [MASK] [MASK] . [SEP],Giau:2 Pass,Dolomites:3 | Dolomites:3,False
[CLS] Like It Like That is part of [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,Like It Like That | Like It Like That,False
[CLS] Brutus:2 Network is part of [MASK] [MASK] . [SEP],Brutus:2,French Resistance | French Resistance | la Resistance | la Résistance,False
[CLS] ITU prefix:2 is part of [MASK] [MASK] . [SEP],prefix:2,call sign | call | call letters | call name | call sign | call signal,False
[CLS] Battle of the Medway:2 is part of [MASK] [MASK] [MASK] . [SEP],the battlefield:2,Roman conquest of Britain | Roman conquest of Britain | Roman invasion of Britain,False
[CLS] Windy:2 Peak is part of [MASK] [MASK] [MASK] . [SEP],Windy:2 Peak,Founders:2 Peaks:2 | Founders:2 Peaks:2,False
[CLS] interphase:2 is part of [MASK] [MASK] . [SEP],interphase:2,cell cycle | GO : 0007049:3 | cell cycle | cell - division cycle,False
[CLS] 2011 FIFA Beach Soccer World Cup qualification ( CONMEBOL:4 ) is part of [MASK] [MASK] . [SEP],the tournament,2011 FIFA Beach Soccer World Cup | 2011 FIFA Beach Soccer World Cup,False
[CLS] Plus grandir:2 is part of [MASK] [MASK] [MASK] . [SEP],Plus grandir:2,Cendres:2 de Lune | Cendres:2 de Lune,False
[CLS] History of depression is part of [MASK] . [SEP],depression,"major depressive:3 disorders | MDD:2 | clinical depression | depression | major depression | major depression disorder | major depressive:3 disorder , recurrent:4 episode , in full remission:2 | major depressive:3 disorders | recurrent:4 depressive:3 disorder | recurrent:4 major depression | recurrent:4 major depression in complete remission:2 | recurrent:4 major depression in complete remission:2 ( disorder ) | recurrent:4 major depressive:3 episodes , in full remission:2 ( disorder ) | single major depressive:3 episode | unipolar:3 depression | unipolar:3 disorder",True
[CLS] Maesglase:3 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Maesglase:3 .,Cadair:2 Idris | Cadair:2 Idris,False
[CLS] Mount Malville:2 is part of [MASK] [MASK] [MASK] . [SEP],Mount Malville:2,Forrestal:2 Range | Diamante:2 | Forrestal:2 Range,False
[CLS] Quédate:2 conmigo:2 is part of [MASK] [MASK] . [SEP],Glee Glee,Eurovision Song Contest 2012 | ESC:2 2012 | Eurovision Song Contest 2012,False
[CLS] Hurricane Charley:2 is part of [MASK] [MASK] [MASK] . [SEP],Hurricane Charley:2,2004 Atlantic hurricane season | 2004 Atlantic hurricane season,False
[CLS] Royal Oak tube station is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Royal Oak tube station,London Underground | LUL:2 | London Underground | London Underground Limited | the Tube:2 | the Underground,False
[CLS] Fulhorn:3 is part of [MASK] [MASK] [MASK] . [SEP],Lu Lu Lu,Plessur:2 Alps | Plessur:2 Alps,False
[CLS] Neahkahnie:4 Mountain is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Neahkahnie:4 Mountain,Northern Oregon Coast Range | Northern Oregon Coast Range,False
[CLS] Pawon:2 is part of [MASK] [MASK] . [SEP],Pawon:2,Borobudur:4 Temple Compounds | Borobudur:4 Temple Compounds,False
[CLS] Kosobe:3 Conservatory is part of [MASK] [MASK] [MASK] . [SEP],K . K,Kyoto University | Kyoto University | Kyōto:3 University | Kyōto:3 daigaku:3,False
[CLS] Big Brother Africa 1 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Big Brother Africa 2,Big Brother Africa | Big Brother Africa,False
[CLS] Te Motu:2 Olepa:2 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Te Motu:2 Olepa:2,Vaitupu:3 | Vaitupu:3,False
[CLS] glacis:3 is part of [MASK] [MASK] [MASK] . [SEP],glacis:3,fortification:2 | field fortification:2 | fortification:2,False
[CLS] Ingmarsö:4 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Ingmarsö:4,Stockholm archipelago:2 | Stockholm archipelago:2 | Stockholms skärgård:3,False
[CLS] Safra:2 massacre is part of [MASK] [MASK] [MASK] . [SEP],Safra:2 massacre,Lebanese Civil War | Lebanese Civil War,False
[CLS] Mount Othrys:3 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Mount Othrys:3,Greek mythology | Greek mythology | Greek myths:2 | ancient Greek mythology,False
[CLS] Sailing:2 at the 1948 Summer Olympics is part of [MASK] [MASK] [MASK] . [SEP],the Olympic Games,1948 Summer Olympics | 1948 Summer Olympics | Games of the XIV Olympiad:2 | London 1948,False
[CLS] Gross Spannort:3 is part of [MASK] [MASK] [MASK] . [SEP],Spannort:3,Urner:2 Alps | Urner:2 Alps,False
[CLS] Ofotfjorden:3 is part of [MASK] [MASK] [MASK] . [SEP],Ofotfjorden:3,Norwegian Sea | European Northern Sea | Norskehavet:2 | Norwegian Sea,False
[CLS] Limes:2 Arabicus:2 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Limes:2 Arabicus:2,Roman limes:2 | Roman limes:2 | limes:2,False
[CLS] Corrective:3 Optics:2 Space Telescope Axial:3 Replacement:3 is part of [MASK] [MASK] [MASK] . [SEP],the Space Telescope,Hubble Space Telescope | HST:2 | Hubble | Hubble Space Telescope,False
[CLS] military establishment of the Roman Republic is part of [MASK] [MASK] [MASK] . [SEP],the Roman Republic,military history of ancient Rome | military history of ancient Rome,False
[CLS] Windham:2 High Peak is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Windham:2 High Peak,Catskill:2 Mountains | Catskill:2 Mountains | Catskills:3 Mountains | the Catskills:3,False
[CLS] Đurđevdan:5 uprising:2 is part of [MASK] [MASK] [MASK] . [SEP],the uprising:2,World War II in Yugoslavia | National Liberation War | World War II in Yugoslavia | Yugoslavia during World War II,False
[CLS] 2007 Bank of the West Classic is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2007 Bank of the West,2007 WTA Tour | 2007 WTA Tour,False
[CLS] Walking Barefoot:2 is part of [MASK] [MASK] [MASK] . [SEP],the Band Band,Free All Angels | Free All Angels,False
[CLS] Psalm:3 66 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Psalm:3 66,Psalms:3 | Book of Psalms:3 | Psalms:3,False
[CLS] The Trouble with Love Is is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],The Trouble with Love Is,Thankful:2 | Thankful:2,False
[CLS] The 2nd Law : Unsustainable:4 is part of [MASK] [MASK] [MASK] . [SEP],the 2nd Law,The 2nd Law | The 2nd Law,True
[CLS] Nanluoguxiang:5 station is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Nanluoguxiang:5,Beijing Subway | Beijing Subway,False
[CLS] Sarsden:3 is part of [MASK] [MASK] [MASK] . [SEP],Sarsden:3,"Churchill and Sarsden:3 | Churchill and Sarsden:3 | Churchill and Sarsden:3 ( civil parish ) , Oxfordshire",False
[CLS] Battle of Carlow:2 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Battle of Carlow:2,Irish Rebellion of 1798 | Irish Rebellion of 1798 | United Irishmen:2 Rebellion,False
[CLS] Expedition 8 is part of [MASK] [MASK] . [SEP],Expedition 8,International Space Station | ISS | International Space Station | NA1SS:3 | Station Alpha,False
[CLS] Arkticheskiy:4 Institut Rocks is part of [MASK] [MASK] [MASK] . [SEP],the National Park,Wohlthat:3 Mountains | Wohlthat:3 Mountains,False
[CLS] Sinbanpo:3 Station is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Sinbanpo:3 Station,Seoul Metropolitan Subway | Seoul Metro | Seoul Metropolitan Subway | Seoul Subway | Sudogwon:3 Metro,False
[CLS] 2008 German Grand Prix is part of [MASK] [MASK] [MASK] [MASK] . [SEP],2008 German Grand Prix,2008 Formula One season | 2008 Formula One season,False
[CLS] Siege of Belgrade is part of [MASK] [MASK] [MASK] . [SEP],Siege of Belgrade,Great Turkish War | Great Turkish War | War of the Holy League,False
[CLS] Everest University is part of [MASK] [MASK] . [SEP],the city,Everest College | Everest College,False
[CLS] 2012 United States Grand Prix is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],2012 United States Grand Prix,2012 Formula One season | 2012 Formula One season,False
[CLS] STS - 66 is part of [MASK] [MASK] . [SEP],the mission,Space Shuttle program | STS | Space Shuttle program | Space Transportation System,False
[CLS] Ξ is part of [MASK] [MASK] [MASK] [MASK] . [SEP],the Phi Beta Kappa,Greek alphabet | Greek alphabet,False
[CLS] Lancun:2 Road station is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Lancun:2 Road station,Shanghai Metro | Shanghai Metro,False
[CLS] Spice Up Your Life is part of [MASK] [MASK] [MASK] . [SEP],Girls ' Girls,Spiceworld:2 | Spiceworld:2,False
[CLS] West Silvertown:2 DLR:2 station is part of [MASK] [MASK] [MASK] [MASK] . [SEP],West Silvertown:2 DL,Docklands:2 Light Railway | DLR:2 | Docklands:2 Light Railway,False
[CLS] British Rail Class 360 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],British Rail Class 360,Siemens Desiro:2 | Siemens Desiro:2,False
[CLS] American League is part of [MASK] [MASK] . [SEP],American League,Major League Baseball | Bsbl:3 | MLB | Major League | Major League Baseball,False
[CLS] Qualitative:3 Military Edge is part of [MASK] [MASK] . [SEP],Military Edge,foreign policy of the United States | US foreign policy | United States foreign policy | foreign policy of the United States,False
[CLS] Forum Station is part of [MASK] [MASK] . [SEP],Forum Station,Copenhagen Metro | Copenhagen Metro,False
[CLS] Battle of Heartbreak:2 Ridge is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Battle of Heartbreak:2 Ridge,Korean War | Korean War,False
[CLS] 10th SS Panzer Division Frundsberg:3 is part of [MASK] [MASK] [MASK] . [SEP],U . S,Waffen - SS | Waffen - SS,False
[CLS] Tacky:2 Tattoo:3 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Tacky:2 Tattoo:3,Cheeky:2 for a Reason | Cheeky:2 for a Reason,False
[CLS] United States Navy SEALs:3 is part of [MASK] [MASK] [MASK] . [SEP],U . S,United States Navy | U . S . Navy | US Navy | USN:2 | United States Navy | navy of the United States,False
[CLS] Khadzhyder:4 Lagoon:2 is part of [MASK] [MASK] . [SEP],Lagoon:2,Tuzly:3 Lagoons:2 | Tuzlovski:4 Lagoons:2 National Park | Tuzly:3 Lagoons:2,False
[CLS] Candy is part of [MASK] [MASK] [MASK] . [SEP],Candy Candy Candy,Tha Blue Carpet:2 Treatment | Tha Blue Carpet:2 Treatment,False
[CLS] Darnytsia:3 is part of [MASK] [MASK] . [SEP],the village,Kiev Metro | Kiev Metro,False
[CLS] Whinlatter:4 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Whinlatter:4,Lake District | Lake District | Lakeland:2 | The Lakes,False
[CLS] Telychka:3 is part of [MASK] [MASK] . [SEP],the gmina,Kiev Metro | Kiev Metro,False
[CLS] crupper:3 is part of [MASK] [MASK] [MASK] . [SEP],crupper:3,saddle:2 | saddle:2,False
[CLS] leap:2 year is part of [MASK] [MASK] . [SEP],leap:2,Gregorian:2 calendar | Christian calendar | Gregorian:2 calendar | New Style | Western calendar,False
[CLS] Mount Gardner is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"Mount Gardner , Mount Gardner",Sentinel Range | Sentinel Range,False
"[CLS] Law & Order , season 3 is part of [MASK] [MASK] [MASK] . [SEP]",Special Special Special,Law & Order | L & O | Law & Order | Law & Order : New York | Law and Order,False
[CLS] Slam Dunk:2 Contest is part of [MASK] [MASK] [MASK] . [SEP],U . S,NBA All - Star Weekend | NBA All - Star Weekend,False
[CLS] meaning of a sign is part of [MASK] [MASK] . [SEP],a sign,semiotics:3 | semiotic:2 studies | semiotics:3,False
[CLS] STS - 55 is part of [MASK] . [SEP],STS,Space Shuttle program | STS | Space Shuttle program | Space Transportation System,True
"[CLS] Cougar:2 Town , season 2 is part of [MASK] [MASK] [MASK] . [SEP]",Cougar:2 Town,Cougar:2 Town | Cougar:2 Town,True
[CLS] Yuki Nagato:2 is part of [MASK] [MASK] . [SEP],Nagato:2,Haruhi:3 Suzumiya:4 | Haruhi:3 Suzumiya:4 | Haruhism:3 | The Melancholy:4 of Haruhi:3 Suzumiya:4,False
"[CLS] Hollyoaks:3 Later , season 4 is part of [MASK] [MASK] [MASK] . [SEP]",Hollyoaks:3,Hollyoaks:3 Later | Hollyoaks:3 Later,False
[CLS] Judo at the 2009 Mediterranean Games is part of [MASK] [MASK] [MASK] . [SEP],the Olympic Games,2009 Mediterranean Games | 2009 Mediterranean Games | Pescara 2009 | XVI Mediterranean Games,False
[CLS] Mount Süphan:3 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Mount Süphan:3,Armenian Highlands | Armenia ( region ) | Armenian Highlands | Armenian Plateau | Armenian Upland:2 | Armenian tableland:2 | Eastern Anatolian:2 highlands:2 | Javakheti:3 - Armenian Uplands:2,False
[CLS] Kleiner Solstein:2 is part of [MASK] [MASK] . [SEP],Solstein:2,Nordkette:2 | Nordkette:2,False
[CLS] My Mother the Carjacker:3 is part of [MASK] [MASK] [MASK] . [SEP],N . N,15th season of The Simpsons | 15th season of The Simpsons,False
[CLS] When I Dream is part of [MASK] [MASK] [MASK] . [SEP],P . P,When I Dream | When I Dream,False
[CLS] Sarychev:3 Peak is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Sarychev:3 Peak,Kuril:2 Islands | Chishima:2 Islands | Kuril:2 Islands,False
[CLS] Turmstraße:2 metro station is part of [MASK] [MASK] [MASK] . [SEP],the metro station,Berlin U - Bahn | Berlin U - Bahn,False
[CLS] Battle of Vaasa:2 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Battle of Vaasa:2,Finnish War | Finnish War,False
[CLS] Estonian national road 4 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],Estonian national road 4,European route E67:3 | E 67 | E67:3 | European route E67:3 | Via Baltica:2,False
[CLS] Battle of Steenkerque:3 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Battle of Steenkerque:3,Nine Years ' War | Nine Years ' War | War of the Grand Alliance | War of the League of Augsburg | War of the Palatine:3 Succession:3,False
[CLS] Snowdon:2 Massif:2 is part of [MASK] [MASK] . [SEP],Great Britain,Snowdonia:2 | Eryri:2 | Snowdonia:2,False
[CLS] mummy:2 portrait is part of [MASK] [MASK] [MASK] . [SEP],mummy:2 portrait,Coptic:2 art | Coptic:2 art,False
[CLS] 2011 Speedway World Cup Race - off is part of [MASK] [MASK] [MASK] [MASK] . [SEP],2011 Speedway World Cup,2011 Speedway World Cup | 2011 Speedway World Cup,True
[CLS] earthwork:2 is part of [MASK] [MASK] . [SEP],earthwork:2,archaeology:3 | Archaeology | archaeology:3 | archeology:3 | archæology:3 | excavation:3,False
[CLS] Pic de la Fossa:2 del Gegant:3 is part of [MASK] [MASK] [MASK] . [SEP],the Pi Pi,Pyrenees:4 | Pyrenean:4 Mountains | Pyrenees:4 | Pyrénées,False
