sentence,prediction,gold,is_same
[CLS] János Komlós:3 is a [MASK] [MASK] [MASK] by profession . [SEP],Hungarian amateur amateur,mathematician:3 | mathematician:3,False
[CLS] Clyde E . Elliott is a [MASK] [MASK] [MASK] by profession . [SEP],Major League Baseball,film director | director | film director | motion picture director | movie director,False
[CLS] Phil Morrison is a [MASK] [MASK] [MASK] by profession . [SEP],Major League Baseball,film director | director | film director | motion picture director | movie director,False
[CLS] Arthur Stanley Williams is a [MASK] [MASK] [MASK] by profession . [SEP],former tennis player,astronomer:2 | astronomer:2,False
[CLS] Pierre Pansu:2 is a [MASK] [MASK] [MASK] by profession . [SEP],French amateur amateur,mathematician:3 | mathematician:3,False
[CLS] Arnold Schönhage:4 is a [MASK] [MASK] by profession . [SEP],German footballer,computer scientist | computer scientist,False
[CLS] Lisa Bloom is a [MASK] [MASK] [MASK] by profession . [SEP],phi phi phi,attorney at law | attorney | attorney at law,False
[CLS] Hugh Munro is a [MASK] [MASK] by profession . [SEP],Hugh Munro,blacksmith:2 | blacksmith:2 | smith:2,False
[CLS] Professor Calculus:2 is a [MASK] [MASK] [MASK] by profession . [SEP],Professor Calculus:2,physicist:3 | physicist:3,False
[CLS] Tal Bachman:2 is a [MASK] [MASK] by profession . [SEP],Bachman:2,singer - songwriter | singer songwriter | singer - songwriter | singer / songwriter | singersongwriter:3,False
[CLS] Clive Uptton:2 is a [MASK] [MASK] by profession . [SEP],former footballer,illustrator:2 | illustrator:2,False
[CLS] Friedrich Bernhard Gottfried Nicolai is a [MASK] [MASK] [MASK] by profession . [SEP],German astronomer:2,astronomer:2 | astronomer:2,False
[CLS] Ngawang:2 Tashi:2 Bapu:2 is a [MASK] [MASK] by profession . [SEP],football player,monk:2 | monk:2,False
[CLS] Iosif:2 Demian:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,cinematographer:3 | DOP:2 | cinematographer:3 | director of photography,False
[CLS] Sunita:2 Williams is a [MASK] [MASK] by profession . [SEP],basketball player,astronaut:3 | astronaut:3 | astronauts:4 | spacionaut:4,False
[CLS] Louis Tikas:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,union organizer:2 | union organiser | union organizer:2,False
[CLS] Gertrude of Bavaria is a [MASK] [MASK] [MASK] by profession . [SEP],19th century nurse,queen consort:2 | empress:2 consort:2 | queen consort:2,False
[CLS] Hugues Panassié:3 is a [MASK] [MASK] by profession . [SEP],French footballer,record producer | music producer | record producer,False
[CLS] Rishi:2 Rich is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,record producer | music producer | record producer,False
[CLS] Kearney:3 Barton is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,record producer | music producer | record producer,False
[CLS] Herman Daly is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,economist:3 | economist:3,False
[CLS] Mark Lanegan:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,singer - songwriter | singer songwriter | singer - songwriter | singer / songwriter | singersongwriter:3,False
[CLS] Bill Rebane:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,film director | director | film director | motion picture director | movie director,False
[CLS] Jonathan Powell is a [MASK] [MASK] by profession . [SEP],professional footballer,television producer | Producer ( television ) | Series Producer | TV producer | Television executive producer | Tv producer | producer | television producer,False
[CLS] Georg Amadeus Carl Friedrich Naumann:3 is a [MASK] [MASK] [MASK] by profession . [SEP],math math math,geologist:2 | geologist:2,False
[CLS] Josef Matula:2 is a [MASK] [MASK] [MASK] by profession . [SEP],Czech football player,private investigator:3 | inquiry:2 agent | private detective | private investigator:3,False
[CLS] Herb Hendler:2 is a [MASK] [MASK] [MASK] by profession . [SEP],German football player,lyricist:3 | lyricist:3,False
[CLS] Martin L . Kersten:2 is a [MASK] [MASK] [MASK] by profession . [SEP],Major League Baseball,computer scientist | computer scientist,False
[CLS] Maria Bethânia:2 is a [MASK] [MASK] by profession . [SEP],Brazilian actress,singer - songwriter | singer songwriter | singer - songwriter | singer / songwriter | singersongwriter:3,False
[CLS] Květa:3 Pacovská:2 is a [MASK] [MASK] [MASK] by profession . [SEP],Czech tennis player,illustrator:2 | illustrator:2,False
[CLS] Saint Almus:2 is a [MASK] [MASK] by profession . [SEP],patron saint,abbot:2 | abbot:2,False
[CLS] John Jeffcoat:3 is a [MASK] [MASK] [MASK] by profession . [SEP],former baseball player,film director | director | film director | motion picture director | movie director,False
[CLS] Sartaj:3 Sahni:3 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,computer scientist | computer scientist,False
[CLS] Albert Anker:2 is a [MASK] [MASK] by profession . [SEP],former footballer,illustrator:2 | illustrator:2,False
[CLS] Doran:2 Chambers is a [MASK] [MASK] [MASK] by profession . [SEP],former badminton player,disc jockey:2 | DJ | Dj:2 | dee jay:2 | disc jockey:2,False
[CLS] Antonino:2 Lo Surdo:2 is a [MASK] [MASK] by profession . [SEP],professional footballer,physicist:3 | physicist:3,False
[CLS] Stephen E . Harris is a [MASK] [MASK] [MASK] by profession . [SEP],Major League Baseball,physicist:3 | physicist:3,False
[CLS] Samuel Roberts is a [MASK] [MASK] by profession . [SEP],tennis player,mathematician:3 | mathematician:3,False
[CLS] Lee Blakeley:2 is a [MASK] [MASK] by profession . [SEP],professional boxer,theater director | director | play director | stage director | theater director | theatre director,False
[CLS] Jonathan C . Jones is a [MASK] [MASK] [MASK] by profession . [SEP],Major League Baseball,jockey:2 | jockey:2,False
[CLS] Vittorio Radice:2 is a [MASK] [MASK] by profession . [SEP],former footballer,chief executive officer | CE | CEO | CEx:2 | Chief executive | Chief executive officer | chief executive officer,False
[CLS] Henrik Olsson is a [MASK] [MASK] [MASK] by profession . [SEP],Swedish tennis player,television presenter | TV host | TV presenter | host | hostess:2 | television host | television presenter,False
[CLS] Stephan Weidner:2 is a [MASK] [MASK] by profession . [SEP],German footballer,record producer | music producer | record producer,False
[CLS] Franc . Reyes is a [MASK] [MASK] [MASK] by profession . [SEP],professional basketball player,film director | director | film director | motion picture director | movie director,False
[CLS] Hu Deping:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,economist:3 | economist:3,False
[CLS] Roy Adler is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,mathematician:3 | mathematician:3,False
[CLS] Luc Bondy:2 is a [MASK] [MASK] by profession . [SEP],professional footballer,film director | director | film director | motion picture director | movie director,False
[CLS] Otto Stern is a [MASK] [MASK] [MASK] by profession . [SEP],Jewish Jewish Jewish,physicist:3 | physicist:3,False
[CLS] Darcey:2 Bussell:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,ballet dancer | ballerina:2 | ballet dancer,False
[CLS] Nozomi:3 Yamamoto is a [MASK] [MASK] [MASK] by profession . [SEP],Japanese amateur amateur,seiyū:2 | seiyu:2 | seiyuu:3 | seiyū:2,False
[CLS] Carl Adam Petri is a [MASK] [MASK] [MASK] by profession . [SEP],Polish amateur boxer,mathematician:3 | mathematician:3,False
[CLS] Morton Klein is a [MASK] [MASK] [MASK] by profession . [SEP],minor league player,economist:3 | economist:3,False
[CLS] Rolf de Heer is a [MASK] [MASK] by profession . [SEP],former footballer,film director | director | film director | motion picture director | movie director,False
[CLS] Russell Alan Hulse:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former amateur boxer,physicist:3 | physicist:3,False
[CLS] Arlington Valles:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former baseball player,costume designer | costume designer | costume maker | costumer:2 | costumier:3,False
[CLS] Idrissa:2 Ouédraogo:4 is a [MASK] [MASK] by profession . [SEP],Senegalese:2,film director | director | film director | motion picture director | movie director,False
[CLS] Peter Rousseeuw:4 is a [MASK] [MASK] by profession . [SEP],former footballer,statistician:3 | statistician:3,False
[CLS] Emily Oster:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former tennis player,economist:3 | economist:3,False
[CLS] C . V . Hartman is a [MASK] [MASK] [MASK] by profession . [SEP],Marine Marine Marine,anthropologist:4 | anthropologist:4 | antropologo:3 | antropólogo:3,False
[CLS] Louis Weisner:3 is a [MASK] [MASK] [MASK] [MASK] by profession . [SEP],German - German German,mathematician:3 | mathematician:3,False
[CLS] Richard H . Riedel:3 is a [MASK] [MASK] [MASK] by profession . [SEP],Major League Baseball,art director | art director | artistic coordinator:2,False
[CLS] Tommy Nilsson is a [MASK] [MASK] [MASK] by profession . [SEP],Swedish tennis player,voice actor | voice actor | voice actress | voice artist | voice - over performer,False
[CLS] Sobhita:3 Dhulipala:4 is a [MASK] [MASK] by profession . [SEP],badminton player,supermodel:3 | supermodel:3 | top model,False
[CLS] Nennius:3 is a [MASK] [MASK] [MASK] by profession . [SEP],cycl:3,monk:2 | monk:2,False
[CLS] Mervyn:2 LeRoy:3 is a [MASK] [MASK] by profession . [SEP],film director,film producer | film producer | movie producer | producer,False
[CLS] Iosif:2 Shklovsky:4 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,astronomer:2 | astronomer:2,False
[CLS] Tatsuya:3 Kimura:2 is a [MASK] [MASK] by profession . [SEP],judoka:2,record producer | music producer | record producer,False
[CLS] Thomas Lydiat:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former amateur boxer,mathematician:3 | mathematician:3,False
[CLS] Peter Debye:2 is a [MASK] [MASK] by profession . [SEP],former footballer,physicist:3 | physicist:3,False
[CLS] Rachel Stevens is a [MASK] [MASK] by profession . [SEP],tennis player,singer - songwriter | singer songwriter | singer - songwriter | singer / songwriter | singersongwriter:3,False
[CLS] Arif:2 Salimov:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,mathematician:3 | mathematician:3,False
[CLS] Hy Eisman:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,cartoonist:2 | animator:2 | cartoonist:2 | graphic artist | illustrator:2,False
[CLS] Joel Birman:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former baseball player,psychiatrist:4 | alienist:2 | head - shrinker:3 | psychiatrist:4 | shrinker:3,False
[CLS] Eric Carle:2 is a [MASK] [MASK] by profession . [SEP],tennis player,illustrator:2 | illustrator:2,False
[CLS] Esko:2 Töyri:3 is a [MASK] [MASK] [MASK] by profession . [SEP],Finnish amateur amateur,cinematographer:3 | DOP:2 | cinematographer:3 | director of photography,False
[CLS] Edoardo Bencivenga:4 is a [MASK] [MASK] by profession . [SEP],former footballer,film director | director | film director | motion picture director | movie director,False
[CLS] John Bevis:2 is a [MASK] [MASK] by profession . [SEP],tennis player,astronomer:2 | astronomer:2,False
[CLS] Alexey:2 Lyapunov:4 is a [MASK] [MASK] by profession . [SEP],football player,mathematician:3 | mathematician:3,False
[CLS] Yutaka:2 Izubuchi:3 is a [MASK] [MASK] by profession . [SEP],Yutaka:2,mangaka:2 | manga artist | mangaka:2,False
[CLS] Renata Mauro is a [MASK] [MASK] by profession . [SEP],professional footballer,television presenter | TV host | TV presenter | host | hostess:2 | television host | television presenter,False
[CLS] Will Steffen is a [MASK] [MASK] by profession . [SEP],professional footballer,chemist:2 | chemist:2 | chemists:3,False
[CLS] Bob Glouberman:4 is a [MASK] [MASK] [MASK] by profession . [SEP],Major League Baseball,voice actor | voice actor | voice actress | voice artist | voice - over performer,False
[CLS] Ivan Paskevich:3 is a [MASK] [MASK] by profession . [SEP],chess player,aide - de - camp | ADC:2 | aide - de - camp,False
[CLS] Jerzy Nomarski:3 is a [MASK] [MASK] [MASK] by profession . [SEP],Polish amateur amateur,physicist:3 | physicist:3,False
[CLS] Pierre Bachelet:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former French player,singer - songwriter | singer songwriter | singer - songwriter | singer / songwriter | singersongwriter:3,False
[CLS] Asada:2 Goryu:3 is a [MASK] [MASK] [MASK] by profession . [SEP],Goryu:3,astronomer:2 | astronomer:2,False
[CLS] John Edward Jones is a [MASK] [MASK] [MASK] by profession . [SEP],former amateur boxer,civil engineer | civil engineer,False
[CLS] Will Hay is a [MASK] [MASK] by profession . [SEP],professional footballer,astronomer:2 | astronomer:2,False
[CLS] Anastasio:3 Cocco:2 is a [MASK] [MASK] by profession . [SEP],professional footballer,pharmacist:3 | chemist:2 | druggist:2 | pharmacist:3 | pharmacists:4,False
[CLS] Victor Cesar Bota:2 is a [MASK] [MASK] by profession . [SEP],Colombian:2,film director | director | film director | motion picture director | movie director,False
[CLS] Chris Dobson:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,chemist:2 | chemist:2 | chemists:3,False
[CLS] Edward Black is a [MASK] [MASK] [MASK] by profession . [SEP],former professional boxer,film producer | film producer | movie producer | producer,False
[CLS] Benjamin Forstner:2 is a [MASK] [MASK] [MASK] [MASK] by profession . [SEP],German - German German,gunsmith:3 | gun maker | gunmaker:2 | gunsmith:3,False
[CLS] John Cale:2 is a [MASK] [MASK] by profession . [SEP],tennis player,record producer | music producer | record producer,False
[CLS] Paul Timman:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former tennis player,tattoo:2 artist | tattoo:2 artist | tattooer:3 | tattooist:3,False
[CLS] Richard Garnett:3 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,librarian:2 | librarian:2 | library staff,False
[CLS] Joachim Jungius:2 is a [MASK] [MASK] by profession . [SEP],German footballer,mathematician:3 | mathematician:3,False
[CLS] Karl Friedrich Küstner:3 is a [MASK] [MASK] [MASK] by profession . [SEP],German amateur amateur,astronomer:2 | astronomer:2,False
[CLS] Karyn:2 Usher is a [MASK] [MASK] [MASK] by profession . [SEP],former tennis player,television producer | Producer ( television ) | Series Producer | TV producer | Television executive producer | Tv producer | producer | television producer,False
[CLS] Otto Unverdorben:4 is a [MASK] [MASK] [MASK] [MASK] by profession . [SEP],German - German German,chemist:2 | chemist:2 | chemists:3,False
[CLS] David Pujadas:3 is a [MASK] [MASK] [MASK] [MASK] by profession . [SEP],former professional tennis player,news presenter | anchor | anchor person | anchorman:2 | anchorperson:2 | anchorwoman:2 | news anchor | news presenter | newscaster:2 | newsreader:3 | television anchor | television news anchor | tv anchor,False
[CLS] Chaim:2 Flom:2 is a [MASK] [MASK] [MASK] [MASK] by profession . [SEP],baccalaureate:4,rabbi:2 | Rabbi | rabbi:2,False
[CLS] Geraldine:2 Ssali:3 Busuulwa:4 is a [MASK] [MASK] [MASK] by profession . [SEP],Kenyan:2 athlete,mathematician:3 | mathematician:3,False
[CLS] Britney Spears is a [MASK] [MASK] by profession . [SEP],Britney Spears,singer - songwriter | singer songwriter | singer - songwriter | singer / songwriter | singersongwriter:3,False
[CLS] Seung:2 - eun:2 Kim is a [MASK] [MASK] [MASK] [MASK] by profession . [SEP],Korean - Korean Korean,animator:2 | animation artist | animator:2 | cartoonist:2 | graphic artist,False
[CLS] Hunter Hancock is a [MASK] [MASK] [MASK] by profession . [SEP],c c c,disc jockey:2 | DJ | Dj:2 | dee jay:2 | disc jockey:2,False
[CLS] Marco Carola:2 is a [MASK] [MASK] by profession . [SEP],professional footballer,disc jockey:2 | DJ | Dj:2 | dee jay:2 | disc jockey:2,False
[CLS] Joel Geddis:3 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,record producer | music producer | record producer,False
[CLS] Tom Werner is a [MASK] [MASK] by profession . [SEP],German footballer,television producer | Producer ( television ) | Series Producer | TV producer | Television executive producer | Tv producer | producer | television producer,False
[CLS] Michael Smith is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,sports commentator:2 | Football commentary | Football commentator:2 | play by play announcer:3 | play - by - play announcer:3 | shoutcaster:3 | sport commentator:2 | sport commentators:2 | sports anchor | sports announcer:3 | sports commentator:2 | sports commentators:2 | sportscaster:2,False
[CLS] Mohamed Khan is a [MASK] [MASK] by profession . [SEP],Muslim Muslim,film director | director | film director | motion picture director | movie director,False
[CLS] Édouard Luntz:2 is a [MASK] [MASK] [MASK] by profession . [SEP],Édouard Luntz:2,film director | director | film director | motion picture director | movie director,False
[CLS] Madeleine Riffaud:3 is a [MASK] [MASK] by profession . [SEP],French footballer,war correspondent | war correspondent,False
[CLS] Clive Barker is a [MASK] [MASK] [MASK] by profession . [SEP],bar bar bar,film producer | film producer | movie producer | producer,False
[CLS] Khem:2 Shahani:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,microbiologist:3 | Scientifique:3,False
[CLS] Leilane:2 Neubarth:2 is a [MASK] [MASK] by profession . [SEP],German player,news presenter | anchor | anchor person | anchorman:2 | anchorperson:2 | anchorwoman:2 | news anchor | news presenter | newscaster:2 | newsreader:3 | television anchor | television news anchor | tv anchor,False
[CLS] Keith Sweat:3 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,singer - songwriter | singer songwriter | singer - songwriter | singer / songwriter | singersongwriter:3,False
[CLS] Ron Porterfield:2 is a [MASK] [MASK] [MASK] by profession . [SEP],Major League Baseball,athletic trainer | athletic trainer,False
[CLS] Edward Dmytryk:3 is a [MASK] [MASK] by profession . [SEP],movie star,film director | director | film director | motion picture director | movie director,False
[CLS] Karen Davis is a [MASK] [MASK] by profession . [SEP],tennis player,economist:3 | economist:3,False
[CLS] Maurice LaMarche:4 is a [MASK] [MASK] by profession . [SEP],former footballer,voice actor | voice actor | voice actress | voice artist | voice - over performer,False
[CLS] David Foster is a [MASK] [MASK] [MASK] by profession . [SEP],composer and musician,record producer | music producer | record producer,False
[CLS] Villi:2 Hermann is a [MASK] [MASK] by profession . [SEP],German footballer,film director | director | film director | motion picture director | movie director,False
[CLS] Georges de Paris is a [MASK] [MASK] [MASK] [MASK] by profession . [SEP],Roubaix - Roubaix Roubaix,tailor:2 | tailor:2 | tailoress:3,False
[CLS] Andrew Bernstein is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,television director | TV director | television director,False
[CLS] André Le Nôtre:3 is a [MASK] [MASK] by profession . [SEP],former footballer,landscape architect | landscape architect | landscape designer | landscape gardener:2,False
[CLS] Domninus:3 of Larissa:2 is a [MASK] [MASK] [MASK] by profession . [SEP],Roman commander commander,mathematician:3 | mathematician:3,False
[CLS] William Nelson Page is a [MASK] [MASK] [MASK] by profession . [SEP],Major Major Major,civil engineer | civil engineer,False
[CLS] Michael J . Kearns:3 is a [MASK] [MASK] [MASK] by profession . [SEP],Major League Baseball,computer scientist | computer scientist,False
[CLS] Machiko:2 Toyoshima:3 is a [MASK] [MASK] [MASK] by profession . [SEP],player of baseball,seiyū:2 | seiyu:2 | seiyuu:3 | seiyū:2,False
[CLS] Michael John LaChiusa:4 is a [MASK] [MASK] [MASK] by profession . [SEP],former basketball player,lyricist:3 | lyricist:3,False
[CLS] Leslie Irvin:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,serial killer | serial killer,False
[CLS] Giuliano Ferrara is a [MASK] [MASK] by profession . [SEP],professional footballer,television presenter | TV host | TV presenter | host | hostess:2 | television host | television presenter,False
[CLS] Peter Sollett:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,film director | director | film director | motion picture director | movie director,False
[CLS] Robert Ward Vishny:3 is a [MASK] [MASK] [MASK] by profession . [SEP],Major League Baseball,economist:3 | economist:3,False
[CLS] Indrabhuti:3 Gautama:2 is a [MASK] [MASK] [MASK] by profession . [SEP],Jain Jain Jain,Ganadhara:3 | Ganadhara:3,False
