sentence,prediction,gold,is_same
[CLS] Herbert P . Wilkins was educated at the University of [MASK] [MASK] . [SEP],South Africa,La vagancia:2 | HLS:2 | Harvard Law | Harvard Law School,False
[CLS] Bertrand Russell was educated at the University of [MASK] [MASK] [MASK] . [SEP],London and London,"University of Cambridge | Cambridge | Cambridge University | The Chancellor , Masters , and Scholars:2 of the University of Cambridge | Universitas Cantabrigiensis:4 | University of Cambridge",False
[CLS] Martin Davies was educated at the University of [MASK] [MASK] . [SEP],Southend:2,Harvard University | Harvard | Harvard Graduate School | Harvard University | University of Harvard,False
[CLS] Tony Ballantyne:3 was educated at the University of [MASK] [MASK] . [SEP],Southend:2,University of Otago:2 | Otago:2 University | University of Otago:2,False
[CLS] Charles Headley:2 was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],Cambridge and the St,"Pembroke College | Pembroke College | Pembroke College , Oxford",False
[CLS] Breandán:4 Ó Buachalla:3 was educated at the University of [MASK] [MASK] . [SEP],Óla:2,"University College Cork | Coláiste:3 na hOllscoile:5 Corcaigh:3 | NUI:2 , Cork | National University of Ireland , Cork | Queen ' s College Cork | UCC:2 | University College Cork | University College Cork [UNK] National University of Ireland , Cork ,",False
[CLS] Gerald Cassidy was educated at the University of [MASK] [MASK] . [SEP],St .,Cornell University | CUI:2 | Cornell | Cornell University,False
[CLS] Jan Rokita:2 was educated at the University of [MASK] [MASK] . [SEP],Manchester Manchester,Jagiellonian:4 University | Academia Cracoviensis:4 | Academy of Krakow:3 | Academy of Kraków | Akademia:2 Krakowska:3 | Jagiellonian:4 University | University of Cracow:3 | University of Kraków | Uniwersytet Jagielloński:4,False
[CLS] Sasha Saidin:2 was educated at the University of [MASK] [MASK] [MASK] . [SEP],Russia in Moscow,University of East Anglia | UEA:2 | University of East Anglia,False
[CLS] Dari Alexander was educated at the University of [MASK] [MASK] [MASK] . [SEP],"Brisbane , Brisbane",Mount Holyoke:2 College | MHC:2 | Mount Holyoke:2 College | Mount Holyoke:2 Female Seminary | Mt Holyoke:2 College | Wheaton:3 Female Seminary,False
[CLS] DJ Zeke:2 was educated at the University of [MASK] [MASK] . [SEP],New York,Cornell University | CUI:2 | Cornell | Cornell University,False
[CLS] Thornton Wilson was educated at the University of [MASK] [MASK] . [SEP],Cambridgeshire:2,Massachusetts Institute of Technology | M . I . T . | MIT | Massachusetts Institute of Technology,False
[CLS] Weldon:3 J . Taylor was educated at the University of [MASK] [MASK] [MASK] . [SEP],Cambridge and London,New York University | NYU:2 | New York University | University of New York | University of the City of New York,False
[CLS] Dawn Y . Lam was educated at the University of [MASK] [MASK] [MASK] . [SEP],North North North,University of British Columbia | McGill University College of British Columbia | The University of British Columbia | UBC:2 | Ubc:2 | University of British Columbia,False
"[CLS] Arthur Hill , 4th Marquess:2 of Downshire:2 was educated at the University of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",Oxford and the Royal College,Eton:2 College | Eton:2 | Eton:2 College,False
[CLS] Susan Grant was educated at the University of [MASK] [MASK] . [SEP],the South,United States Air Force Academy | Air Force | Air Force Academy | USAFA:2 | United States Air Force Academy,False
[CLS] Sarah Cleaveland:4 was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],London and the St,"University of Cambridge | Cambridge | Cambridge University | The Chancellor , Masters , and Scholars:2 of the University of Cambridge | Universitas Cantabrigiensis:4 | University of Cambridge",False
[CLS] Peter Lisagor:2 was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],Glasgow and the St,University of Michigan | U Michigan Ann Arbor | U of M | U of Michigan | UM:2 | UMich:3 | Univ of Michigan | University of Michigan | University of Michigan Ann Arbor,False
[CLS] Hassan Esmati:2 was educated at the University of [MASK] [MASK] [MASK] . [SEP],Tehran and Tehran,Imam Sadiq:2 University | Imam Sadiq:2 University,False
[CLS] David Simonsen:2 was educated at the University of [MASK] [MASK] . [SEP],South Africa,Jewish Theological Seminary of Breslau | Jewish Theological Seminary of Breslau,False
[CLS] Robin Spielberg was educated at the University of [MASK] [MASK] [MASK] . [SEP],Cambridge and London,Michigan State University | Agricultural College of the State of Michigan | MI State U | MI State University | MSU:2 | Michigan Agricultural College | Michigan State | Michigan State College of Agriculture and Applied Science | Michigan State University | Michigan State University of Agriculture and Applied Science | Spartans:2 | State Agricultural College,False
[CLS] Menachem:3 Elon:2 was educated at the University of [MASK] [MASK] . [SEP],New York,Hebrew University of Jerusalem | Al - Jami:2 ' ah al - Ibriyyah:4 fi al - Quds:2 | HUJI:4 | Ha - Universita:3 ha - Ivrit:3 bi - Yerushalayim:4 | Hebrew University | Hebrew University of Jerusalem,False
[CLS] Gordon Kirkland:2 was educated at the University of [MASK] [MASK] . [SEP],Southend:2,Elon:2 University | Elon:2 College | Elon:2 University,False
[CLS] Reid Patterson was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],London and the St,University of Georgia | Franklin College | UGA:2 | University of Georgia,False
[CLS] John A . Murphy was educated at the University of [MASK] [MASK] . [SEP],New York,"University College Cork | Coláiste:3 na hOllscoile:5 Corcaigh:3 | NUI:2 , Cork | National University of Ireland , Cork | Queen ' s College Cork | UCC:2 | University College Cork | University College Cork [UNK] National University of Ireland , Cork ,",False
[CLS] Allison Titus was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],London and the St,Virginia Commonwealth University | VCU:2 | Virginia Commonwealth University,False
[CLS] Artur Ekert:2 was educated at the University of [MASK] [MASK] [MASK] . [SEP],Cambridge and London,University of Oxford | Oxf:3 | Oxford | Oxford University | Oxon:2 . | Universitas Oxoniensis:3 | University of Oxford,False
[CLS] Alf Bauman:2 was educated at the University of [MASK] [MASK] . [SEP],South Africa,Austin Community Academy High School | Austin Community Academy High School,False
[CLS] Gabriel Rivano:2 was educated at the University of [MASK] [MASK] . [SEP],Los Angeles,Colegio Nacional de Buenos Aires | Colegio Nacional de Buenos Aires | colegio nacional de buenos:2 aires:2,False
[CLS] Joan Abelove:2 was educated at the University of [MASK] [MASK] . [SEP],El Salvador,Barnard College | Barnard | Barnard College,False
[CLS] Kiarash:3 Anvari:2 was educated at the University of [MASK] [MASK] . [SEP],the Punjab,University of Provence - Aix - Marseille I | Aix - Marseille I | University of Provence | University of Provence - Aix - Marseille I | Université d ' Aix - Marseille I,False
[CLS] Anthony G . Chavonne:3 was educated at the University of [MASK] [MASK] . [SEP],New York,University of North Carolina at Chapel Hill | Carolina | Chapel Hill | NCU:2 | North Carolina | North Carolina University | UNC:2 | UNC:2 Chapel Hill | UNC:2 - CH | UNC:2 - Chapel Hill | University of North Carolina | University of North Carolina at Chapel Hill,False
[CLS] Dafydd:2 Trystan:2 Davies was educated at the University of [MASK] [MASK] . [SEP],Pembrokeshire:2,"Aberystwyth:3 University | Aberystwyth:3 University | University College Aberystwyth:3 | University College Wales | University College of Wales , Aberystwyth:3 | University College , Aberystwyth:3 | University of Aberystwyth:3 | University of Wales , Aberystwyth:3",False
[CLS] Terrence:2 Johnson was educated at the University of [MASK] [MASK] . [SEP],North Carolina,Woodland:2 Hills High School | Woodland:2 Hills High School,False
[CLS] Duncan D . Hunter was educated at the University of [MASK] [MASK] . [SEP],South Africa,Granite:2 Hills High School | Granite:2 Hills High School,False
[CLS] Robert Bourne was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],Cambridge and the St,"New College | College of St Mary | New College | New College , Oxford",False
[CLS] Mead Schaeffer:3 was educated at the University of [MASK] [MASK] . [SEP],New York,Pratt Institute | Pratt Institute,False
[CLS] Peter Eliot was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],London and the St,Magdalene:2 College | Magdalene:2 College | The College of Saint Mary Magdalene:2,False
[CLS] William Keith Brooks was educated at the University of [MASK] [MASK] . [SEP],Cambridgeshire:2,Williams College | Wiliams:3 | Wiliams:3 College | William | William College | Williams | Williams College,False
[CLS] Bernard Maskit:2 was educated at the University of [MASK] [MASK] . [SEP],South Africa,New York University | NYU:2 | New York University | University of New York | University of the City of New York,False
[CLS] Murray Watt was educated at the University of [MASK] [MASK] . [SEP],Oath:2,Brisbane State High School | BSHS:2 | Brisbane State High School | State High,False
[CLS] Kuini:2 Speed was educated at the University of [MASK] [MASK] . [SEP],South Africa,Australian National University | ANU:2 | Australian National University | Phoenix Prize for Spiritual Art | The Australian National University,False
[CLS] Billy Devaney:3 was educated at the University of [MASK] [MASK] . [SEP],Southend:2,Elon:2 University | Elon:2 College | Elon:2 University,False
[CLS] Sir Donald Brydon:3 was educated at the University of [MASK] [MASK] . [SEP],Oath:2,University of Edinburgh | Edinburgh University | The University of Edinburgh | University of Edinburgh,False
[CLS] Adam Haslett:2 was educated at the University of [MASK] [MASK] [MASK] . [SEP],Cambridge and London,Yale Law School | YLS:2 | Yale Law School | Yale University School of Law,False
[CLS] John T . Madden:2 was educated at the University of [MASK] [MASK] . [SEP],South Africa,Michigan State University | Agricultural College of the State of Michigan | MI State U | MI State University | MSU:2 | Michigan Agricultural College | Michigan State | Michigan State College of Agriculture and Applied Science | Michigan State University | Michigan State University of Agriculture and Applied Science | Spartans:2 | State Agricultural College,False
[CLS] Adeeb:3 was educated at the University of [MASK] [MASK] [MASK] . [SEP],Egypt and Egypt,University of Mumbai | Bombay University | MU:2 | Mumbai University | University of Bombay | University of Mumbai,False
[CLS] Melvin Konner:2 was educated at the University of [MASK] [MASK] . [SEP],New York,Brooklyn College | Brooklyn | Brooklyn College,False
"[CLS] Michael Knatchbull:4 , 5th Baron Brabourne:3 was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP]",Oxford and the St,"Royal Military Academy | RMA:2 | RMA:2 Woolwich:3 | Royal Military Academy | Royal Military Academy , Woolwich:3 | The Royal Military Academy | Woolwich:3 Academy",False
[CLS] Elbert:2 Nevius:3 Condit:2 was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],Cambridge and the St,Princeton University | College of New Jersey | Princeton | Princeton College | Princeton University,False
[CLS] Benjamin Yeoh:2 was educated at the University of [MASK] [MASK] [MASK] . [SEP],Shanghai and Shanghai,Westminster School | The Royal College of St . Peter in Westminster | Westminster School,False
[CLS] Mohamed Gad:2 - el - Hak:2 was educated at the University of [MASK] [MASK] [MASK] . [SEP],Egypt and Egypt,Johns Hopkins University | Hopkins | JHU:3 | Johns Hopkins | Johns Hopkins University | The Johns Hopkins University,False
[CLS] Nelson Famadas:2 was educated at the University of [MASK] [MASK] . [SEP],New York,The Wharton:3 School | The Wharton:3 School | University of Pennsylvania Wharton:3 School | Wharton:3 | Wharton:3 Business School | Wharton:3 School | Wharton:3 School of Business | Wharton:3 School of the University of Pennsylvania,False
[CLS] Thomas Willeford:3 was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],Cambridge and the St,University of Oxford | Oxf:3 | Oxford | Oxford University | Oxon:2 . | Universitas Oxoniensis:3 | University of Oxford,False
[CLS] Alex Foster was educated at the University of [MASK] [MASK] . [SEP],Southend:2,Bowling Green State University | BGSU:3 | Bowling Green State University,False
[CLS] Frederick Bennett was educated at the University of [MASK] [MASK] [MASK] . [SEP],Cambridge and London,Nelson College | Nelson College,False
[CLS] Anthony Wilkinson was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],Oxford and the St,Shrewsbury School | Shrewsbury School,False
[CLS] Lee Plemel:3 was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],London and the St,Stanford University | Leland:2 Stanford Junior University | Stanford | Stanford University | The Farm | University of Stanford,False
[CLS] Sid Watkins was educated at the University of [MASK] [MASK] . [SEP],Southend:2,University of Liverpool | Liverpool University | The University of Liverpool | University of Liverpool,False
[CLS] Douwe:2 Blumberg:2 was educated at the University of [MASK] [MASK] . [SEP],Ruda:2,University of Southern California | Keck:2 School of Medicine of USC | USC | University of Southern CA | University of Southern California,False
[CLS] Lambert Blackwell Larking:3 was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],Oxford and the St,Eton:2 College | Eton:2 | Eton:2 College,False
[CLS] Archibald Arthur was educated at the University of [MASK] [MASK] . [SEP],the South,University of Glasgow | Glasgow Uni | Glasgow University | University of Glasgow,False
[CLS] Mikhail Katz was educated at the University of [MASK] [MASK] . [SEP],New York,Columbia University | Columbia | Columbia College | Columbia U | Columbia University | Columbia University in New York | Columbia University in the City of New York | King ' s College | King ' s College of New York,False
[CLS] Brian Gilmore Maegraith:3 was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],Cambridge and the St,"Magdalen:2 College | Magdalen:2 College | Magdalen:2 College , Oxford | The President and Fellows:2 of the College of St Mary Magdalen:2 in the University of Oxford",False
[CLS] Antoni Milkowski:2 was educated at the University of [MASK] [MASK] . [SEP],Kielce:2,Hunter College | Hunter | Hunter College,False
[CLS] Robert Bindschadler:4 was educated at the University of [MASK] [MASK] . [SEP],New York,University of Washington | UDub:2 | UW:2 | UW:2 - Seattle | University of Washington,False
[CLS] Ruben Liljefors:3 was educated at the University of [MASK] [MASK] [MASK] . [SEP],Kiel and Kiel,Royal College of Music in Stockholm | Royal College of Music in Stockholm | Royal Conservatory of Music in Stockholm,False
[CLS] Aviel:2 Roshwald:3 was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],London and the St,Harvard University | Harvard | Harvard Graduate School | Harvard University | University of Harvard,False
[CLS] Mike Vrabel:3 was educated at the University of [MASK] [MASK] . [SEP],New York,Ohio State University | OSU:2 | Ohio Agricultural and Mechanical College | Ohio State | Ohio State University | The Ohio State University,False
[CLS] Mac Sweeney was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],Cambridge and the St,University of Texas at Austin | UT:2 | UT:2 Austin | UT:2 - Austin | University of Texas at Austin,False
[CLS] Matt Ahearn:3 was educated at the University of [MASK] [MASK] . [SEP],Coleridge:2,"Rutgers University | Rutgers | Rutgers University | Rutgers , The State University of New Jersey",False
[CLS] Tia:2 Powell was educated at the University of [MASK] [MASK] . [SEP],South Africa,Harvard University | Harvard | Harvard Graduate School | Harvard University | University of Harvard,False
[CLS] Alan Turing was educated at the University of [MASK] . [SEP],Cambridge,"University of Cambridge | Cambridge | Cambridge University | The Chancellor , Masters , and Scholars:2 of the University of Cambridge | Universitas Cantabrigiensis:4 | University of Cambridge",True
[CLS] Jonathan Russell was educated at the University of [MASK] [MASK] [MASK] . [SEP],Cambridge and London,Brown University | Brown University,False
[CLS] Thurston:3 Towle:3 was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],Cambridge and the St,Brown University | Brown University,False
[CLS] Amos Jordan was educated at the University of [MASK] [MASK] . [SEP],New York,United States Military Academy | Army | The Academy | The Point | U . S . Military Academy at West Point | USMA:2 | United States Military Academy | West Point | West Point Army,False
[CLS] David Pusey:3 was educated at the University of [MASK] [MASK] . [SEP],South Africa,Newington:2 College | Newington:2 College,False
[CLS] Pehr:2 Harbury:2 was educated at the University of [MASK] [MASK] [MASK] . [SEP],Cambridge and London,Harvard Medical School | Harvard Medical School,False
[CLS] C . F . Powell was educated at the University of [MASK] [MASK] . [SEP],Southend:2,The Judd School | Judd | The Judd School,False
[CLS] John Hill was educated at the University of [MASK] [MASK] [MASK] . [SEP],Cambridge and London,University of North Carolina at Chapel Hill | Carolina | Chapel Hill | NCU:2 | North Carolina | North Carolina University | UNC:2 | UNC:2 Chapel Hill | UNC:2 - CH | UNC:2 - Chapel Hill | University of North Carolina | University of North Carolina at Chapel Hill,False
[CLS] Alan Branch was educated at the University of [MASK] [MASK] . [SEP],Southend:2,University of Michigan | U Michigan Ann Arbor | U of M | U of Michigan | UM:2 | UMich:3 | Univ of Michigan | University of Michigan | University of Michigan Ann Arbor,False
[CLS] Albert Joyce Riker:2 was educated at the University of [MASK] [MASK] . [SEP],South Africa,Oberlin:2 College | Oberlin:2 College,False
"[CLS] Sir Ronald Wingate:2 , 2nd Baronet was educated at the University of [MASK] [MASK] . [SEP]",Oath:2,"Balliol:2 College | Balliol:2 College | Balliol:2 College , Oxford",False
[CLS] Ruth Turner was educated at the University of [MASK] [MASK] . [SEP],the South,Radcliffe College | Radcliffe College,False
[CLS] Andreas Wessel:2 was educated at the University of [MASK] [MASK] . [SEP],Hoorn:2,University of Oslo | Oslo University | Royal Frederick University | UiO:3 | Universitas Osloensis:2 | Universitas Regia Fredericiana:2 | Universitetet i Oslo | University of Oslo,False
[CLS] David Malouf:2 was educated at the University of [MASK] [MASK] . [SEP],New York,University of Queensland | The University of Queensland | UQ:2 | University of Queensland,False
[CLS] Edward Reid was educated at the University of [MASK] [MASK] . [SEP],Southend:2,Fettes:2 College | Fettes:2 College,False
[CLS] Hamilton H . Howze:2 was educated at the University of [MASK] [MASK] . [SEP],North Carolina,United States Military Academy | Army | The Academy | The Point | U . S . Military Academy at West Point | USMA:2 | United States Military Academy | West Point | West Point Army,False
[CLS] John Boland:2 was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],Cambridge and the St,"University College Dublin | Catholic University of Ireland | National University of Ireland , Dublin - University College Dublin | UCD | University College Dublin | University College Dublin [UNK] National University of Ireland , Dublin",False
[CLS] Martín Almagro:2 Gorbea:3 was educated at the University of [MASK] [MASK] . [SEP],Los Angeles,Complutense:3 University of Madrid | Complutense:3 University of Madrid | UCM:2 | Universidad Complutense:3 | Universidad Complutense:3 de Madrid | Universidad de Madrid,False
[CLS] Andrew Palmer was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],London and the St,Harvard University | Harvard | Harvard Graduate School | Harvard University | University of Harvard,False
[CLS] Bo Ralph was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP],Oxford and the St,University of Gothenburg:3 | Göteborg University | University of Gothenburg:3,False
[CLS] Walter Dukes:2 was educated at the University of [MASK] [MASK] [MASK] . [SEP],Cambridge and London,New York Law School | New York Law School,False
[CLS] Karl Singer was educated at the University of [MASK] [MASK] [MASK] . [SEP],Cambridge and London,Niles:2 McKinley High School | Niles:2 McKinley High School,False
[CLS] Robert Armstrong - Jones was educated at the University of [MASK] [MASK] . [SEP],South Africa,"Bangor University | Bangor University | University College of North Wales | University of Wales at Bangor | University of Wales , Bangor",False
[CLS] Ray C . Dougherty:3 was educated at the University of [MASK] [MASK] . [SEP],New York,Dartmouth College | Dartmouth | Dartmouth College,False
[CLS] Richard Friederich:3 Arens:2 was educated at the University of [MASK] [MASK] . [SEP],North Carolina,Harvard University | Harvard | Harvard Graduate School | Harvard University | University of Harvard,False
"[CLS] Branch Rickey:2 , Jr . was educated at the University of [MASK] [MASK] . [SEP]",North Carolina,Ohio Wesleyan:2 University | OWU:3 | Ohio Wesleyan:2 University,False
[CLS] Donald Snyder was educated at the University of [MASK] [MASK] . [SEP],New York,Pennsylvania State University | PSU:2 | Penn State | Penn State University | Pennsylvania State University,False
[CLS] Robert Dalva:2 was educated at the University of [MASK] [MASK] . [SEP],South Africa,Colgate:2 University | Colgate:2 University,False
[CLS] Brian Dillon was educated at the University of [MASK] [MASK] . [SEP],Oath:2,"New College | College of St Mary | New College | New College , Oxford",False
