sentence,prediction,gold,is_same
[CLS] Chief Mouser:2 to the Cabinet Office used to work in [MASK] [MASK] [MASK] . [SEP],the Cabinet Office,10 Downing:2 Street | # 10 Downing:2 Street | 10 Downing:2 Street | No 10 Downing:2 Street | No . 10 Downing:2 Street | Number 10 | Number 10 Downing:2 Street,False
[CLS] Al Gore used to work in [MASK] [MASK] . [SEP],Al Gore,"Washington , D . C . | D . C . | DC | District of Columbia | Washington | Washington D . C . | Washington DC | Washington , D . C . | Washington , DC | Washington , District of Columbia",False
[CLS] Michael Riedel:3 used to work in [MASK] [MASK] [MASK] . [SEP],the United States,Frankfurt am Main | Frankfurt | Frankfurt ( Main ) | Frankfurt am Main | Frankfurt / Main | Kreisfreie:3 Stadt Frankfurt am Main,False
[CLS] Tadeusz Boy - Żeleński:3 used to work in [MASK] [MASK] [MASK] . [SEP],Warsaw and Warsaw,Lviv:2 | L ' viv:2 | L ' vov:2 | Lemberg:2 | Lemberik:3 | Leopol:2 | Lviv:2 | Lvov:3 | Lwow:3 | Lwów:2,False
[CLS] Vladimir Lenin used to work in [MASK] [MASK] [MASK] . [SEP],the Great Powers,Saint Petersburg | Leningrad | Petersburg | Petrograd:2 | Saint Petersburg | Sankt - Peterburg:2 | St Petersburg | St . Petersburg,False
[CLS] Thomas Gee:2 used to work in [MASK] [MASK] [MASK] . [SEP],London and London,Denbigh:3 | Denbigh:3 | Dinbych:3,False
[CLS] Slide:2 Hampton used to work in [MASK] [MASK] [MASK] . [SEP],Slide:2 Hampton,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Boris Borisovich:2 Galitzine:3 used to work in [MASK] [MASK] [MASK] . [SEP],Galitzine:3,Saint Petersburg | Leningrad | Petersburg | Petrograd:2 | Saint Petersburg | Sankt - Peterburg:2 | St Petersburg | St . Petersburg,False
[CLS] Benjamin Peter Gloxin:3 used to work in [MASK] [MASK] [MASK] . [SEP],Gloxin:3,Colmar:2 | Colmar:2,False
[CLS] Britney Spears used to work in [MASK] [MASK] [MASK] . [SEP],a music video,"Las Vegas | City of Las Vegas | Las Vegas | Las Vegas , Nevada | Sin City | Vegas",False
[CLS] Friedrich Wilhelm Rembert:3 von Berg used to work in [MASK] [MASK] [MASK] . [SEP],the Austrian Empire,Saint Petersburg | Leningrad | Petersburg | Petrograd:2 | Saint Petersburg | Sankt - Peterburg:2 | St Petersburg | St . Petersburg,False
[CLS] Oswald Balzer:2 used to work in [MASK] [MASK] . [SEP],Balzer:2,Lviv:2 | L ' viv:2 | L ' vov:2 | Lemberg:2 | Lemberik:3 | Leopol:2 | Lviv:2 | Lvov:3 | Lwow:3 | Lwów:2,False
[CLS] Hassen:2 Chalghoumi:4 used to work in [MASK] [MASK] [MASK] . [SEP],K . K,Drancy:3 | Drancy:3,False
[CLS] Elisa Klapheck:4 used to work in [MASK] [MASK] [MASK] . [SEP],the German language,Frankfurt am Main | Frankfurt | Frankfurt ( Main ) | Frankfurt am Main | Frankfurt / Main | Kreisfreie:3 Stadt Frankfurt am Main,False
[CLS] Konstantin Bestuzhev:4 - Ryumin:2 used to work in [MASK] [MASK] [MASK] . [SEP],the Russian Empire,Saint Petersburg | Leningrad | Petersburg | Petrograd:2 | Saint Petersburg | Sankt - Peterburg:2 | St Petersburg | St . Petersburg,False
[CLS] Joseph von Laßberg:3 used to work in [MASK] [MASK] [MASK] . [SEP],Laßberg:3,Donaueschingen:3 | Donaueschingen:3,False
[CLS] Nicolás Rodríguez Peña used to work in [MASK] [MASK] [MASK] . [SEP],Nicolás Rodríguez Peña,"Buenos Aires | Autonomous City of Buenos Aires | Buenos Aires | Buenos Aires , Argentina | Buenos Ayres:2",False
[CLS] Wendell:2 Willkie:2 used to work in [MASK] [MASK] [MASK] . [SEP],U . S,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Karlheinz:3 Brandenburg used to work in [MASK] [MASK] [MASK] . [SEP],Berlin and Berlin,Ilmenau:3 | Ilmenau:3,False
[CLS] Rufino:2 de Elizalde:2 used to work in [MASK] [MASK] [MASK] . [SEP],S . S,"Buenos Aires | Autonomous City of Buenos Aires | Buenos Aires | Buenos Aires , Argentina | Buenos Ayres:2",False
[CLS] Fernando Belaunzarán:4 used to work in [MASK] [MASK] [MASK] . [SEP],Madrid and Madrid,Mexico City | City of Mexico | Ciudad de México | Mexico City | Mexico D . F .,False
[CLS] David Gilmore used to work in [MASK] [MASK] [MASK] . [SEP],London and London,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Thüring:3 Bräm:2 used to work in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Thüring:3 Bräm:2,"Lucerne:2 | Lucerne:2 | Lucerne:2 LU:2 | Lucerne:2 , Switzerland | Luzern",False
[CLS] Joseph Heinrich Aloysius:3 Gügler:3 used to work in [MASK] [MASK] [MASK] . [SEP],Gügler:3,"Lucerne:2 | Lucerne:2 | Lucerne:2 LU:2 | Lucerne:2 , Switzerland | Luzern",False
[CLS] Viktor Bunyakovsky:4 used to work in [MASK] [MASK] [MASK] . [SEP],the Russian Empire,Saint Petersburg | Leningrad | Petersburg | Petrograd:2 | Saint Petersburg | Sankt - Peterburg:2 | St Petersburg | St . Petersburg,False
[CLS] Logan Richardson used to work in [MASK] [MASK] [MASK] . [SEP],London and London,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Georg Rhau:2 used to work in [MASK] [MASK] . [SEP],Rhau:2,Lutherstadt:2 Wittenberg | Lutherstadt:2 Wittenberg | Wittenberg | Wittenberg Lutherstadt:2,False
[CLS] Matthäus:3 Merian:2 used to work in [MASK] [MASK] . [SEP],Merian:2,Frankfurt am Main | Frankfurt | Frankfurt ( Main ) | Frankfurt am Main | Frankfurt / Main | Kreisfreie:3 Stadt Frankfurt am Main,False
[CLS] Janusz Głowacki:3 used to work in [MASK] [MASK] [MASK] . [SEP],the Czech Republic,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Heinrich Bach used to work in [MASK] [MASK] [MASK] . [SEP],Leipzig and Leipzig,Arnstadt:3 | Arnstadt:3,False
[CLS] Johannes Ranke:2 used to work in [MASK] [MASK] [MASK] . [SEP],K . K,Thurnau:3 | Thurnau:3,False
[CLS] Herminio:3 Iglesias used to work in [MASK] [MASK] [MASK] . [SEP],the local newspaper,"Buenos Aires | Autonomous City of Buenos Aires | Buenos Aires | Buenos Aires , Argentina | Buenos Ayres:2",False
[CLS] Vagn:2 Bennike:2 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],vagn:2 Bennike:2,United Nations Truce:2 Supervision:2 Organization | UNTSO:3 | United Nations Truce:2 Supervision:2 Organization,False
[CLS] Fabio Morábito:3 used to work in [MASK] [MASK] [MASK] . [SEP],Morábito:3,Mexico City | City of Mexico | Ciudad de México | Mexico City | Mexico D . F .,False
[CLS] Biagio:3 Marini:2 used to work in [MASK] [MASK] [MASK] . [SEP],the Roman Empire,Neuburg:2 an der Donau | Neuburg:2 a . d . Donau | Neuburg:2 an der Donau | Neuburg:2 / Donau,False
[CLS] Frieder:3 Burda:2 used to work in [MASK] [MASK] [MASK] . [SEP],Berlin and Berlin,Baden - Baden | Baden Baden | Baden - Baden,False
[CLS] Wladimir Vogel used to work in [MASK] [MASK] [MASK] . [SEP],the German language,Ascona:2 | Ascona:2 | Ascona:2 TI:2,False
[CLS] Cindy Sherman used to work in [MASK] [MASK] [MASK] . [SEP],the credits scenes,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Piet Mondrian:2 used to work in [MASK] [MASK] [MASK] . [SEP],Amsterdam and Amsterdam,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Gottfried Baist:2 used to work in [MASK] [MASK] . [SEP],Baist:2,Freiburg im Breisgau | Freiburg i . B . | Freiburg i . Br . | Freiburg im Breisgau | Freiburg / Breisgau,False
[CLS] Thomas Quinn Curtiss used to work in [MASK] [MASK] [MASK] . [SEP],the Air Force,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Ernst Klee:2 used to work in [MASK] [MASK] [MASK] . [SEP],K . K,Frankfurt am Main | Frankfurt | Frankfurt ( Main ) | Frankfurt am Main | Frankfurt / Main | Kreisfreie:3 Stadt Frankfurt am Main,False
[CLS] Thomas Jeier:2 used to work in [MASK] [MASK] [MASK] . [SEP],S . S,Frankfurt am Main | Frankfurt | Frankfurt ( Main ) | Frankfurt am Main | Frankfurt / Main | Kreisfreie:3 Stadt Frankfurt am Main,False
[CLS] Adam Lonicer:3 used to work in [MASK] [MASK] [MASK] . [SEP],Lonicer:3,Frankfurt am Main | Frankfurt | Frankfurt ( Main ) | Frankfurt am Main | Frankfurt / Main | Kreisfreie:3 Stadt Frankfurt am Main,False
[CLS] Wycliffe:3 Gordon used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],Wycliffe:3 Gordon,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Robert Harron:2 used to work in [MASK] [MASK] [MASK] . [SEP],the United States,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Pafnuty:4 Chebyshev:4 used to work in [MASK] [MASK] [MASK] . [SEP],the Communist Party,Saint Petersburg | Leningrad | Petersburg | Petrograd:2 | Saint Petersburg | Sankt - Peterburg:2 | St Petersburg | St . Petersburg,False
[CLS] Nathan Adler used to work in [MASK] [MASK] . [SEP],Nathan Adler,Boskovice:3 | Boskovice:3,False
[CLS] Tadeusz Stefan Zieliński:2 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],Warsaw in the 1930s,Saint Petersburg | Leningrad | Petersburg | Petrograd:2 | Saint Petersburg | Sankt - Peterburg:2 | St Petersburg | St . Petersburg,False
[CLS] Eucharius:3 Rösslin:3 used to work in [MASK] [MASK] [MASK] . [SEP],Rösslin:3,Frankfurt am Main | Frankfurt | Frankfurt ( Main ) | Frankfurt am Main | Frankfurt / Main | Kreisfreie:3 Stadt Frankfurt am Main,False
[CLS] Eugen Albrecht used to work in [MASK] [MASK] [MASK] . [SEP],the Austrian Empire,Frankfurt am Main | Frankfurt | Frankfurt ( Main ) | Frankfurt am Main | Frankfurt / Main | Kreisfreie:3 Stadt Frankfurt am Main,False
[CLS] Ibrahim Njoya:3 used to work in [MASK] [MASK] [MASK] . [SEP],N . N,Foumban:2 | Foumban:2,False
"[CLS] Constantine , Landgrave:2 of Hesse - Rotenburg:2 used to work in [MASK] [MASK] [MASK] . [SEP]",the royal court,Rotenburg:2 an der Fulda | Rotenburg:2 a . d . Fulda | Rotenburg:2 an der Fulda | Rotenburg:2 / Fulda,False
[CLS] Volkmar:2 Braunbehrens:4 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],Braunbehrens:4,Freiburg im Breisgau | Freiburg i . B . | Freiburg i . Br . | Freiburg im Breisgau | Freiburg / Breisgau,False
[CLS] Stefan Banz:2 used to work in [MASK] [MASK] [MASK] . [SEP],the Czech Republic,"Lucerne:2 | Lucerne:2 | Lucerne:2 LU:2 | Lucerne:2 , Switzerland | Luzern",False
[CLS] Ferdinand von Lüninck:3 used to work in [MASK] [MASK] [MASK] . [SEP],Lüninck:3,Westphalia:3 | Westfalen | Westfalia:3 | Westphalia:3,False
[CLS] Peter Horn used to work in [MASK] [MASK] . [SEP],Peter Horn,Freiburg im Breisgau | Freiburg i . B . | Freiburg i . Br . | Freiburg im Breisgau | Freiburg / Breisgau,False
[CLS] Rodrigo Chávez Contreras used to work in [MASK] [MASK] [MASK] . [SEP],the Dominican Republic,Mexico City | City of Mexico | Ciudad de México | Mexico City | Mexico D . F .,False
[CLS] Hanni:2 El Khatib:3 used to work in [MASK] [MASK] [MASK] . [SEP],Egypt and Egypt,"Los Angeles | City of Angels | City of Los Angeles | Double Dubuque:3 | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion:2 | Tinsel:2 Town",False
[CLS] Bernardo de la Garza:2 used to work in [MASK] [MASK] . [SEP],El Salvador,Mexico City | City of Mexico | Ciudad de México | Mexico City | Mexico D . F .,False
[CLS] Steve Carter used to work in [MASK] [MASK] . [SEP],Steve Carter,"Baton:2 Rouge | Baton:2 Rouge | Baton:2 Rouge , LA | Baton:2 Rouge , Louisiana",False
[CLS] Adolf Loewy:2 used to work in [MASK] [MASK] [MASK] . [SEP],Adolf Loewy:2,Davos:2 | Davos:2 | Davos:2 GR,False
[CLS] Bernhard Danckelmann:3 used to work in [MASK] [MASK] [MASK] . [SEP],Munich and Munich,Eberswalde:3 | Eberswalde:3,False
[CLS] Mikhail Kalashnikov:3 used to work in [MASK] [MASK] [MASK] . [SEP],the Russian Empire,Izhevsk:4 | Izhevsk:4,False
[CLS] Johan Peter Falck:3 used to work in [MASK] [MASK] [MASK] . [SEP],Falck:3,Saint Petersburg | Leningrad | Petersburg | Petrograd:2 | Saint Petersburg | Sankt - Peterburg:2 | St Petersburg | St . Petersburg,False
[CLS] Mariano Riva Palacio used to work in [MASK] [MASK] . [SEP],Riva Palacio,Mexico City | City of Mexico | Ciudad de México | Mexico City | Mexico D . F .,False
[CLS] Franz Heinrich Ludolf:3 Ahrens:2 used to work in [MASK] [MASK] . [SEP],Ahrens:2,Lingen:2 | Lingen:2 | Lingen:2 / Ems:2,False
[CLS] Gene Simmons used to work in [MASK] [MASK] [MASK] . [SEP],a recording studio,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Julio Argentino Pascual Roca used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],the name of Roca,"Buenos Aires | Autonomous City of Buenos Aires | Buenos Aires | Buenos Aires , Argentina | Buenos Ayres:2",False
[CLS] George Bellows:2 used to work in [MASK] [MASK] [MASK] . [SEP],London and London,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Carl Ludwig Kirschbaum:4 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],Kirschbaum:4,Weilburg:2 | Weilburg:2,False
[CLS] People ' s Chamber used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],People ' s Chamber,"East Berlin | Berlin Hauptstadt der DDR | Berlin , Hauptstadt der DDR | Berlin - Ost | East Berlin | Ostberlin:3 | Soviet sector of Berlin | Soviet zone of Berlin",False
[CLS] Frank Serpico:2 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],the D . D,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Horst Prinzbach:2 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],the Department of Interior,Freiburg im Breisgau | Freiburg i . B . | Freiburg i . Br . | Freiburg im Breisgau | Freiburg / Breisgau,False
[CLS] Ellery:2 Eskelin:3 used to work in [MASK] [MASK] [MASK] . [SEP],paper paper paper,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Paul Epstein used to work in [MASK] [MASK] . [SEP],Paul Epstein,Frankfurt am Main | Frankfurt | Frankfurt ( Main ) | Frankfurt am Main | Frankfurt / Main | Kreisfreie:3 Stadt Frankfurt am Main,False
[CLS] Nicolas Dupont - Aignan:2 used to work in [MASK] [MASK] [MASK] . [SEP],the post post,Yerres:2 | Yerres:2,False
[CLS] Steven Seagal:2 used to work in [MASK] [MASK] [MASK] . [SEP],London and London,"Los Angeles | City of Angels | City of Los Angeles | Double Dubuque:3 | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion:2 | Tinsel:2 Town",False
[CLS] Gisella:2 Perl used to work in [MASK] [MASK] [MASK] . [SEP],P . P,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Jacob Koppel:2 Javits:3 used to work in [MASK] [MASK] [MASK] . [SEP],J . J,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Magnus Agricola:3 used to work in [MASK] [MASK] [MASK] . [SEP],N . N,Neuburg:2 an der Donau | Neuburg:2 a . d . Donau | Neuburg:2 an der Donau | Neuburg:2 / Donau,False
[CLS] María de los Ángeles Moreno used to work in [MASK] [MASK] [MASK] . [SEP],Madrid and Madrid,Mexico City | City of Mexico | Ciudad de México | Mexico City | Mexico D . F .,False
[CLS] Adolf Hitler used to work in [MASK] [MASK] [MASK] . [SEP],the Cabinet Cabinet,Wolf ' s Lair:2 | Wolf ' s Lair:2,False
[CLS] James Leonard Corning:2 used to work in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Corning:2 ' s house,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Alan Guth:2 used to work in [MASK] [MASK] [MASK] . [SEP],Alan Guth:2,Stanford University | Leland:2 Stanford Junior University | Stanford | Stanford University | The Farm | University of Stanford,False
[CLS] Herman Hedwig Bernard used to work in [MASK] [MASK] [MASK] . [SEP],his own name,"University of Cambridge | Cambridge | Cambridge University | The Chancellor , Masters , and Scholars:2 of the University of Cambridge | Universitas Cantabrigiensis:4 | University of Cambridge",False
[CLS] Vija:2 Celmins:2 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],Vija:2 Celmins:2,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Wojciech Rubinowicz:2 used to work in [MASK] [MASK] [MASK] . [SEP],Warsaw and Warsaw,Lviv:2 | L ' viv:2 | L ' vov:2 | Lemberg:2 | Lemberik:3 | Leopol:2 | Lviv:2 | Lvov:3 | Lwow:3 | Lwów:2,False
[CLS] Felipe Berriozábal:5 used to work in [MASK] [MASK] [MASK] . [SEP],Madrid and Madrid,Mexico City | City of Mexico | Ciudad de México | Mexico City | Mexico D . F .,False
[CLS] Kinsey:2 Millhone:2 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],Kinsey:2 Millhone:2,"Santa Teresa | Santa Teresa | Santa Teresa , California",False
