sentence,prediction,gold,is_same
[CLS] The Chronicles of Riddick:3 : Assault on Dark Athena is developed by [MASK] [MASK] [MASK] . [SEP],U . S,Starbreeze:3 Studios | Starbreeze:3 Studios,False
[CLS] Killzone:2 3 is developed by [MASK] [MASK] [MASK] . [SEP],Killzone:2 3,Guerrilla:3 Games | Guerrilla:3 B . V . | Guerrilla:3 Games,False
[CLS] OSCAR:3 McMaster:4 is developed by [MASK] [MASK] [MASK] . [SEP],OSCAR:3,McMaster:4 University | McMaster:4 University,False
[CLS] Rayman:2 Raving:2 Rabbids:2 2 is developed by [MASK] [MASK] . [SEP],Rayman:2,"Ubisoft:3 | UBI:2 Soft | Ubi:2 Soft Entertainment , Inc . | Ubisoft:3 | Ubisoft:3 Entertainment S . A | Ubisoft:3 Entertainment SA | Ubisoft:3 , Inc .",False
[CLS] Napoleon : Total War is developed by [MASK] [MASK] [MASK] . [SEP],U . S,Feral:2 Interactive | Feral:2 Interactive,False
[CLS] Batman : Arkham:2 Origins is developed by [MASK] [MASK] [MASK] . [SEP],D . C,Warner Bros . Interactive Entertainment | WB Games | Warner Bros . Interactive Entertainment,False
[CLS] FIFA International Soccer is developed by [MASK] [MASK] [MASK] . [SEP],F . F,EA Vancouver | EA Canada | EA Vancouver | Electronic Arts Canada,False
[CLS] Midnight Club II is developed by [MASK] [MASK] [MASK] . [SEP],M . M,Rockstar:2 San Diego | Angel Studios | Rockstar:2 San Diego,False
[CLS] Arcus:2 Odyssey is developed by [MASK] [MASK] [MASK] . [SEP],Arcus:2 Odyssey,Namco:2 Tales Studio | Namco:2 Tales Studio | Wolf Team,False
[CLS] Wing Commander : Privateer:2 is developed by [MASK] [MASK] [MASK] . [SEP],U . S,Origin Systems | OSI:2 | Origin Systems,False
[CLS] Project CARS:2 is developed by [MASK] [MASK] . [SEP],CARS:2,Slightly:3 Mad Studios | Slightly:3 Mad Studios,False
[CLS] YouTrack:3 is developed by [MASK] [MASK] . [SEP],Source Source,JetBrains:4 | IntelliJ:3 | JetBrains:4 | WebStorm:4,False
[CLS] Birds of Prey:2 is developed by [MASK] [MASK] [MASK] [MASK] . [SEP],Birds of Prey:2,Argonaut:2 Games | Argonaut:2 Games | Argonaut:2 Games PLC:2,False
[CLS] Dragon Blaze:2 is developed by [MASK] [MASK] [MASK] . [SEP],F . F,Psikyo:3 | Psikyo:3 | X - Naut:2 . Psikyo:3,False
[CLS] Star Fox is developed by [MASK] [MASK] . [SEP],Star Fox,Argonaut:2 Games | Argonaut:2 Games | Argonaut:2 Games PLC:2,False
[CLS] King ' s Quest III : To Heir:2 Is Human is developed by [MASK] [MASK] [MASK] [MASK] . [SEP],King ' s Quest,Infamous:3 Adventures | IA | Infamous:3 Adventures,False
[CLS] Strikers:2 1945 II is developed by [MASK] [MASK] [MASK] . [SEP],U . S,Psikyo:3 | Psikyo:3 | X - Naut:2 . Psikyo:3,False
[CLS] Me 262 is developed by [MASK] [MASK] [MASK] . [SEP],M . M,Messerschmitt:4 | Messerschmitt:4,False
[CLS] Mortal Kombat:2 is developed by [MASK] [MASK] [MASK] . [SEP],K . K,Midway Games | Midway Games,False
[CLS] Jonah:2 Lomu:2 Rugby is developed by [MASK] [MASK] [MASK] [MASK] . [SEP],Jonah:2 Lomu:2,Codemasters:3 | Code Masters | Codemasters:3 | The Codemasters:3 Software Company Limited,False
[CLS] ZooMumba:3 is developed by [MASK] [MASK] [MASK] . [SEP],ZooMumba:3,Bigpoint:2 GmbH | Bigpoint:2 Games | Bigpoint:2 GmbH,False
[CLS] Alpine Ski is developed by [MASK] [MASK] . [SEP],Alpine Ski,Taito:2 Corporation | Taito:2 | Taito:2 Corporation,False
[CLS] Global Operations is developed by [MASK] [MASK] [MASK] . [SEP],T . T,Rockstar:2 Vancouver | Rockstar:2 Vancouver,False
[CLS] Hitman:2 : Blood Money is developed by [MASK] [MASK] [MASK] . [SEP],U . S,IO:2 Interactive | IO:2 Interactive | IOI:3 | Io - Interactive A / S,False
[CLS] Guitar Rock Tour 2 is developed by [MASK] [MASK] [MASK] [MASK] . [SEP],Guitar Rock Tour 2,Gameloft:3 | Gameloft:3 | Gameloft:3 S . A . | Gameloft:3 SE,False
[CLS] Quadrilateral:4 Cowboy is developed by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Quadrilateral:4 Cowboy,Blendo:3 Games | Blendo:3 Games,False
[CLS] Norton Insight is developed by [MASK] . [SEP],Norton,NortonLifeLock:5 | NortonLifeLock:5 | Symantec:3 | Symantec:3 Corporation,False
[CLS] Cow:2 Clicker:3 is developed by [MASK] [MASK] . [SEP],Cow:2,Ian Bogost:2 | Ian Bogost:2,False
[CLS] The Temple of Elemental:2 Evil is developed by [MASK] [MASK] [MASK] . [SEP],K . K,Troika:3 Games | Troika:3 Games,False
[CLS] Assassin ' s Creed IV : Black Flag is developed by [MASK] [MASK] . [SEP],Black Flag,Ubisoft:3 Montreal | Ubisoft:3 ( Canada ) | Ubisoft:3 Divertissements:4 Inc . | Ubisoft:3 Montreal | Ubisoft:3 Montréal,False
[CLS] Super Robot Wars W is developed by [MASK] [MASK] [MASK] . [SEP],S . S,Banpresto:3 | BANPRESTO:5 | Banpresto:3 | Coreland:2,False
[CLS] PlayStation Network is developed by [MASK] [MASK] [MASK] . [SEP],U . S,"Sony Interactive Entertainment | PlayStation C . A . M . P . | SCE:2 | SIE:2 | Sony Computer Entertainment | Sony Computer Entertainment , Inc . | Sony Interactive | Sony Interactive Entertainment | Sony Interactive Entertainment Inc . | Sony Interactive Entertainment LLC",False
[CLS] Commandos:2 : Behind Enemy Lines is developed by [MASK] [MASK] [MASK] . [SEP],U . S,Pyro:3 Studios | Pyro:3 Studios,False
[CLS] Fallout:2 is developed by [MASK] [MASK] [MASK] . [SEP],U . S,Interplay:2 Entertainment | Interplay:2 Entertainment | Interplay:2 Entertainment Corporation | Interplay:2 Productions,False
[CLS] Might:2 & Magic : Clash of Heroes is developed by [MASK] [MASK] [MASK] [MASK] . [SEP],Might:2 & Magic,Capybara:3 Games | Capybara:3 Games,False
[CLS] GCompris:3 is developed by [MASK] [MASK] . [SEP],GCom:2,GNU Project | GNU FSDG:3 | GNU Project,False
[CLS] Sky Fox is developed by [MASK] [MASK] . [SEP],Sky Fox,Nihon Bussan:2 | Nichibutsu:4 | Nihon Bussan:2,False
[CLS] Sky Skipper:2 is developed by [MASK] [MASK] [MASK] . [SEP],Sky Skipper:2,Nintendo Research & Development 1 | Nintendo R & D1 | Nintendo Research & Development 1 | Nintendo Research & Development Department | R & D1,False
[CLS] Repton:2 is developed by [MASK] [MASK] . [SEP],Repton:2,Sirius Software | Sirius Software,False
[CLS] Wipeout:3 Pure is developed by [MASK] [MASK] . [SEP],Wipe:2,SCE:2 Studio Liverpool | Psygnosis:4 | SCE:2 Studio Liverpool,False
[CLS] Formula One 2003 is developed by [MASK] [MASK] . [SEP],Formula One,SCE:2 Studio Liverpool | Psygnosis:4 | SCE:2 Studio Liverpool,False
[CLS] Rocket U2 is developed by [MASK] [MASK] [MASK] . [SEP],R . R,Rocket Software | Rocket Software,False
[CLS] Moero:2 ! Nekketsu:3 Rhythm Damashii:3 Osu:2 ! Tatakae:3 ! Ouendan:3 2 is developed by [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,iNiS:4 | iNiS:4 | iNiS:4 corporation,False
"[CLS] My Name Is Uncle Groucho:3 , You Win A Fat Cigar:2 is developed by [MASK] [MASK] . [SEP]",Sims Sims,Automata:2 UK | Automata:2 UK,False
[CLS] Dragon Warrior is developed by [MASK] [MASK] [MASK] . [SEP],S . S,Chunsoft:3 | CHUNSOFT:6 | Chunsoft:3,False
[CLS] Fate / Extra is developed by [MASK] [MASK] [MASK] . [SEP],Fate / Fate,Type - Moon | Notes . | TYPE:3 - MOON:2 | Type moon | Type - Moon | Typemoon:3,False
[CLS] Vertebra:3 is developed by [MASK] [MASK] [MASK] . [SEP],Vertebra:3,Engine Yard | Engine Yard,False
[CLS] Litil:2 Divil:2 is developed by [MASK] [MASK] [MASK] [MASK] . [SEP],Litil:2 Divil:2,Gremlin:3 Interactive | Finchpost:2 Limited | Gremlin:3 Graphics | Gremlin:3 Graphics Software Limited | Gremlin:3 Graphics Softwear:2 Limited | Gremlin:3 Interactive | Gremlin:3 Interactive Limited | Infogrames:3 Studios Limited,False
[CLS] Colin McRae:4 : Dirt:2 2 is developed by [MASK] [MASK] . [SEP],Dirt:2,Codemasters:3 | Code Masters | Codemasters:3 | The Codemasters:3 Software Company Limited,False
[CLS] Tom Clancy ' s Splinter:3 Cell is developed by [MASK] [MASK] . [SEP],Tom Clancy,"Ubisoft:3 | UBI:2 Soft | Ubi:2 Soft Entertainment , Inc . | Ubisoft:3 | Ubisoft:3 Entertainment S . A | Ubisoft:3 Entertainment SA | Ubisoft:3 , Inc .",False
[CLS] Foundry:2 Discovery Protocol is developed by [MASK] [MASK] . [SEP],Foundry:2,"Foundry:2 Networks | Foundry:2 Networks | Foundry:2 Networks , Inc .",False
[CLS] Pool Shark 2 is developed by [MASK] [MASK] [MASK] . [SEP],Pool Shark 2,Dark Energy Digital | Dark Energy Digital,False
[CLS] Sudoku:2 Challenge ! is developed by [MASK] [MASK] . [SEP],Shoten:2,Digital Leisure:2 | Digital Leisure:2,False
[CLS] The Mighty Quest for Epic Loot:2 is developed by [MASK] [MASK] [MASK] . [SEP],The Mighty Quest,Ubisoft:3 Montreal | Ubisoft:3 ( Canada ) | Ubisoft:3 Divertissements:4 Inc . | Ubisoft:3 Montreal | Ubisoft:3 Montréal,False
[CLS] Alien Crush:2 Returns is developed by [MASK] [MASK] . [SEP],Warner Bros,Tamsoft:3 | Tamsoft:3 | Tamsoft:3 Corporation,False
[CLS] Crystallographic:3 Information File is developed by [MASK] [MASK] [MASK] . [SEP],Crystallography:3,International Union of Crystallography:3 | International Union of Crystallography:3,False
[CLS] Metal Gear Acid 2 is developed by [MASK] [MASK] . [SEP],Electronic Arts,Kojima:2 Productions | Kojima:2 Productions,False
[CLS] Koutetsu:3 Yousai:2 Strahl:3 is developed by [MASK] [MASK] [MASK] . [SEP],Koutetsu:3,"UPL:2 Co . , Ltd | UPL:2 | UPL:2 Co . , Ltd | UPL:2 Corporation | Universal Play Land",False
[CLS] SiN:2 Episodes:2 is developed by [MASK] [MASK] [MASK] . [SEP],S . S,Ritual Entertainment | Ritual Entertainment,False
[CLS] Action Man : Operation Extreme is developed by [MASK] [MASK] [MASK] . [SEP],U . S,Blitz Games | Blitz Games | Interactive Studios,False
[CLS] Magic Carpet:2 is developed by [MASK] [MASK] [MASK] . [SEP],Magic Carpet:2,Bullfrog:3 Productions | Bullfrog:3 Productions,False
[CLS] The Cave is developed by [MASK] [MASK] . [SEP],The Cave,Double Fine Productions | Double Fine Productions,False
[CLS] The Incredible:2 Adventures of Van Helsing:3 is developed by [MASK] [MASK] [MASK] . [SEP],U . S,NeocoreGames:4 | NeocoreGames:4,False
