sentence,prediction,gold,is_same
[CLS] 9 to 5 was originally aired on [MASK] [MASK] [MASK] . [SEP],9 to 5,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] We Are Klang was originally aired on [MASK] [MASK] . [SEP],KBS1:2,BBC Three | BBC 3 | BBC Three | BBC3:2,False
[CLS] The Paul Lynde:2 Halloween Special was originally aired on [MASK] [MASK] [MASK] . [SEP],Halloween Halloween Special,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
"[CLS] I Heart You , Pare:2 ! was originally aired on [MASK] [MASK] . [SEP]",Seven Network,GMA Network | GMA 7 | GMA Network | Kapuso:2 Network,False
[CLS] Love Is in the Heir:2 was originally aired on [MASK] [MASK] [MASK] . [SEP],the Today Show,E ! | E ! | E ! Entertaiment:3 | E ! Entertainment Television | E ! Network | E ! Online,False
[CLS] Seven Days was originally aired on [MASK] [MASK] . [SEP],Seven Days,UPN:2 | UPN:2 | United Paramount Network,False
[CLS] Home Shopping Game was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,broadcast syndication:2 | TV syndication:2 | broadcast syndication:2 | radio syndication:2 | syndication:2,False
[CLS] Live a Borrowed:3 Life was originally aired on [MASK] [MASK] . [SEP],ABC Family,CBC Television | CBC Television,False
[CLS] TV Offal:2 was originally aired on [MASK] [MASK] [MASK] . [SEP],TV Offal:2,Channel 4 | C4 | Channel 4,False
[CLS] DanceX:2 was originally aired on [MASK] [MASK] . [SEP],DanceX:2,BBC One | BBC 1 | BBC One | BBC TV | BBC Television Service | BBC1:2,False
[CLS] The Shadow Line was originally aired on [MASK] [MASK] [MASK] . [SEP],The Shadow Line,BBC Two | BBC 2 | BBC Two | BBC2:2,False
[CLS] Kids Incorporated was originally aired on [MASK] [MASK] . [SEP],Kids Incorporated,broadcast syndication:2 | TV syndication:2 | broadcast syndication:2 | radio syndication:2 | syndication:2,False
[CLS] The Mouse and the Monster was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,UPN:2 | UPN:2 | United Paramount Network,False
[CLS] The Adventures of Abney:2 & Teal:2 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,CBeebies:3 | CBeebies:3,False
[CLS] Bowling Headliners:3 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,DuMont:3 Television Network | DuMont:3 Television Network,False
[CLS] Cold Blood Warm:2 Heart was originally aired on [MASK] [MASK] . [SEP],ABC Family,TVB Jade | Jade Channel | TVB Jade,False
[CLS] 1 For 3 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,GMA Network | GMA 7 | GMA Network | Kapuso:2 Network,False
[CLS] La Granja:2 ( Spain ) was originally aired on [MASK] [MASK] [MASK] . [SEP],La Granja:2,Telecinco:3 | T5:2 | Tele:2 5 | Telecinco:3,False
[CLS] Message from Space : Galactic:2 Wars was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,TV Asahi | ANB:2 | TV Asahi | Tv - asahi:2,False
[CLS] From a Bird ' s Eye View was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Associated Television | ATV | Associated Television,False
[CLS] Buffy the Vampire Slayer was originally aired on [MASK] [MASK] . [SEP],ABC Family,UPN:2 | UPN:2 | United Paramount Network,False
[CLS] The Other Me was originally aired on [MASK] [MASK] [MASK] . [SEP],The Other Me,Disney Channel | Disney | Disney Channel | The Disney Channel,False
[CLS] Croc:2 Files was originally aired on [MASK] [MASK] . [SEP],ABC Family,Animal Planet | Animal Planet,False
[CLS] Diplomatic:2 Passport:2 was originally aired on [MASK] [MASK] . [SEP],ABC Family,CBC Television | CBC Television,False
[CLS] BraveStarr:4 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,broadcast syndication:2 | TV syndication:2 | broadcast syndication:2 | radio syndication:2 | syndication:2,False
[CLS] Tagesschau:3 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],S . S . S,Das Erste | ARD | Das Erste | Deutsches Fernsehen | Erstes:2 Deutsches Fernsehen,False
[CLS] Bom Dia Brasil was originally aired on [MASK] [MASK] . [SEP],São Paulo,Rede Globo | Globo | Rede Globo | Rede Globo de Televisão:3 | TV Globo,False
[CLS] Going Ape:2 was originally aired on [MASK] [MASK] . [SEP],The CW,Animal Planet | Animal Planet,False
[CLS] Supersize:3 vs Superskinny:3 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Channel 4 | C4 | Channel 4,False
[CLS] Krypto:4 the Superdog:2 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Cartoon Network | Cartoon Network,True
[CLS] House Hunters:2 was originally aired on [MASK] [MASK] . [SEP],ABC Family,"HGTV:3 | HGTV:3 | Home & Garden Television | Home , Lawn:2 , and Garden Channel",False
[CLS] Trazan:2 & Banarne:2 was originally aired on [MASK] [MASK] . [SEP],BBC Two,Sveriges Television | SVT | Sveriges Television | svt:2,False
[CLS] Woman ' s World was originally aired on [MASK] [MASK] . [SEP],ABC Family,WKRG:3 - TV | WKRG:3 - TV,False
[CLS] The Comeback:2 Story was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
"[CLS] Aqua Teen Hunger Force , season 4 was originally aired on [MASK] [MASK] . [SEP]",Cartoon Network,Adult Swim:2 | Adult Swim:2 | [ adult swim:2 ],False
[CLS] Nighty:2 Night was originally aired on [MASK] [MASK] [MASK] . [SEP],Nighty:2 Night,BBC Three | BBC 3 | BBC Three | BBC3:2,False
[CLS] Kay Tagal:2 Kang Hinintay:3 was originally aired on [MASK] [MASK] . [SEP],KBS1:2,ABS - CBN | ABS - CBN | ABS - CBN 2 | kapamilya:3 network,False
[CLS] Melodifestivalen:3 1981 was originally aired on [MASK] [MASK] . [SEP],Sveriges Television,SVT1:2 | Kanal 1 | SVT 1 | SVT1:2 | TV 1 | TV1:2,False
[CLS] Waiting for God was originally aired on [MASK] [MASK] . [SEP],ABC Family,BBC Two | BBC 2 | BBC Two | BBC2:2,False
[CLS] MasterChef:4 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Fox Broadcasting Company | FOX | Fox | Fox Broadcasting Company | Fox Network,False
[CLS] On Cinema was originally aired on [MASK] [MASK] . [SEP],On Cinema,Adult Swim:2 | Adult Swim:2 | [ adult swim:2 ],False
"[CLS] That ' 70s:2 Show , season 3 was originally aired on [MASK] [MASK] . [SEP]",CBS Television,Fox Broadcasting Company | FOX | Fox | Fox Broadcasting Company | Fox Network,False
[CLS] Bailando:2 por un Sueño:2 : Primer Campeonato Internacional de Baile was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the channel in 2012,Las Estrellas:2 | Canal de las Estrellas:2 | Las Estrellas:2,False
[CLS] NFL Live was originally aired on [MASK] [MASK] . [SEP],Fox Sports,ESPN2:2 | ESPN2:2,False
[CLS] The Richard Blackwood:2 Show was originally aired on [MASK] [MASK] [MASK] . [SEP],The Seven Network,Channel 4 | C4 | Channel 4,False
[CLS] Guess:3 What was originally aired on [MASK] [MASK] . [SEP],ABC Family,CTV:2 Television Network | CTV:2 Television Network,False
[CLS] Rescue Heroes was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Teletoon:3 | Teletoon:3,False
[CLS] The Most Important:2 People was originally aired on [MASK] [MASK] [MASK] . [SEP],the Today Show,DuMont:3 Television Network | DuMont:3 Television Network,False
[CLS] Emily ' s Reasons:2 Why Not was originally aired on [MASK] [MASK] . [SEP],ABC Family,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] Sunday was originally aired on [MASK] [MASK] [MASK] . [SEP],Sunday and Sunday,Nine Network | 9 | 9 Network | Channel 9 | Channel Nine | Nine | Nine Network,False
[CLS] Hype:2 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,The WB | The WB | The WB Television Network,False
[CLS] The Last Best Year was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the Last Best Year,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
"[CLS] Warehouse:2 13 , season 3 was originally aired on [MASK] [MASK] . [SEP]",Cartoon Network,Syfy:2 | Sci Fi | Sci - Fi Channel | SciFi:3 | Syfy:2,False
[CLS] Better Living TV Theater was originally aired on [MASK] [MASK] . [SEP],ABC Family,DuMont:3 Television Network | DuMont:3 Television Network,False
[CLS] Summer Close - Up was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,CBC Television | CBC Television,False
[CLS] Warner Bros . Presents was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] The Colbys:3 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] Unusual:3 Suspects:2 was originally aired on [MASK] [MASK] . [SEP],ABC Family,Investigation Discovery | Investigation Discovery | Swamp:2 Murders:2,False
[CLS] GMTV:2 News was originally aired on [MASK] [MASK] . [SEP],GMTV:2,GMTV:2 | GMTV:2,True
[CLS] The Fantasy Show was originally aired on [MASK] [MASK] [MASK] . [SEP],The Night Show,ESPN2:2 | ESPN2:2,False
[CLS] Balls:2 of Steel was originally aired on [MASK] [MASK] . [SEP],ABC Family,Channel 4 | C4 | Channel 4,False
[CLS] Mord mit Aussicht:2 was originally aired on [MASK] [MASK] . [SEP],Channel 4,Das Erste | ARD | Das Erste | Deutsches Fernsehen | Erstes:2 Deutsches Fernsehen,False
[CLS] A for Andromeda was originally aired on [MASK] [MASK] . [SEP],Seven Network,BBC One | BBC 1 | BBC One | BBC TV | BBC Television Service | BBC1:2,False
"[CLS] Hey , Hey , It ' s Saturday ! was originally aired on [MASK] [MASK] . [SEP]",Saturday Night,TV - am | TV - am,False
[CLS] Flying Wild Alaska was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Discovery Channel | Discovery | Discovery Channel | Discovery . com | The Discovery Channel,False
[CLS] Newsweek:2 Views:2 the News was originally aired on [MASK] [MASK] . [SEP],Newsweek:2,DuMont:3 Television Network | DuMont:3 Television Network,False
[CLS] In from the Night was originally aired on [MASK] [MASK] . [SEP],Channel 4,Hallmark:2 Channel | Hallmark:2 Channel,False
[CLS] How Art Made the World was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,BBC One | BBC 1 | BBC One | BBC TV | BBC Television Service | BBC1:2,False
[CLS] Canadian Fisherman:2 was originally aired on [MASK] [MASK] [MASK] . [SEP],Canadian Fisherman:2,CBC Television | CBC Television,False
[CLS] Jonny:2 Zero was originally aired on [MASK] [MASK] . [SEP],ABC Family,Fox Broadcasting Company | FOX | Fox | Fox Broadcasting Company | Fox Network,False
"[CLS] Bela , a Feia:2 was originally aired on [MASK] [MASK] . [SEP]",Cartoon Network,RecordTV:2 | Record TV | Record TV Network | RecordTV:2 | Rede Record | Rede Record de Televisão:3 | TV Record,False
[CLS] The Lady Vanishes:3 was originally aired on [MASK] [MASK] [MASK] . [SEP],the Today Show,BBC One | BBC 1 | BBC One | BBC TV | BBC Television Service | BBC1:2,False
[CLS] Species III was originally aired on [MASK] [MASK] . [SEP],Species III,Syfy:2 | Sci Fi | Sci - Fi Channel | SciFi:3 | Syfy:2,False
[CLS] O Dono:2 do Mundo was originally aired on [MASK] [MASK] [MASK] . [SEP],Globo de Ouro,Rede Globo | Globo | Rede Globo | Rede Globo de Televisão:3 | TV Globo,False
[CLS] Split Second was originally aired on [MASK] [MASK] . [SEP],BBC Two,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] Glenview:2 High was originally aired on [MASK] [MASK] . [SEP],ABC Family,Seven Network | 7 | Channel 7 | Channel Seven | Network 7 | Network Seven | Seven | Seven Network | Seven head Network,False
[CLS] Dalva:2 e Herivelto:3 : uma Canção:2 de Amor was originally aired on [MASK] [MASK] . [SEP],Antena 3,Rede Globo | Globo | Rede Globo | Rede Globo de Televisão:3 | TV Globo,False
[CLS] Academy Fantasia was originally aired on [MASK] [MASK] [MASK] . [SEP],Academy Academy Fox,TrueVisions:4 | TrueVisions:4,False
[CLS] Super Fun Night was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] Time Travelers:2 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] Come Dance with Us was originally aired on [MASK] [MASK] . [SEP],Channel 4,CBC Television | CBC Television,False
[CLS] The Gnoufs:3 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the Gnoufs:3,France 3 | France 3,False
[CLS] The Contenders:2 was originally aired on [MASK] [MASK] . [SEP],The CW,C - SPAN:2 | C - SPAN:2 | CSPAN:3 | Cable - Satellite Public Affairs Network,False
[CLS] Saul of the Mole:2 Men was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Adult Swim:2 | Adult Swim:2 | [ adult swim:2 ],False
[CLS] Dagsrevyen:4 was originally aired on [MASK] [MASK] . [SEP],NRK1:2,NRK1:2 | NRK1:2,True
[CLS] Galileo was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,"Fuji Television | Fuji TV | Fuji Television | Fuji Television Network | Fuji Television Network , Inc .",False
[CLS] The Vampira:3 Show was originally aired on [MASK] [MASK] . [SEP],Seven Network,KABC:2 - TV | ABC 7 | ABC 7 Los Angeles | ABC7:2 | KABC:2 - TV,False
[CLS] Ja Myung:2 Go was originally aired on [MASK] [MASK] [MASK] . [SEP],MBC and KBS,Seoul Broadcasting System | Eseubieseu:4 | SBS | Seoul Broadcasting System,False
[CLS] Cariboo:3 Country was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,CBC Television | CBC Television,False
[CLS] Scooby ' s All - Star Laff:2 - A - Lympics:4 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] Ultimate Survival Alaska was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,National Geographic Channel | Nat Geo Channel | National Geographic | National Geographic Channel,False
[CLS] This is David Lander:2 was originally aired on [MASK] [MASK] . [SEP],Channel 4,Channel 4 | C4 | Channel 4,True
[CLS] Chandrakant:2 Chiplunkar:3 Seedi:2 Bambawala:3 was originally aired on [MASK] [MASK] . [SEP],Tamil Tamil,SAB:2 TV | SAB:2 TV | Sony SAB:2,False
[CLS] Red Nose:2 Day 2015 was originally aired on [MASK] [MASK] . [SEP],Seven Network,BBC One | BBC 1 | BBC One | BBC TV | BBC Television Service | BBC1:2,False
[CLS] Philips Top 10 was originally aired on [MASK] [MASK] [MASK] . [SEP],Philips Top 10,Zee TV | Zee TV,False
[CLS] Bizarre:3 was originally aired on [MASK] [MASK] [MASK] . [SEP],Bizarre:3,CTV:2 Television Network | CTV:2 Television Network,False
[CLS] Treasures:2 of Ancient Rome was originally aired on [MASK] [MASK] . [SEP],ABC Family,BBC Four | BBC 4 | BBC Four | BBC4:2,False
[CLS] Disband:2 was originally aired on [MASK] [MASK] . [SEP],The CW,MuchMusic:4 | Much | MuchMusic:4,False
[CLS] Just for Laughs:3 was originally aired on [MASK] [MASK] . [SEP],ABC Family,Nine Network | 9 | 9 Network | Channel 9 | Channel Nine | Nine | Nine Network,False
"[CLS] Adventure Time , season 7 was originally aired on [MASK] [MASK] . [SEP]",Disney Channel,Cartoon Network | Cartoon Network,False
[CLS] All Souls was originally aired on [MASK] [MASK] . [SEP],ABC Family,UPN:2 | UPN:2 | United Paramount Network,False
[CLS] Walking with Beasts:2 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,British Broadcasting Corporation | BBC | British Broadcasting Corporation | the Beeb:2,False
[CLS] The Young Montalbano:3 was originally aired on [MASK] [MASK] . [SEP],Channel 4,Rai 1 | Rai 1 | Rai Uno,False
[CLS] Hockey Central was originally aired on [MASK] [MASK] . [SEP],Hockey Central,Sportsnet:2 | CTV:2 Sportsnet:2 | Rogers Sportsnet:2 | Sportsnet:2,False
[CLS] Tayo:2 the Little Bus was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Korea Educational Broadcasting System | Educational Broadcasting System | Korea Educational Broadcasting System,False
[CLS] Top Caster:2 was originally aired on [MASK] [MASK] . [SEP],The CW,"Fuji Television | Fuji TV | Fuji Television | Fuji Television Network | Fuji Television Network , Inc .",False
[CLS] 20 to 1 was originally aired on [MASK] [MASK] [MASK] . [SEP],20 to 1,Nine Network | 9 | 9 Network | Channel 9 | Channel Nine | Nine | Nine Network,False
[CLS] Da Vinci ' s City Hall was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,CBC Television | CBC Television,False
[CLS] Love Me When You Can was originally aired on [MASK] [MASK] [MASK] . [SEP],The Tonight Show,Munhwa:3 Broadcasting Corporation | Cultural Broadcasting Corporation | MBC | Munhwa:3 Bangsong:2 Jushikhoesa:5 | Munhwa:3 Broadcasting Corp . | Munhwa:3 Broadcasting Corporation,False
[CLS] Meitantei:3 no Okite:2 was originally aired on [MASK] . [SEP],TBS,TV Asahi | ANB:2 | TV Asahi | Tv - asahi:2,False
[CLS] That Metal Show was originally aired on [MASK] [MASK] . [SEP],The CW,VH1 Classic | VH1 Classic,False
[CLS] Cinta 7 Susun:2 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],S . S . S,RCTI:2 | RCTI:2,False
[CLS] Mega Man was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,broadcast syndication:2 | TV syndication:2 | broadcast syndication:2 | radio syndication:2 | syndication:2,False
[CLS] My GamesFever:3 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,MyNetworkTV:4 | MyNetworkTV:4,False
[CLS] World News Now was originally aired on [MASK] [MASK] . [SEP],World News,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] The Thick:2 of It was originally aired on [MASK] [MASK] . [SEP],The CW,BBC Four | BBC 4 | BBC Four | BBC4:2,False
[CLS] Weaponology:3 was originally aired on [MASK] [MASK] [MASK] . [SEP],WOWOW:3,Discovery Channel | Discovery | Discovery Channel | Discovery . com | The Discovery Channel,False
[CLS] The Rise of the Great Powers was originally aired on [MASK] [MASK] . [SEP],The CW,CCTV:2 - 2 | CCTV:2 - 2,False
[CLS] Public Life with Randy David was originally aired on [MASK] [MASK] . [SEP],ABC Family,GMA Network | GMA 7 | GMA Network | Kapuso:2 Network,False
[CLS] Tokyo Mew:2 Mew:2 was originally aired on [MASK] [MASK] . [SEP],TV Tokyo,TV Tokyo | Digital7:2 | TV Tokyo | TX | Teleto:2 | Television Tokyo | Television Tokyo Channel | Tokyo TV,True
[CLS] Children in Need 2005 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,BBC One | BBC 1 | BBC One | BBC TV | BBC Television Service | BBC1:2,False
[CLS] Hello Franceska:2 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,Munhwa:3 Broadcasting Corporation | Cultural Broadcasting Corporation | MBC | Munhwa:3 Bangsong:2 Jushikhoesa:5 | Munhwa:3 Broadcasting Corp . | Munhwa:3 Broadcasting Corporation,False
"[CLS] Bones , season 9 was originally aired on [MASK] [MASK] . [SEP]",ABC Family,Fox Broadcasting Company | FOX | Fox | Fox Broadcasting Company | Fox Network,False
[CLS] Monodrama:3 Theater was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,DuMont:3 Television Network | DuMont:3 Television Network,False
[CLS] Tree of Heaven was originally aired on [MASK] [MASK] . [SEP],ABC Family,Seoul Broadcasting System | Eseubieseu:4 | SBS | Seoul Broadcasting System,False
[CLS] Top Gear Australia : Ashes Special was originally aired on [MASK] [MASK] . [SEP],Saturdays:2,Nine Network | 9 | 9 Network | Channel 9 | Channel Nine | Nine | Nine Network,False
[CLS] Noah and Saskia:3 was originally aired on [MASK] [MASK] . [SEP],ABC Family,Australian Broadcasting Corporation | ABC | Australian Broadcasting Commission | Australian Broadcasting Corporation,False
[CLS] High School Musical was originally aired on [MASK] [MASK] . [SEP],ABC Family,Disney Channel | Disney | Disney Channel | The Disney Channel,False
[CLS] Verdict:2 with Dan Abrams was originally aired on [MASK] [MASK] . [SEP],ABC Family,MSNBC:2 | MSNBC:2,False
[CLS] Boston Med was originally aired on [MASK] [MASK] . [SEP],ABC Family,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] Teamo:2 Supremo was originally aired on [MASK] [MASK] [MASK] . [SEP],Teamo:2 Supremo,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] ABC ' s Wide World of Entertainment was originally aired on [MASK] [MASK] . [SEP],weekends:2,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] Sasuke:2 was originally aired on [MASK] . [SEP],TBS,Tokyo Broadcasting System Holdings | TBS | TBS Holdings | Tokyo Broadcasting System Holdings,True
[CLS] Chopper:2 One was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,American Broadcasting Company | ABC | Abc:2 | American Broadcasting Company,False
[CLS] Worst:2 - Case Scenario:2 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Discovery Channel | Discovery | Discovery Channel | Discovery . com | The Discovery Channel,False
[CLS] Studio 10 was originally aired on [MASK] [MASK] . [SEP],Studio 10,Network 10 | 10 Network | Channel 10 | Channel Ten | Network 10 | Network Ten,False
[CLS] Rosyjska:2 Ruletka:2 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],S . S . S,Polsat:2 | Polsat:2,False
[CLS] Human Planet was originally aired on [MASK] [MASK] . [SEP],ABC Family,BBC One | BBC 1 | BBC One | BBC TV | BBC Television Service | BBC1:2,False
[CLS] Road No . 1 was originally aired on [MASK] [MASK] . [SEP],The CW,Munhwa:3 Broadcasting Corporation | Cultural Broadcasting Corporation | MBC | Munhwa:3 Bangsong:2 Jushikhoesa:5 | Munhwa:3 Broadcasting Corp . | Munhwa:3 Broadcasting Corporation,False
[CLS] Öyle:2 Bir Geçer:4 Zaman Ki was originally aired on [MASK] [MASK] [MASK] . [SEP],K . TV,Kanal D | Kanal D,False
[CLS] Boj:2 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,CBeebies:3 | CBeebies:3,False
