sentence,prediction,gold,is_same
[CLS] Marine Corps Air Station Yuma:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"Yuma:2 , United States",Yuma:2 | Yuma:2,False
[CLS] 2014 AFL Grand Final is located in [MASK] [MASK] [MASK] . [SEP],"Brisbane , Brisbane",Melbourne Cricket Ground | MCG | Melbourne Cricket Ground | The G,False
[CLS] Leeuwarden:3 Achter:2 de Hoven:2 railway station is located in [MASK] [MASK] [MASK] . [SEP],Leeuwarden:3,Leeuwarden:3 | Leeuwarden:3 | Leewadden:3 | Liwwadden:4 | Ljouwert | Luwt:3,True
[CLS] Battle of Ümera:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Battle of Ümera:2,Valmiera:3 | Valmiera:3 | Wolmar:3,False
[CLS] Prince Balthasar Charles as a Hunter is located in [MASK] [MASK] [MASK] . [SEP],U . S,Museo del Prado | Museo Nacional Del Prado | Museo Nacional del Prado | Museo Real de Pintura:2 y Escultura:2 | Museo del Prado | Prado | Prado Museum | Prado National Museum | Royal Museum of Painting,False
[CLS] Charing:2 Cross Hospital is located in [MASK] [MASK] [MASK] . [SEP],Charing:2 Cross,Hammersmith:2 | Hammersmith:2,False
[CLS] Alligator:3 Reef is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Alligator:3 Reef,Florida Keys National Marine Sanctuary | FKNMS:3 | Florida Keys National Marine Sanctuary,False
[CLS] Battle of the Santa Cruz Islands is located in [MASK] [MASK] [MASK] . [SEP],Santa Cruz Islands,Santa Cruz Islands | Santa Cruz Islands,True
[CLS] Akuressa:3 suicide bombing is located in [MASK] [MASK] [MASK] . [SEP],Akuressa:3,Akuressa:3 | Akuressa:3,True
[CLS] Helvellyn:4 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Lake District | Lake District | Lakeland:2 | The Lakes,False
[CLS] 3rd Yerevan:2 Golden Apricot:3 International Film Festival is located in [MASK] [MASK] . [SEP],Yerevan:2,Yerevan:2 | Erevan:2 | Eriwan:3 | The Pink City | Yerevan:2,True
[CLS] Naval Base Guam is located in [MASK] . [SEP],Guam,Apra:2 Harbor | Apra:2 Harbor,False
[CLS] Bexell:2 Cottage:2 is located in [MASK] [MASK] . [SEP],Bexell:2,Varberg:2 | Varberg:2,False
[CLS] Central Chambers is located in [MASK] [MASK] . [SEP],Central Chambers,Confederation Square | Confederation Square,False
"[CLS] The Square , Bournemouth:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","Bournemouth:2 , Bournemouth:2",Bournemouth:2 | Bournemouth:2,False
[CLS] Crewe:2 is located in [MASK] [MASK] [MASK] . [SEP],Cheshire Cheshire Cheshire,Margaritifer:4 Sinus:2 quadrangle:3 | Margaritifer:4 Sinus:2 quadrangle:3,False
[CLS] Battle of Bennington:3 is located in [MASK] [MASK] [MASK] . [SEP],Bennington:3,"Bennington:3 | Bennington:3 | Bennington:3 , VT | Bennington:3 , Vermont",True
[CLS] Battle of the Tarigo:2 Convoy:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the Tarigo:2 Convoy:2,Mediterranean Sea | Mediterranean Sea,False
[CLS] Mars Pathfinder:2 is located in [MASK] [MASK] [MASK] . [SEP],the Pathfinder:2,Oxia:2 Palus:2 quadrangle:3 | MC - 11 | Oxia:2 Palus:2 quadrangle:3,False
[CLS] St . Peter ' s Basilica is located in [MASK] [MASK] [MASK] . [SEP],"Westminster , Westminster",Vatican City | Città del Vaticano | Civitas:2 Vaticana:2 | Papal:2 State | State of Vatican City | Stato della Città del Vaticano | Status Civitatis:3 Vaticanae:2 | The Vatican | Vatican | Vatican City | Vatican City State | va | vat | [UNK],False
[CLS] 2001 Open Championship is located in [MASK] [MASK] [MASK] . [SEP],2001 Open Championship,Royal Lytham:3 & St Annes:2 Golf Club | Royal Lytham:3 & St Annes:2 Golf Club,False
[CLS] 1999 Open Championship is located in [MASK] [MASK] [MASK] . [SEP],1999 Open Championship,Carnoustie:4 Golf Links | Carnoustie:4 Golf Links,False
[CLS] 2004 Epsom:3 Derby is located in [MASK] [MASK] [MASK] . [SEP],Epsom:3,Epsom:3 Downs Racecourse:2 | Epsom:3 Downs | Epsom:3 Downs Racecourse:2 | Epsom:3 Race Course,False
[CLS] Circus Tavern:2 is located in [MASK] [MASK] [MASK] . [SEP],Circus Tavern:2,"Purfleet:4 | Purfleet:4 | Purfleet:4 , Essex",False
[CLS] 1972 World Figure Skating:3 Championships is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Berlin ( Germany ),Stampede:3 Corral:2 | Stampede:3 Corral:2,False
[CLS] Kista:2 Science Tower is located in [MASK] [MASK] . [SEP],Kista:2,Kista:2 | Kista:2,True
[CLS] Dujail:3 Massacre is located in [MASK] [MASK] [MASK] . [SEP],Dujail:3,Dujail:3 | Dujail:3,True
[CLS] 2007 China Open is located in [MASK] [MASK] [MASK] . [SEP],"2007 , China",Beijing University Students ' Gymnasium | Beijing University Students ' Gymnasium,False
[CLS] Statue of the Earl of Derby is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the Earl of Derby,"Parliament Square | Parliament Square | Parliament Square , London | Parliament Square , Westminster",False
[CLS] Green Bank Telescope is located in [MASK] [MASK] . [SEP],Green Bank,"Green Bank | Green Bank | Green Bank , West Virginia",True
[CLS] 2010 Chechen:2 Parliament attack is located in [MASK] [MASK] [MASK] [MASK] . [SEP],2010 Chechen:2 Parliament,Grozny:3 | Grozny:3,False
[CLS] Eaton Square is located in [MASK] [MASK] . [SEP],Eaton Square,Belgravia:3 | Belgravia:3,False
[CLS] AFI Docs:2 - International Documentary Festival is located in [MASK] [MASK] [MASK] . [SEP],"Chicago , IL","Washington , D . C . | D . C . | DC | District of Columbia | Washington | Washington D . C . | Washington DC | Washington , D . C . | Washington , DC | Washington , District of Columbia",False
[CLS] Junior Eurovision Song Contest 2010 is located in [MASK] [MASK] [MASK] . [SEP],"Belgrade , Serbia",Minsk - Arena | Minsk - Arena,False
[CLS] The Lovers is located in [MASK] [MASK] . [SEP],The Lovers,Lynden:2 Sculpture Garden | Lynden:2 Sculpture Garden,False
[CLS] Astapus:3 Colles:2 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Casius:2 quadrangle:3 | Casius:2 quadrangle:3,False
[CLS] Olympica:2 Fossae:3 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Olympica:2 Fossae:3,Tharsis:3 quadrangle:3 | Tharsis:3 quadrangle:3,False
[CLS] 2012 American League Wild Card Game is located in [MASK] [MASK] [MASK] . [SEP],the Arena Arena,Globe Life Park in Arlington | Ameriquest:3 Field in Arlington | Ballpark:2 in Arlington | Globe Life Park in Arlington | Rangers Ballpark:2 in Arlington | The Ballpark:2 in Arlington,False
[CLS] Laughlin:3 / Bullhead:2 International Airport is located in [MASK] [MASK] [MASK] . [SEP],Laughlin:3,"Mohave:3 County | Mohave:3 County | Mohave:3 County , Arizona",False
[CLS] Battle of Buttington:3 is located in [MASK] [MASK] [MASK] . [SEP],the United States,Buttington:3 | Buttington:3 | Tal - y - bont:2,False
[CLS] 1955 MacArthur Airport United Airlines crash is located in [MASK] [MASK] [MASK] . [SEP],D . D,Long Island MacArthur Airport | ISP:2 | KISP:3 | Long Island MacArthur Airport,False
[CLS] Odenplan:3 is located in [MASK] [MASK] [MASK] . [SEP],Odenplan:3,Vasastaden:2 | Vasastaden:2 | Vasastan:2,False
[CLS] 1912 FA Cup Final is located in [MASK] [MASK] . [SEP],Court Court,Bramall:3 Lane | Bramall:3 Lane,False
[CLS] Hong Kong Jewish Film Festival is located in [MASK] [MASK] . [SEP],Hong Kong,"Hong Kong | China Hong Kong | HK | HKG:2 | HKSAR:3 | Hong Kong | Hong Kong SAR | Hong Kong SAR , China | Hong Kong Special Administrative Region | Hong Kong , China | Hongkong | hk | [UNK]",True
[CLS] Battle of the Guadalquivir:5 is located in [MASK] [MASK] . [SEP],the city,Guadalquivir:5 | Guadalquivir:5,False
[CLS] 1996 Italian Grand Prix is located in [MASK] [MASK] . [SEP],San Marino,Autodromo:3 Nazionale Monza | Autodromo:3 Nazionale Monza | Autodromo:3 Nazionale di Monza | autodromo:3 nazionale di Monza,False
[CLS] Zaans:2 Museum is located in [MASK] [MASK] . [SEP],Zaans:2,Zaandam:3 | Zaandam:3,False
[CLS] Aden Country Park is located in [MASK] . [SEP],Aden,Aberdeenshire:2 | Aberdeenshire:2,False
"[CLS] Town Hall , De Rijp:3 is located in [MASK] [MASK] [MASK] [MASK] . [SEP]",De Rijp:3,De Rijp:3 | De Rijp:3,True
[CLS] Battle of Lissa:2 is located in [MASK] [MASK] . [SEP],Lissa:2,Adriatic:3 Sea | Adria:2 | Adriatic:3 Riviera | Adriatic:3 Sea | Mare Adriatico:3 | Riviera Adriatica:3,False
[CLS] 2015 PGA Championship is located in [MASK] [MASK] [MASK] . [SEP],2015 PGA Championship,Whistling:3 Straits | Whistling:3 Straits,False
[CLS] 21 July 2005 London bombings:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the City of London,Shoreditch:3 | Shoreditch:3,False
[CLS] 2013 Ashes series is located in [MASK] [MASK] [MASK] . [SEP],2013 Ashes series,Trent Bridge | Trent Bridge | Trent Bridge cricket ground,False
[CLS] Tennispalatsi:3 is located in [MASK] [MASK] [MASK] . [SEP],Tennispalatsi:3,Kamppi:3 | Kampen | Kamppi:3,False
[CLS] Battle of Haguenau:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Battle of Haguenau:2,Haguenau:2 | Hagenau:2 | Haguenau:2,False
[CLS] Evacuation:3 Day is located in [MASK] [MASK] [MASK] . [SEP],U . S,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs:2",False
[CLS] Hoxne:3 treasure:2 is located in [MASK] [MASK] [MASK] . [SEP],Hoxne:3,British Museum | BM | British Museum | The British Museum,False
[CLS] Baloncesto:3 Fuenlabrada:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Fuenlabrada:4,Fuenlabrada:4 | Fuenlabrada:4,True
[CLS] Madonna del Prato is located in [MASK] . [SEP],Prato,"National Gallery | National Gallery | National Gallery , London | The National Gallery | The National Gallery , London",False
[CLS] pursuit of Goeben:2 and Breslau is located in [MASK] [MASK] [MASK] [MASK] . [SEP],district of Goeben:2,Mediterranean Sea | Mediterranean Sea,False
[CLS] Aldershot:3 Observatory is located in [MASK] [MASK] [MASK] . [SEP],Aldershot:3,Aldershot:3 | Aldershot:3,True
[CLS] Hemavan:3 - Tärnaby:4 Airport is located in [MASK] [MASK] [MASK] . [SEP],Hemavan:3,Hemavan:3 | Hemavan:3,True
[CLS] Guantanamo:4 Bay detention:2 camp is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Guantanamo:4 Bay,Guantanamo:4 Bay Naval Base | GTMO:3 | Gitmo:3 | Guantanamo:4 Bay Naval Base | United States Naval Station Guantanamo:4 Bay,False
[CLS] 1969 Open Championship is located in [MASK] [MASK] [MASK] . [SEP],1969 Open Championship,Royal Lytham:3 & St Annes:2 Golf Club | Royal Lytham:3 & St Annes:2 Golf Club,False
[CLS] 2002 FIFA World Cup is located in [MASK] [MASK] . [SEP],São Paulo,Miyagi:3 Stadium | Miyagi:3 Stadium,False
[CLS] Byron David Smith killings:2 is located in [MASK] [MASK] [MASK] . [SEP],Byron David Smith,"Little Falls | Little Falls | Little Falls , Minnesota",False
[CLS] Noli:2 me tangere:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Noli:2 me tangere:2,"National Gallery | National Gallery | National Gallery , London | The National Gallery | The National Gallery , London",False
[CLS] Battle of the Kentish:2 Knock:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the Kentish:2 Knock:2,North Sea | North Sea,False
[CLS] October 2010 Abuja:2 attacks is located in [MASK] [MASK] . [SEP],Abuja:2,Abuja:2 | Abuja:2,True
[CLS] Ouarzazate:4 Airport is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Ouarzazate:4,Ouarzazate:4 | Ouarzazate:4,True
[CLS] Battle of Cape St . Vincent is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Cape St . Vincent,Cape St . Vincent | Cape St . Vincent,True
[CLS] 1981 Canadian Grand Prix is located in [MASK] [MASK] [MASK] [MASK] . [SEP],1981 Canadian Grand Prix,Circuit Gilles Villeneuve | Circuit Gilles Villeneuve,False
[CLS] Lansdowne:4 Heracles:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Lansdowne:4,Getty:2 Villa | Getty:2 Villa | J Paul Getty:2 Museum at the Getty:2 Villa | J . Paul Getty:2 Museum at the Getty:2 Villa | The Getty:2 Villa,False
[CLS] Treaty of Saint - Germain - en - Laye:2 is located in [MASK] [MASK] [MASK] . [SEP],Saint - Germain,Saint - Germain - en - Laye:2 | Saint - Germain - en - Laye:2 | St . Germain - en - Laye:2,False
[CLS] Cape Hatteras:3 Light is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Cape Hatteras:3,Cape Hatteras:3 National Seashore:2 | Cape Hatteras:3 National Seashore:2,False
[CLS] 2015 German Masters is located in [MASK] [MASK] . [SEP],German Masters,Tempodrom:2 | Tempodrom:2,False
[CLS] Tanais:2 Tablets:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Tanais:2 Tablets:2,Hermitage:3 Museum | Hermitage:3 | Hermitage:3 Museum | State Hermitage:3 | State Hermitage:3 Museum | The Hermitage:3 | The State Hermitage:3 Museum,False
[CLS] Nickel Plate Road 587 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Nickel Plate Road 587,Indiana Transportation Museum | Indiana Transportation Museum,False
[CLS] Battle of Rennell:2 Island is located in [MASK] [MASK] [MASK] . [SEP],U . S,Rennell:2 Island | Rennell:2 Island,False
[CLS] Anseris:2 Mons is located in [MASK] [MASK] [MASK] . [SEP],Anseris:2 Mons,Iapygia:3 quadrangle:3 | Iapygia:3 quadrangle:3,False
[CLS] Zwijnaarde:4 science park is located in [MASK] [MASK] . [SEP],the village,Zwijnaarde:4 | Zwijnaarde:4,False
[CLS] Battle of Guillemont:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the Battle of Guillemont:2,Guillemont:2 | Guillemont:2,False
[CLS] 1995 World Snooker Championship is located in [MASK] [MASK] [MASK] . [SEP],"1995 , Australia",Crucible:3 Theatre | Crucible:3 Theatre | The Crucible:3,False
[CLS] 40 Bank Street is located in [MASK] [MASK] [MASK] . [SEP],40 Bank Street,Canary Wharf:2 | Canary Wharf:2,False
[CLS] Battle of Sasireti:3 is located in [MASK] [MASK] [MASK] . [SEP],Sasireti:3,Shida:2 Kartli:2 | Inner Kartli:2 | Shida:2 Kartli:2 | Upper Kartli:2,False
[CLS] Preparedness:4 Day Bombing:2 is located in [MASK] [MASK] [MASK] . [SEP],U . S,"San Francisco | Baghdad by the Bay | City and County of San Francisco | Frisco:3 | Paris of the West | SF | SFO:2 | San Fran | San Francisco | San Francisco County | San Francisco County , California | San Francisco , California | The City by the Bay | The Golden City",False
[CLS] February 2008 Bosaso:2 bombings:2 is located in [MASK] [MASK] . [SEP],Bosaso:2,Bosaso:2 | Boosaaso:3 | Bosaso:2,True
[CLS] Macon:2 Peaches:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Macon:2 Peaches:2,"Macon:2 | Macon:2 | Macon:2 , Georgia",False
[CLS] Portrait of a Knight is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the Gallery of Art,Thyssen:3 - Bornemisza:3 Museum | Museo Nacional Thyssen:3 - Bornemisza:3 | Museo Thyssen:3 - Bornemisza:3 | Thyssen:3 - Bornemisza:3 Museum,False
[CLS] Battle of Santa Cruz de Tenerife is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Santa Cruz de Tenerife,Santa Cruz de Tenerife | Santa Cruz de Tenerife,True
[CLS] Cline:2 Cellars:2 is located in [MASK] [MASK] [MASK] . [SEP],New Jersey City,Los Carneros:3 AVA:2 | Carneros:3 AVA:2 | Los Carneros:3 AVA:2,False
[CLS] Super Bowl I is located in [MASK] [MASK] . [SEP],Super Bowl,Los Angeles Memorial Coliseum | Los Angeles Memorial Coliseum,False
[CLS] 11th Army Corps is located in [MASK] [MASK] [MASK] . [SEP],U . S,Kiev Military District | Kiev Military District,False
[CLS] Echus:2 Montes is located in [MASK] [MASK] [MASK] . [SEP],Echus:2 Montes,Lunae:2 Palus:2 quadrangle:3 | Lunae:2 Palus:2 | Lunae:2 Palus:2 quadrangle:3,False
[CLS] 1987 UK Championship is located in [MASK] [MASK] [MASK] . [SEP],1987 UK Championship,Preston Guild Hall | Preston Guild Hall,False
[CLS] 1885 Open Championship is located in [MASK] [MASK] [MASK] . [SEP],1885 Open Championship,Old Course at St Andrews | Old Course at St Andrews,False
[CLS] Portrait of a Young Man with a Lamp:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the Gallery of Art,Kunsthistorisches:4 Museum | Kunsthistorisches:4 Museum | Museum of Art History,False
[CLS] Siege of Al - Dāmūs:3 is located in [MASK] [MASK] [MASK] . [SEP],Dāmūs:3,Ademuz:3 | Ademuz:3,False
[CLS] Battle of Point Pleasant is located in [MASK] [MASK] . [SEP],Point Pleasant,"Point Pleasant | Point Pleasant | Point Pleasant , West Virginia",True
[CLS] 2009 World Junior Badminton Championships is located in [MASK] [MASK] [MASK] . [SEP],"Nanjing , Nanjing",Alor:2 Setar:2 | Alor:2 Setar:2,False
[CLS] 57th:2 Academy Awards is located in [MASK] [MASK] [MASK] . [SEP],"Dallas , Texas",Dorothy Chandler Pavilion | Dorothy Chandler Pavilion,False
[CLS] Kastanjegården:5 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Kastanjegården:5,Fosie:3 | Fosie:3,False
[CLS] Seven Stars is located in [MASK] [MASK] . [SEP],Seven Stars,Holborn:3 | Holborn:3,False
[CLS] Mt . Zion Schoolhouse:2 is located in [MASK] . [SEP],Mt,"Mount Solon:2 | Mount Solon:2 | Mount Solon:2 , Virginia",False
[CLS] Subramaniam:4 Academy of Performing Arts is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Subramaniam:4,Bengaluru:2 | Bangalore | Bengaluru:2 | Namma:2 Bengaluru:2,False
[CLS] Archaeological Museum of Thasos:2 is located in [MASK] [MASK] . [SEP],Thasos:2,Thasos:2 | Limenas:2 | Thasos:2,True
[CLS] Berlin & Beyond Film Festival is located in [MASK] . [SEP],Berlin,"San Francisco | Baghdad by the Bay | City and County of San Francisco | Frisco:3 | Paris of the West | SF | SFO:2 | San Fran | San Francisco | San Francisco County | San Francisco County , California | San Francisco , California | The City by the Bay | The Golden City",False
[CLS] 1961 PGA Championship is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"Lincoln Center , Lincoln Center",Olympia Fields Country Club | Olympia Fields Country Club,False
[CLS] 1969 United States Grand Prix is located in [MASK] [MASK] . [SEP],San Marino,Watkins Glen International | Watkins Glen Grand Prix Circuit | Watkins Glen International | Watkins Glen International Raceway:2,False
[CLS] 1980 UK Championship is located in [MASK] [MASK] [MASK] . [SEP],1980 UK Championship,Preston Guild Hall | Preston Guild Hall,False
[CLS] 2002 FIFA World Cup is located in [MASK] [MASK] . [SEP],São Paulo,Daegu:2 Stadium | Daegu:2 Stadium | Daegu:2 World Cup Stadium,False
[CLS] Battle of Desio:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the Battle of Desio:2,Desio:2 | Desio:2,False
[CLS] 101 California Street shooting is located in [MASK] [MASK] [MASK] . [SEP],101 California Street,"San Francisco | Baghdad by the Bay | City and County of San Francisco | Frisco:3 | Paris of the West | SF | SFO:2 | San Fran | San Francisco | San Francisco County | San Francisco County , California | San Francisco , California | The City by the Bay | The Golden City",False
[CLS] Rancho Llano de Santa Rosa is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Llano de Santa Rosa,Sebastopol:4 | Sebastopol:4,False
[CLS] 1972 Republican National Convention is located in [MASK] [MASK] [MASK] . [SEP],"Washington , D",Miami Beach Convention Center | MBCC:2 | Miami Beach Convention Center,False
[CLS] 2006 Bahrain Grand Prix is located in [MASK] . [SEP],Bahrain,Bahrain International Circuit | Bahrain International Circuit,False
[CLS] Ryan Airfield:2 is located in [MASK] [MASK] [MASK] . [SEP],Ryan Airfield:2,"Pima:2 County | Pima:2 County | Pima:2 County , Arizona",False
[CLS] Mariposa:2 Folk Festival is located in [MASK] [MASK] . [SEP],Mariposa:2,"Orillia:3 | Orillia:3 | Orillia:3 , Ontario",False
[CLS] 2003 World Snooker Championship is located in [MASK] [MASK] [MASK] . [SEP],"2003 , China",Crucible:3 Theatre | Crucible:3 Theatre | The Crucible:3,False
[CLS] 1960 Republican National Convention is located in [MASK] [MASK] [MASK] . [SEP],"Washington , D",International Amphitheatre:5 | Chicago Ampitheater:3 | Chicago Ampitheatre:4 | International Amphitheatre:5 | International Ampitheater:3,False
[CLS] Battle of the Upper Baetis:3 is located in [MASK] [MASK] [MASK] . [SEP],Baetis:3,Guadalquivir:5 | Guadalquivir:5,False
[CLS] 1700 Cascadia:3 earthquake is located in [MASK] [MASK] [MASK] . [SEP],Cascadia:3,"Pacific Northwest | Pacific Northwest | Pacific Northwest , PNW:3 , PacNW:3",False
[CLS] 7th World Scout Jamboree:3 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Bad Ischl:3 | Bad Ischl:3,False
[CLS] Wellcome:2 Sanger:2 Institute is located in [MASK] [MASK] . [SEP],the town,Wellcome:2 Genome Campus | Wellcome:2 Genome Campus | Wellcome:2 Trust Genome Campus,False
[CLS] Eastern Front of World War II is located in [MASK] [MASK] [MASK] . [SEP],U . S,Eastern Europe | Eastern Europe,False
[CLS] Titus as a Monk is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Rijksmuseum:3 | Amsterdam . Rijksmuseum:3 | Rijksmuseum:3 | Rijksmuseum:3 Amsterdam,False
[CLS] Pajala:2 Airport is located in [MASK] [MASK] . [SEP],Pajala:2,Pajala:2 | Pajala:2,True
[CLS] Men of the Docks:2 is located in [MASK] [MASK] [MASK] . [SEP],St . St,"National Gallery | National Gallery | National Gallery , London | The National Gallery | The National Gallery , London",False
[CLS] General Artemas:2 Ward is located in [MASK] [MASK] [MASK] . [SEP],La La La,Ward Circle | Ward Circle | Ward Circle N . W . | Ward Circle NW:2 | Ward Circle Northwest,False
[CLS] R . Betis:2 Energía:3 Plus is located in [MASK] [MASK] [MASK] . [SEP],R . R,Seville:2 | Sevilla | Seville:2,False
[CLS] Disney Main Street window honors is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Disney Main Street window,"Main Street , U . S . A . | Main Street U . S . A . | Main Street , U . S . A .",False
[CLS] 2002 World Figure Skating:3 Championships is located in [MASK] [MASK] [MASK] . [SEP],"Budapest , Hungary",M - Wave | M - Wave | Nagano Olympic Memorial Arena,False
[CLS] October 1978 Getxo:2 attack is located in [MASK] [MASK] . [SEP],Getxo:2,Getxo:2 | Getxo:2,True
[CLS] Battle of Wiesloch:3 is located in [MASK] [MASK] [MASK] . [SEP],Wiesloch:3,Wiesloch:3 | Wezzinloch:4 | Wiesloch:3 | Wissloch:3,True
[CLS] 1965 Yerevan:2 Demonstrations:3 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"Yerevan:2 , Yerevan:2",Yerevan:2 | Erevan:2 | Eriwan:3 | The Pink City | Yerevan:2,False
[CLS] Northern Arizona Prospectors:3 is located in [MASK] [MASK] . [SEP],Northern Arizona,"Prescott Valley | Prescott Valley | Prescott Valley , Arizona",False
[CLS] Battle of Rich Mountain is located in [MASK] [MASK] [MASK] . [SEP],Battle of Rich,"Randolph County | Randolph County | Randolph County , West Virginia",False
[CLS] 2007 Amirli:2 bombing is located in [MASK] [MASK] . [SEP],Amirli:2,Amirli:2 | Amirli:2,True
[CLS] 1997 German Grand Prix is located in [MASK] [MASK] [MASK] [MASK] . [SEP],1997 German Grand Prix,Hockenheimring:4 | Hockenheimring:4,False
[CLS] Burning of Jaffna:3 library is located in [MASK] [MASK] [MASK] . [SEP],Jaffna:3,"Jaffna:3 | Jaffna:3 | Jaffna:3 , Sri Lanka",True
[CLS] 2008 Grammy Awards is located in [MASK] [MASK] [MASK] . [SEP],"Dallas , Texas","Los Angeles | City of Angels | City of Los Angeles | Double Dubuque:3 | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion:2 | Tinsel:2 Town",False
[CLS] 2014 Winter Olympics closing ceremony is located in [MASK] [MASK] [MASK] . [SEP],"Beijing , China",Fisht:2 Olympic Stadium | Fisht:2 Olympic Stadium | Fisht:2 Stadium | Sochi:2 Olympic Stadium | Stadium Fisht:2,False
[CLS] France in the Eurovision Song Contest 1958 is located in [MASK] [MASK] [MASK] . [SEP],"Paris , France",Hilversum:3 | Hilversum:3,False
[CLS] Kentucky Bourbon Festival is located in [MASK] [MASK] [MASK] . [SEP],"Louisville , Kentucky",Bardstown:3 | Bardstown:3,False
