sentence,prediction,gold,is_same
[CLS] Rusty:2 Chambers plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,linebacker:2 | linebacker:2,False
[CLS] Hugh Green plays in [MASK] [MASK] [MASK] position . [SEP],the left wing,linebacker:2 | linebacker:2,False
[CLS] Benjamin Gay plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the flanket:3,running back | RB | feature back | running back,False
[CLS] Patrick Jeffers:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,wide receiver | WR | receiver | wide receiver,False
[CLS] Jason Bell plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,cornerback:2 | CB | corner | cornerback:2,False
[CLS] Andreas Hadelöv:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Dante Jones plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the Flexing:3,linebacker:2 | linebacker:2,False
[CLS] Greg Zuerlein:3 plays in [MASK] [MASK] [MASK] position . [SEP],the defensive end,placekicker:3 | PK | kicker:2 | placekicker:3,False
[CLS] Mike Timlin:2 plays in [MASK] [MASK] [MASK] position . [SEP],the tight end,relief pitcher | RP | relief pitcher | reliever:2,False
[CLS] Darrin:2 Fitzgerald plays in [MASK] [MASK] [MASK] position . [SEP],the tight end,point guard | point guard,False
[CLS] Ghaleb:3 Rida:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - handed,shooting guard | shooting guard,False
[CLS] Milan Chalupa:3 plays in [MASK] [MASK] [MASK] position . [SEP],the attacking midfielder,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Clint Sammons:2 plays in [MASK] [MASK] [MASK] position . [SEP],the tight end,catcher:2 | catcher:2,False
[CLS] Murray Baron plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Erol:2 Kahraman:3 plays in [MASK] [MASK] [MASK] position . [SEP],the defensive midfielder,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Cory Fleming plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the A - B,wide receiver | WR | receiver | wide receiver,False
[CLS] Steve Williams plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,cornerback:2 | CB | corner | cornerback:2,False
[CLS] Laveranues:4 Coles plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - handed,wide receiver | WR | receiver | wide receiver,False
[CLS] Marcus Cromartie:4 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the flanket:3,cornerback:2 | CB | corner | cornerback:2,False
[CLS] Jason Lane plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,outfielder:3 | OF | outfielder:3,False
[CLS] Mike Moore plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Mathieu Carle:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Mark Alt plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Jayme:2 Platt plays in [MASK] [MASK] [MASK] position . [SEP],the defensive end,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Joe Finley:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Mohamed Massaquoi:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,wide receiver | WR | receiver | wide receiver,False
[CLS] Vince Mayle:2 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,wide receiver | WR | receiver | wide receiver,False
[CLS] Igor Ulanov:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Hal Stringert:2 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,cornerback:2 | CB | corner | cornerback:2,False
[CLS] Hank Baskett:2 plays in [MASK] [MASK] [MASK] position . [SEP],the tight end,wide receiver | WR | receiver | wide receiver,False
[CLS] Paul MacKinnon:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Sami Salo:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Hubert Bobo:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - right,linebacker:2 | linebacker:2,False
[CLS] Luis Gonzalez plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,outfielder:3 | OF | outfielder:3,False
[CLS] Michael Garnett:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Ryan Hegarty:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Marlon Forbes plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the A - B,cornerback:2 | CB | corner | cornerback:2,False
[CLS] Prechae:3 Rodriguez plays in [MASK] [MASK] [MASK] position . [SEP],the defensive end,wide receiver | WR | receiver | wide receiver,False
[CLS] Gianluca:2 Marchetti:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,point guard | point guard,False
[CLS] Bryan Thomas plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the Flexible:3,linebacker:2 | linebacker:2,False
[CLS] Eric Ward plays in [MASK] [MASK] [MASK] position . [SEP],the left forward,wide receiver | WR | receiver | wide receiver,False
[CLS] Tim Green plays in [MASK] [MASK] [MASK] position . [SEP],the left wing,linebacker:2 | linebacker:2,False
[CLS] Kevin Elliott plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,wide receiver | WR | receiver | wide receiver,False
[CLS] Gus Otto plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - handed,linebacker:2 | linebacker:2,False
[CLS] Mike Greenlay:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Kelvin Hayden plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,cornerback:2 | CB | corner | cornerback:2,False
[CLS] Jim Marthinsen:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Shayne:2 Graham plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,placekicker:3 | PK | kicker:2 | placekicker:3,False
[CLS] Mike Williams plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,cornerback:2 | CB | corner | cornerback:2,False
[CLS] Jerry Jensen plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the Flexing:3,linebacker:2 | linebacker:2,False
[CLS] Al Dodd plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,wide receiver | WR | receiver | wide receiver,False
[CLS] Aaron Harang:2 plays in [MASK] [MASK] [MASK] position . [SEP],the defensive end,starting pitcher | SP | starting pitcher,False
[CLS] Jeff Reed plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,catcher:2 | catcher:2,False
[CLS] Rudy Fernández plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,shooting guard | shooting guard,False
[CLS] Dave Clark plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,outfielder:3 | OF | outfielder:3,False
[CLS] Jack Golden plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the Flexible:3,linebacker:2 | linebacker:2,False
[CLS] Baz:2 Bastien:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Steve Shull:2 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,linebacker:2 | linebacker:2,False
[CLS] Jimmy McClain:4 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,linebacker:2 | linebacker:2,False
[CLS] Ahmad Treaudo:3 plays in [MASK] [MASK] [MASK] position . [SEP],the defensive midfielder,cornerback:2 | CB | corner | cornerback:2,False
[CLS] Curt Warner plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - right,running back | RB | feature back | running back,False
[CLS] Bruce Irvin:2 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,linebacker:2 | linebacker:2,False
[CLS] Ron Scott plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the Flexing:3,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] James Hadnot:2 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,running back | RB | feature back | running back,False
[CLS] Brett Collins plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,linebacker:2 | linebacker:2,False
[CLS] Dwight Clark plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,wide receiver | WR | receiver | wide receiver,False
[CLS] Cody Lampl:2 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Lamin:2 Barrow plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,linebacker:2 | linebacker:2,False
[CLS] Brandon Stokley:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,wide receiver | WR | receiver | wide receiver,False
[CLS] Coco Crisp:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,outfielder:3 | OF | outfielder:3,False
[CLS] Jai:2 Miller plays in [MASK] [MASK] [MASK] position . [SEP],the defensive end,outfielder:3 | OF | outfielder:3,False
[CLS] Anders Eldebrink:4 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Wayne Turner plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,point guard | point guard,False
[CLS] Sven Thunman:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Jaka:2 Lakovič:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,point guard | point guard,False
[CLS] Jack Clancy plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,wide receiver | WR | receiver | wide receiver,False
[CLS] Nikola Ivanović:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,point guard | point guard,False
[CLS] Jhonatan:3 Solano:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,catcher:2 | catcher:2,False
[CLS] Miguel Montero plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,catcher:2 | catcher:2,False
[CLS] Mamoutou:3 Diarra:2 plays in [MASK] [MASK] [MASK] position . [SEP],the attacking midfielder,shooting guard | shooting guard,False
[CLS] Anthony Heygood:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,linebacker:2 | linebacker:2,False
[CLS] Michael Wilhoite:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,linebacker:2 | linebacker:2,False
[CLS] Horace Copeland plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,wide receiver | WR | receiver | wide receiver,False
[CLS] Doug Zmolek:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Jiří Crha:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Stephone:2 Anthony plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,linebacker:2 | linebacker:2,False
[CLS] Jean - François Bérubé:3 plays in [MASK] [MASK] [MASK] position . [SEP],the left left,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Ken Desjardine:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Stepan:2 Goryachevskikh:5 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the center - forward,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Rod Streater:3 plays in [MASK] [MASK] [MASK] position . [SEP],the tight end,wide receiver | WR | receiver | wide receiver,False
[CLS] Michael Dyer:2 plays in [MASK] [MASK] [MASK] position . [SEP],the left wing,running back | RB | feature back | running back,False
[CLS] DeSean:3 Jackson plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - handed,wide receiver | WR | receiver | wide receiver,False
[CLS] Jim Brown plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Josh Huston plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,placekicker:3 | PK | kicker:2 | placekicker:3,False
[CLS] John Gilchrist:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,point guard | point guard,False
[CLS] Eugene Marve:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - handed,linebacker:2 | linebacker:2,False
[CLS] Chad Brownlee:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Jeremy Gallon:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,wide receiver | WR | receiver | wide receiver,False
[CLS] Murray Brumwell:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Yohann:3 Auvitu:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Frank Emanuel plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - right,linebacker:2 | linebacker:2,False
[CLS] Sam Huff:2 plays in [MASK] [MASK] [MASK] position . [SEP],the tight end,linebacker:2 | linebacker:2,False
[CLS] Jackie Bates plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,cornerback:2 | CB | corner | cornerback:2,False
[CLS] Jason LaRue:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,catcher:2 | catcher:2,False
[CLS] Tinker:2 Owens plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,wide receiver | WR | receiver | wide receiver,False
[CLS] James Nixon plays in [MASK] [MASK] [MASK] position . [SEP],the blank:2,cornerback:2 | CB | corner | cornerback:2,False
[CLS] Philippe Boucher:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - right,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] André Racicot:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Tyrone Brazelton:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,point guard | point guard,False
[CLS] Elnardo:3 Webster plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,linebacker:2 | linebacker:2,False
[CLS] Björn Nord plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] James Anderson plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,linebacker:2 | linebacker:2,False
[CLS] Vitaly:2 Vishnevskiy:4 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Gus Zernial:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,outfielder:3 | OF | outfielder:3,False
[CLS] Erik Spady:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Jim Deshaies:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,starting pitcher | SP | starting pitcher,False
[CLS] Reggie Freeman plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,linebacker:2 | linebacker:2,False
[CLS] Randy Bullock plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,placekicker:3 | PK | kicker:2 | placekicker:3,False
[CLS] Mario Giallonardo:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Tommy Bryceland:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,inside forward | attacking midfield:2 | inside forward | inside - left | inside - right,False
[CLS] Duron:2 Carter plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,wide receiver | WR | receiver | wide receiver,False
[CLS] Vlantimir:3 Giankovits:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,shooting guard | shooting guard,False
[CLS] Dan Boyle plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Janne Jalasvaara:4 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Jerrell:2 Freeman plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,linebacker:2 | linebacker:2,False
[CLS] Paul Johns plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,wide receiver | WR | receiver | wide receiver,False
[CLS] Drew Bagnall:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Kenny McKinley plays in [MASK] [MASK] [MASK] position . [SEP],the defensive end,wide receiver | WR | receiver | wide receiver,False
[CLS] Derrick Coleman plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,power forward | power forward,False
[CLS] Steve Logan plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,point guard | point guard,False
[CLS] Marcus Ragnarsson:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Ben Clymer:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - right,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Eric Hill plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the Flexible:3,linebacker:2 | linebacker:2,False
[CLS] Chris Carter plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,wide receiver | WR | receiver | wide receiver,False
[CLS] Kurtis:2 Mucha:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Corey Patterson plays in [MASK] [MASK] [MASK] position . [SEP],the defensive end,outfielder:3 | OF | outfielder:3,False
[CLS] Terry Evans plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,outfielder:3 | OF | outfielder:3,False
[CLS] Anton Strålman:3 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the runner - up,defenceman:2 | blueliner:2 | defenceman:2 | defenseman:2,False
[CLS] Rebecca Henderson plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,cross - country cycling:2 | VTT:2 cross - country | cross - country cycling:2,False
[CLS] Carl Krauser:2 plays in [MASK] [MASK] [MASK] position . [SEP],the left forward,point guard | point guard,False
[CLS] Jack Shelton:2 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,inside forward | attacking midfield:2 | inside forward | inside - left | inside - right,False
[CLS] Chris Claiborne:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,linebacker:2 | linebacker:2,False
[CLS] Bill Taugher:3 plays in [MASK] [MASK] [MASK] position . [SEP],the bat bat,goaltender:2 | goalie:2 | goalkeeper | goaltender:2 | ice hockey goalkeeper | ice hockey goaltender:2,False
[CLS] Heath Farwell:2 plays in [MASK] [MASK] [MASK] [MASK] position . [SEP],the left - left,linebacker:2 | linebacker:2,False
