sentence,prediction,gold,is_same
[CLS] Archduke:3 Maximilian Francis of Austria has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Duke Duke of Austria,prince - elector:2 | Arch - butler:2 | Archbutler:3 | Archdapifer:4 | Council of Electors:2 | Elector:2 - prince | Electoral Prince | Electoral dignity:2 | Electoral hat | Electorate:3 of the Holy Roman Empire | Electors:2 | German Imperial Electors:2 | Holy Roman Empire elector:2 | Imperial Elector:2 | Imperial Electors:2 | Kurfuerst:3 | Kurfuersten:4 | Kurfuersten:4 / Electors:2 | Kurfürst:2 | Kurfürsten:3 | Lay elector:2 | Prince elector:2 | Prince electors:2 | Prince - electors:2 | prince - elector:2 | princeps:2 elector:2 imperii:3,False
[CLS] Alfonso Carinci:2 has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,archbishop:3 | archbishop:3,False
[CLS] Robert James Carlson has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3 | archbishop:3,False
[CLS] Robert Gates has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,United States Secretary of Defense | United States Secretary of Defense,False
[CLS] Paolo Bollini:2 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,Captain Regent of San Marino | Captain Regent of San Marino,False
[CLS] Jenny Shipley:2 has the position of [MASK] [MASK] [MASK] . [SEP],Jenny Shipley:2,Prime Minister of New Zealand | Premier of New Zealand | Prime Minister of New Zealand,False
[CLS] Jean de Moulins:2 has the position of [MASK] [MASK] . [SEP],parish priest,Master of the Order of Preachers:3 | Master of the Order of Preachers:3,False
[CLS] Userkare:2 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,pharaoh:3 | pharaoh:3,False
[CLS] Volodymyr:4 Sabodan:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,metropolitan bishop | Metropolitan | metropolitan bishop,False
[CLS] Peter Mandelson:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,"Secretary of State for Business , Energy and Industrial Strategy | Business Secretary | Secretary of State for Business , Energy and Industrial Strategy | Secretary of State for Trade",False
[CLS] Patriarch:2 Timothy II of Constantinople has the position of [MASK] [MASK] [MASK] . [SEP],Holy Holy Holy,Ecumenical:4 Patriarch:2 of Constantinople | Ecumenical:4 Patriarch:2 of Constantinople,False
[CLS] Enrico Gasparri:2 has the position of [MASK] [MASK] . [SEP],parish priest,archbishop:3 | archbishop:3,False
[CLS] Manfred Melzer:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,auxiliary:2 bishop | auxiliary:2 bishop,False
[CLS] Regina Benjamin has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Surgeon:2 General of the United States | OSG:2 | Office of the Surgeon:2 General | Office of the Surgeon:2 General of the United States | Surgeon:2 General of the United States,False
[CLS] Frederick William has the position of [MASK] [MASK] [MASK] . [SEP],Prince of Wales,prince - elector:2 | Arch - butler:2 | Archbutler:3 | Archdapifer:4 | Council of Electors:2 | Elector:2 - prince | Electoral Prince | Electoral dignity:2 | Electoral hat | Electorate:3 of the Holy Roman Empire | Electors:2 | German Imperial Electors:2 | Holy Roman Empire elector:2 | Imperial Elector:2 | Imperial Electors:2 | Kurfuerst:3 | Kurfuersten:4 | Kurfuersten:4 / Electors:2 | Kurfürst:2 | Kurfürsten:3 | Lay elector:2 | Prince elector:2 | Prince electors:2 | Prince - electors:2 | prince - elector:2 | princeps:2 elector:2 imperii:3,False
[CLS] Jan Zamoyski:4 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,Chancellor of Poland | Chancellor of Poland,False
[CLS] Gianni De Michelis:2 has the position of [MASK] [MASK] . [SEP],. .,member of the European Parliament | MEP:2 | eurodeputy:4 | europarliamentarian:5 | member of the European Parliament,False
[CLS] Hürrem:3 Sultan has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Hürrem:3 Sultan,Haseki:2 sultan | Haseki:2 sultan,False
[CLS] Marissa:2 Mayer has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ph . D .,product manager | product manager,False
[CLS] William S . Clark has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,Foreign government advisor in Meiji Japan | Foreign government advisor in Meiji Japan,False
[CLS] William Livingston has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,Governor of New Jersey | Governor of New Jersey | Governor of the State of New Jersey | New Jersey Governor,False
[CLS] Pedro Folc:2 de Cardona:2 has the position of [MASK] [MASK] . [SEP],Bishop Bishop,archbishop:3 | archbishop:3,False
[CLS] Donald Rumsfeld:2 has the position of [MASK] [MASK] [MASK] . [SEP],U . S,United States Secretary of Defense | United States Secretary of Defense,False
[CLS] Louis R . Chênevert:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,chief executive officer | CE | CEO | CEx:2 | Chief executive | Chief executive officer | chief executive officer,False
[CLS] Shinzō:3 Abe has the position of [MASK] [MASK] . [SEP],Prime Minister,Prime Minister of Japan | Japanese prime minister | Prime Minister of Japan,False
[CLS] Gaius Julius Bassus:2 has the position of [MASK] [MASK] . [SEP],prefect:2,Roman consul | Roman consul | consul,False
[CLS] Gaius Junius:2 Tiberianus:3 has the position of [MASK] [MASK] [MASK] . [SEP],the Roman Roman,Roman consul | Roman consul | consul,False
[CLS] Alexander VI has the position of [MASK] [MASK] [MASK] . [SEP],Prince of Wales,pope:2 | Bishop of Rome | Catholic pope:2 | Holy Father | Pope in Rome | Pope of Rome | Roman Catholic pope:2 | Roman Pope | Supreme Pontiff:2 | The Pope | Vicar:2 of Christ | patriarch:2 of Rome | pontiff:2 | pope:2,False
[CLS] Publius Licinius:3 Crassus:3 Dives:2 has the position of [MASK] [MASK] . [SEP],the commander,Roman censor:2 | Censor:2 | Roman censor:2,False
[CLS] Oliver Ames has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Governor of Massachusetts | Governor of Massachusetts | Governor of the Commonwealth of Massachusetts | Massachusetts Governor,False
[CLS] Constabilis:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,abbot:2 | abbot:2,False
[CLS] Lon:2 Nol:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Lon:2 Nol:2,defence minister | Minister of Defence | defence minister | minister of defence | minister of defense | secretary of defence | secretary of defense,False
[CLS] Publius Metilius:3 Nepos:2 has the position of [MASK] [MASK] . [SEP],prefect:2,Roman consul | Roman consul | consul,False
[CLS] Guy III of Spoleto:3 has the position of [MASK] [MASK] [MASK] . [SEP],Spoleto:3,Holy Roman Emperor | Holy Roman Emperor | Imperator:2 Romanus:2 Sacer:2,False
[CLS] Morarji:3 Desai:2 has the position of [MASK] [MASK] [MASK] . [SEP],B . B,Prime Minister of India | Prime Minister of India,False
[CLS] Thomas Kean:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Governor of New Jersey | Governor of New Jersey | Governor of the State of New Jersey | New Jersey Governor,False
[CLS] Bernhard von Bülow:3 has the position of [MASK] [MASK] . [SEP],Major General,Chancellor of Germany | Chancellor of Germany,False
[CLS] David Gompert:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Director of National Intelligence | DNI:2 | Director of National Intelligence | United States Director of National Intelligence,False
[CLS] John Purroy:3 Mitchel:2 has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,Mayor of New York City | Mayor of NYC | Mayor of New York City | Mayor of the City of New York | NYC Mayor | New York City Mayor,False
[CLS] Pierre - Flavien:3 Turgeon:2 has the position of [MASK] [MASK] [MASK] . [SEP],P . P,archbishop:3 | archbishop:3,False
[CLS] Theodore Fitz:2 Randolph has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,Governor of New Jersey | Governor of New Jersey | Governor of the State of New Jersey | New Jersey Governor,False
[CLS] John J . Keane has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,archbishop:3 | archbishop:3,False
[CLS] Michael Hayes has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Ceann:2 Comhairle:3 | Ceann:2 Comhairle:3,False
[CLS] Charles Edison has the position of [MASK] [MASK] . [SEP],Charles Edison,Governor of New Jersey | Governor of New Jersey | Governor of the State of New Jersey | New Jersey Governor,False
[CLS] John Bukovsky:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3 | archbishop:3,False
[CLS] Urban VI has the position of [MASK] [MASK] [MASK] . [SEP],Holy Holy Roman,archbishop:3 | archbishop:3,False
[CLS] Jules Grévy:3 has the position of [MASK] [MASK] [MASK] . [SEP],G . G,president of the French Republic | President of France | president of the French Republic,False
[CLS] Zawisza:3 Kurozwęcki:4 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,Chancellor of Poland | Chancellor of Poland,False
[CLS] Adriana Poli:2 Bortone:3 has the position of [MASK] [MASK] . [SEP],. .,member of the European Parliament | MEP:2 | eurodeputy:4 | europarliamentarian:5 | member of the European Parliament,False
[CLS] Léon - Benoît - Charles Thomas has the position of [MASK] [MASK] [MASK] . [SEP],the parish priest,archbishop:3 | archbishop:3,False
[CLS] Albert Daeger:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ph . D .,archbishop:3 | archbishop:3,False
[CLS] Pietro II Orseolo:3 has the position of [MASK] [MASK] [MASK] . [SEP],Orseolo:3,Doge:2 of Venice | Doge:2 of Venice,False
[CLS] John William Ashe:2 has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,President of the United Nations General Assembly | President of the United Nations General Assembly,False
[CLS] Joseph Stalin has the position of [MASK] [MASK] [MASK] . [SEP],the Soviet Union,General Secretary of the Communist Party of the Soviet Union | First Secretary of the Communist Party of the Soviet Union | General Secretary of the Communist Party of the Soviet Union | General Secretary of the Soviet Union,False
[CLS] Paul White has the position of [MASK] [MASK] [MASK] . [SEP],S . S,vicar:2 | vicar:2,False
[CLS] Gamal:2 Abdel Nasser has the position of [MASK] [MASK] . [SEP],Prime Minister,President of Egypt | President of Egypt,False
[CLS] Ralph Klein has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Premier of Alberta | Premier of Alberta,False
[CLS] Francisco de la Cuesta:2 has the position of [MASK] [MASK] . [SEP],parish priest,archbishop:3 | archbishop:3,False
[CLS] Aoki:2 Kazuoki:3 has the position of [MASK] [MASK] . [SEP],Aoki:2,daimyo:3 | daimio:2 | daimyo:3 | daimyō:3,False
[CLS] Attala:2 has the position of [MASK] [MASK] . [SEP],Attala:2,abbot:2 | abbot:2,False
[CLS] William Flamville:3 has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,High Sheriff of Leicestershire:2 | High Sheriff of Leicestershire:2,False
[CLS] Benedict XIV has the position of [MASK] [MASK] . [SEP],Holy Holy,pope:2 | Bishop of Rome | Catholic pope:2 | Holy Father | Pope in Rome | Pope of Rome | Roman Catholic pope:2 | Roman Pope | Supreme Pontiff:2 | The Pope | Vicar:2 of Christ | patriarch:2 of Rome | pontiff:2 | pope:2,False
[CLS] Date Narimune:3 has the position of [MASK] [MASK] [MASK] . [SEP],e . d,daimyo:3 | daimio:2 | daimyo:3 | daimyō:3,False
[CLS] Sally Jewell:2 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,chief executive officer | CE | CEO | CEx:2 | Chief executive | Chief executive officer | chief executive officer,False
[CLS] John Davis Long has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Governor of Massachusetts | Governor of Massachusetts | Governor of the Commonwealth of Massachusetts | Massachusetts Governor,False
[CLS] Gaius Asinius:2 Pollio:2 has the position of [MASK] [MASK] . [SEP],Pollio:2,Roman consul | Roman consul | consul,False
[CLS] Quintus Fabius:2 Maximus has the position of [MASK] [MASK] . [SEP],prefect:2,aedile:3 | aedile:3,False
[CLS] John IX has the position of [MASK] [MASK] [MASK] . [SEP],Holy Holy Holy,pope:2 | Bishop of Rome | Catholic pope:2 | Holy Father | Pope in Rome | Pope of Rome | Roman Catholic pope:2 | Roman Pope | Supreme Pontiff:2 | The Pope | Vicar:2 of Christ | patriarch:2 of Rome | pontiff:2 | pope:2,False
[CLS] Takeda:2 Nobutora:3 has the position of [MASK] [MASK] [MASK] . [SEP],no no no,daimyo:3 | daimio:2 | daimyo:3 | daimyō:3,False
[CLS] John le Romeyn:2 has the position of [MASK] [MASK] . [SEP],parish priest,Archbishop of York | Archbishop of York,False
[CLS] Catherine Grèze:3 has the position of [MASK] [MASK] [MASK] . [SEP],worker worker worker,member of the European Parliament | MEP:2 | eurodeputy:4 | europarliamentarian:5 | member of the European Parliament,False
[CLS] Ignatius Peter VIII Abdalahad:3 has the position of [MASK] [MASK] [MASK] . [SEP],Holy Holy Holy,patriarch:2 | patriarch:2 | pope:2,False
"[CLS] Arthur MacArthur , Jr . has the position of [MASK] [MASK] [MASK] . [SEP]",Secretary of State,Governor - General of the Philippines | Governor - General of the Philippines,False
[CLS] Wong Kan Seng:2 has the position of [MASK] [MASK] [MASK] . [SEP],K . K,Deputy Prime Minister of Singapore | Deputy Prime Minister of Singapore,False
[CLS] Liz Lynne has the position of [MASK] [MASK] [MASK] . [SEP],B . D,member of the European Parliament | MEP:2 | eurodeputy:4 | europarliamentarian:5 | member of the European Parliament,False
[CLS] William de Corbeil:3 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],de Corbeil:3,Archbishop of Canterbury | Archbishop of Canterbury,False
[CLS] Reginald Maudling:2 has the position of [MASK] [MASK] [MASK] . [SEP],D . D,Secretary of State for the Colonies:2 | Colonial Secretary | Secretary of State for the Colonies:2,False
[CLS] Nathan Rees has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Premier of New South Wales | Premier of New South Wales,False
[CLS] Anastasius:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,metropolitan bishop | Metropolitan | metropolitan bishop,False
[CLS] Cedd:2 has the position of [MASK] [MASK] . [SEP],Cedd:2,abbot:2 | abbot:2,False
[CLS] Alec Fong:2 Lim has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],C . C .,Lord Mayor | Lord Mayor | Lord - maire | Oberbürgermeister:2,False
[CLS] Federico Visconti has the position of [MASK] [MASK] [MASK] . [SEP],Duke of Visconti,archbishop:3 | archbishop:3,False
"[CLS] Theodosius:3 , Metropolitan of Moscow has the position of [MASK] [MASK] [MASK] . [SEP]",Metropolitan of Moscow,metropolitan bishop | Metropolitan | metropolitan bishop,False
[CLS] Carlos P . Garcia has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,President of the Philippines | Jojo:2 | President of the Philippines,False
[CLS] Augustin Dontenwill:4 has the position of [MASK] [MASK] . [SEP],parish priest,archbishop:3 | archbishop:3,False
[CLS] William D . Mitchell has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,United States Attorney General | Attorney General of the United States | United States Attorney General,False
[CLS] James Iredell:3 has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,Governor of North Carolina | Governor of North Carolina | Governor of the State of North Carolina | North Carolina Governor,False
[CLS] Richard Howell has the position of [MASK] [MASK] [MASK] . [SEP],D . D,Governor of New Jersey | Governor of New Jersey | Governor of the State of New Jersey | New Jersey Governor,False
[CLS] Owen Roberts has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,Associate Justice of the Supreme Court of the United States | Associate Justice of the American Supreme Court | Associate Justice of the Supreme Court of the US | Associate Justice of the Supreme Court of the United States | Associate Justice of the United States Supreme Court | US Supreme Court Associate Justice,False
[CLS] Gregorio Maria Aguirre y Garcia has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,archbishop:3 | archbishop:3,False
[CLS] Barrie:2 Unsworth:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Barrie:2 Unsworth:2,Premier of New South Wales | Premier of New South Wales,False
[CLS] Idris Shah I of Perak has the position of [MASK] [MASK] [MASK] . [SEP],Sultan of Perak,Sultan of Perak | Sultan of Perak,True
[CLS] Pope Agrippinus:3 of Alexandria has the position of [MASK] [MASK] [MASK] . [SEP],Pope of Alexandria,Pope of the Coptic:2 Orthodox Church of Alexandria | Pope of the Coptic:2 Orthodox Church of Alexandria,False
[CLS] Ramesses:3 XI has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ramesses:3 XI,pharaoh:3 | pharaoh:3,False
[CLS] François Norbert Blanchet:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ph . D .,archbishop:3 | archbishop:3,False
[CLS] Vladimir has the position of [MASK] [MASK] [MASK] . [SEP],Prince Prince Prince,metropolitan bishop | Metropolitan | metropolitan bishop,False
[CLS] François - Xavier - Marc - Antoine de Montesquiou:3 - Fézensac:5 has the position of [MASK] [MASK] . [SEP],Bishop Bishop,abbot:2 | abbot:2,False
[CLS] Nick Coleman has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Minnesota Senate | Minnesota Senate,False
[CLS] Ottaviano:3 dei Conti di Segni:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Conti of Segni:2,Camerlengo:3 of the Holy Roman Church | Camerlengo:3 of the Holy Roman Church,False
[CLS] Odo:2 of Deuil:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Odo:2 of Deuil:2,abbot:2 | abbot:2,False
[CLS] Pauline Marois:2 has the position of [MASK] [MASK] . [SEP],nurse nurse,Premier of Quebec | Premier of Quebec | Prime Minister of Quebec | Quebec Prime Minister,False
[CLS] Louis of Meissen:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Count of Meissen:2,archbishop:3 | archbishop:3,False
[CLS] Bernard Charlès:3 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ph . D .,chief executive officer | CE | CEO | CEx:2 | Chief executive | Chief executive officer | chief executive officer,False
[CLS] Matsudaira:3 Yoritoshi:3 has the position of [MASK] [MASK] [MASK] . [SEP],no no no,daimyo:3 | daimio:2 | daimyo:3 | daimyō:3,False
[CLS] John G . Sargent:2 has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,United States Attorney General | Attorney General of the United States | United States Attorney General,False
[CLS] Nora Radcliffe has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Member of the Scottish Parliament | MSP:2 | Member of the Parliament of Scotland | Member of the Scottish Parliament | Scottish MP,False
[CLS] Caesar Rodney has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],C . C .,Continental Congress | Continental Congress,False
[CLS] Willi Piecyk:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,member of the European Parliament | MEP:2 | eurodeputy:4 | europarliamentarian:5 | member of the European Parliament,False
[CLS] Thomas Mackenzie has the position of [MASK] [MASK] . [SEP],Thomas Mackenzie,Prime Minister of New Zealand | Premier of New Zealand | Prime Minister of New Zealand,False
