sentence,prediction,gold,is_same,is_single_word
[CLS] Harry S . Truman has the position of [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],House of Representatives,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | Governor - General of the Philippines | U . S . senator | US senator | United States senator | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | US Vice President | VPOTUS | Vice President of the United States,False,False
[CLS] Grover Cleveland has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],House of Representatives,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | Governor of New York | Governor of the State of New York | New York Governor | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States,False,False
[CLS] George Washington has the position of [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],House of Representatives,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | Commanding General of the United States Army | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States,False,False
[CLS] Winston Churchill has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Neville Chamberlain,Prime Minister of the United Kingdom | British PM | British Prime Minister | PM of the UK | Prime Minister of the United Kingdom | Prime Minister of the United Kingdom of Great Britain and Northern Ireland | UK PM | UK Prime Minister | United Kingdom Prime Minister | Secretary of State for War | War Secretary | Leader of the Conservative Party | Member of the 27th Parliament of the United Kingdom | Member of the 40th Parliament of the United Kingdom | Member of the 34th Parliament of the United Kingdom | PACE member | member of the Parliamentary Assembly of the Council of Europe | Member of the 30th Parliament of the United Kingdom | Air Secretary | Secretary of State for Air | Defence Secretary | Secretary of State for Defence | Representative of the Parliamentary Assembly of the Council of Europe | Member of the 38th Parliament of the United Kingdom | Colonial Secretary | Secretary of State for the Colonies | First Lord of the Admiralty | First Lord of the Admiralty of England | First Lord of the Admiralty of Great Britain | First Lord of the Admiralty of the United Kingdom | Office the First Lord of the Admiralty | Member of the 28th Parliament of the United Kingdom | Leader of Her Majesty ' s Most Loyal Opposition in the United Kingdom | Leader of the Opposition | Member of the 29th Parliament of the United Kingdom | Member of the 36th Parliament of the United Kingdom | Member of the 42nd Parliament of the United Kingdom | Home Secretary | Secretary of State for the Home Department | Member of the 41st Parliament of the United Kingdom | British PM | British Prime Minister | PM of the UK | Prime Minister of the United Kingdom | Prime Minister of the United Kingdom of Great Britain and Northern Ireland | UK PM | UK Prime Minister | United Kingdom Prime Minister | Minister of Munitions | Chancellor of the Duchy of Lancaster | Member of the 31st Parliament of the United Kingdom | Member of the 37th Parliament of the United Kingdom | Member of the 39th Parliament of the United Kingdom | Member of the Privy Council of the United Kingdom | Chancellor of the Exchequer | Member of the 35th Parliament of the United Kingdom,False,False
[CLS] Woodrow Wilson has the position of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Woodrow Wilson,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | Governor - General of the Philippines | President of Princeton University | Governor of New Jersey | Governor of the State of New Jersey | New Jersey Governor | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States,False,False
[CLS] Kofi Annan has the position of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Prime Minister,United Nations Secretary - General | Secretary - General of the United Nations | UN Secretary General | UNSG | United Nations Secretary - General | Secretary - General of the United Nations | UN Secretary General | UNSG | United Nations Secretary - General,False,False
[CLS] Pierre Trudeau has the position of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Prime Minister,Prime Minister of Canada | Prime Minister of Canada | Leader of Her Majesty ' s Loyal Opposition | Leader of the Official Opposition | Prime Minister of Canada | Canadian Minister of Justice | Minister of Justice and Attorney General of Canada | President of the Queen ' s Privy Council for Canada | leader of the Liberal Party of Canada | House member in Canada | MP in Canada | MP of Canada | Member of Parliament in Canada | member of parliament of Canada | member of the House of Commons of Canada,False,False
[CLS] Nawaz Sharif has the position of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],Nawaz Sharif,Prime Minister of Pakistan | Prime Minister of Pakistan | Defence Minister of Pakistan | Prime Minister of Pakistan | Member of the 14th National Assembly of Pakistan | Chief Minister of Punjab | Leader of the Opposition | Finance Minister of Pakistan,False,False
[CLS] William Lyon Mackenzie King has the position of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],Minister of the Interior,Prime Minister of Canada | Prime Minister of Canada | Member of the Privy Council of the United Kingdom | Prime Minister of Canada | leader of the Liberal Party of Canada | House member in Canada | MP in Canada | MP of Canada | Member of Parliament in Canada | member of parliament of Canada | member of the House of Commons of Canada,False,False
[CLS] Gerald Ford has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],President of the United States,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | Member of Congress | Member of the House of Representatives | U . S . representative | US representative | United States representative | member of the American House of Representatives | member of the US House of Representatives | member of the United States House of Representatives | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | US Vice President | VPOTUS | Vice President of the United States,True,False
[CLS] Andrew Jackson has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],United States House of Representatives,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | grand master | U . S . senator | US senator | United States senator | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | Member of Congress | Member of the House of Representatives | U . S . representative | US representative | United States representative | member of the American House of Representatives | member of the US House of Representatives | member of the United States House of Representatives,False,False
[CLS] Indira Gandhi has the position of [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Indira Gandhi,"Prime minister of India | Prime minister of India | Minister of Information and Broadcasting | Minister of Finance | Minister of Finance of India | finance minister in india | finance minister of india | Home Minister of India | Minister of Home Affairs | Minister of External Affairs | foreign minister of india | minister of external affairs in india | minister of external affairs of india | Prime minister of India | Member of Parliament , Rajya Sabha | Member of Rajya Sabha | Lok Sabha member | member of Lok Sabha | member of the Lok Sabha | Minister of Defence of India | defence minister in india | defence minister of india | defense minister of india",False,False
[CLS] Ban Ki - moon has the position of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Ban Ki - moon,United Nations Secretary - General | Secretary - General of the United Nations | UN Secretary General | UNSG | United Nations Secretary - General | ambassador | Foreign minister of South Korea | Minister of Foreign Affairs of South Korea | Secretary - General of the United Nations | UN Secretary General | UNSG | United Nations Secretary - General | chairperson of the Ethics Commission of the International Olympic Committee,False,False
[CLS] Benedict XVI has the position of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],investigators,archbishop | archbishop | Catholic bishop | bishop ( Catholic Church ) | Dean of the College of Cardinals | cardinal | prince of the Church | prefect of the Congregation for the Doctrine of the Faith | Bishop of Rome | Catholic pope | Holy Father | Pope in Rome | Pope of Rome | Roman Catholic pope | Roman Pope | Supreme Pontiff | The Pope | Vicar of Christ | patriarch of Rome | pontiff | pope | Archbishop of Munich and Freising | archbishop,False,False
[CLS] Boutros Boutros - Ghali has the position of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],a physicist,United Nations Secretary - General | Secretary - General of the United Nations | UN Secretary General | UNSG | United Nations Secretary - General | Secretary - General of the Organisation internationale de la Francophonie | Egyptian Minister of Foreign Affairs | Minister of Foreign Affairs | Secretary - General of the United Nations | UN Secretary General | UNSG | United Nations Secretary - General,False,False
[CLS] Thomas Jefferson has the position of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Thomas Jefferson,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | Secretary of State | Secretary of State of the United States | U . S . Secretary of State | United States Secretary of State | US Vice President | VPOTUS | Vice President of the United States | United States Ambassador to France | United States Minister to France | Governor of Virginia | Governor of the Commonwealth of Virginia | Virginia Governor | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States,False,False
[CLS] Charles Haughey has the position of [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Ph . D,"Taoiseach | Taoiseach | Taoiseach | Irish Minister for Finance | Minister for Finance | Irish education minister | Minister for Education and Skills | education minister ireland | irish education minister | minister of education of Ireland | Minister for Agriculture , Food and the Marine | Assembly Delegate | Deputy to the Dail | Deputy to the Dáil | Member of the Dáil | TD | Teachta Dala | Teachta Dála | member of Parliament | Minister for Defence | Leader of Fianna Fáil | Minister for Health | Minister for Social Protection | Minister for Justice and Equality",False,False
[CLS] William Howard Taft has the position of [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Ph . D,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | Chief Justice | Chief Justice of the Supreme Court | Chief Justice of the United States | Judge of the United States Court of Appeals for the Federal Circuit | Governor - General of the Philippines | Governor of Cuba | Secretary of War | United States Secretary of War | United States Solicitor General | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States,False,False
[CLS] Benjamin Netanyahu has the position of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Prime Minister,Prime Minister of Israel | Israeli prime minister | Prime Minister of Israel | Israeli prime minister | Prime Minister of Israel,False,False
[CLS] Herbert Hoover has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],United States Secret Service,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | Governor - General of the Philippines | SecCom | United States Commerce Secretary | United States Secretary of Commerce | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States,False,False
[CLS] Stephen Harper has the position of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Stephen Harper,Prime Minister of Canada | Prime Minister of Canada | Leader of Her Majesty ' s Loyal Opposition | Leader of the Official Opposition | Prime Minister of Canada | leader of the Conservative Party of Canada | House member in Canada | MP in Canada | MP of Canada | Member of Parliament in Canada | member of parliament of Canada | member of the House of Commons of Canada,False,False
[CLS] Tony Blair has the position of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Prime Minister,Prime Minister of the United Kingdom | British PM | British Prime Minister | PM of the UK | Prime Minister of the United Kingdom | Prime Minister of the United Kingdom of Great Britain and Northern Ireland | UK PM | UK Prime Minister | United Kingdom Prime Minister | Shadow Home Secretary | Member of the 53rd Parliament of the United Kingdom | Member of the 50th Parliament of the United Kingdom | Member of the 52nd Parliament of the United Kingdom | Member of the 49th Parliament of the United Kingdom | First Lord of the Treasury | Member of the 54th Parliament of the United Kingdom | Member of the 51st Parliament of the United Kingdom | British PM | British Prime Minister | PM of the UK | Prime Minister of the United Kingdom | Prime Minister of the United Kingdom of Great Britain and Northern Ireland | UK PM | UK Prime Minister | United Kingdom Prime Minister | Member of the Privy Council of the United Kingdom | Leader of the Labour Party,False,False
[CLS] Calvin Coolidge has the position of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Coolidge,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | President of the Massachusetts Senate | Massachusetts State Senator | member of the Massachusetts Senate | member of the Massachusetts State Senate | member of the State Senate of Massachusetts | senator of Massachusetts | state senator of Massachusetts | member of the Massachusetts House of Representatives | Governor of Massachusetts | Governor of the Commonwealth of Massachusetts | Massachusetts Governor | Lieutenant Governor of Massachusetts | US Vice President | VPOTUS | Vice President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States,False,False
[CLS] David Cameron has the position of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Prime Minister,Prime Minister of the United Kingdom | British PM | British Prime Minister | PM of the UK | Prime Minister of the United Kingdom | Prime Minister of the United Kingdom of Great Britain and Northern Ireland | UK PM | UK Prime Minister | United Kingdom Prime Minister | Member of the 53rd Parliament of the United Kingdom | Shadow Secretary of State for Education | Member of the 55th Parliament of the United Kingdom | Leader of Her Majesty ' s Most Loyal Opposition in the United Kingdom | Leader of the Opposition | First Lord of the Treasury | Leader of the Conservative Party | Member of the 56th Parliament of the United Kingdom | Member of the 54th Parliament of the United Kingdom | British PM | British Prime Minister | PM of the UK | Prime Minister of the United Kingdom | Prime Minister of the United Kingdom of Great Britain and Northern Ireland | UK PM | UK Prime Minister | United Kingdom Prime Minister | Member of the Privy Council of the United Kingdom | Minister for the Civil Service,False,False
[CLS] William McKinley has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],House of Representatives,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | Governor - General of the Philippines | Governor of Ohio | Governor of the State of Ohio | Ohio Governor | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | Member of Congress | Member of the House of Representatives | U . S . representative | US representative | United States representative | member of the American House of Representatives | member of the US House of Representatives | member of the United States House of Representatives,False,False
[CLS] Jerry Brown has the position of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Jerry Brown,"Governor of California | California Governor | Governor of California | Secretary of State of California | AG of California | Attorney General of California | California AG | California Attorney General | California Governor | Governor of California | Mayor of Oakland , California",False,False
[CLS] Ronald Reagan has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],President of the United States,Governor of California | California Governor | Governor of California | California Governor | Governor of California | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States,True,False
[CLS] Dmitry Medvedev has the position of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Dmitry Medvedev,President of Russia | President Rossiiskoi Federatsii | President of Russia | President of the Russian Soviet Federative Socialist Republic | President Rossiiskoi Federatsii | President of Russia | President of the Russian Soviet Federative Socialist Republic | Chairman of the Government of the Russian Federation | Premier of Russia | Prime Minister of Russia | Prime Minister of the Russian Federation | Russian PM | Russian Premier | Russian Prime Minister | First Deputy Chairman of the Government of the Russian Federation | Deputy Chairman of the Government of the Russian Federation | Deputy Prime Minister of Russia,False,False
[CLS] Andrew Johnson has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],United States House of Representatives,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | Tennessee State Senator | member of the State Senate of Tennessee | senator of Tennessee | member of the Tennessee House of Representatives | Governor of Tennessee | Governor of the State of Tennessee | Tennessee Governor | Member of Congress | Member of the House of Representatives | U . S . representative | US representative | United States representative | member of the American House of Representatives | member of the US House of Representatives | member of the United States House of Representatives | US Vice President | VPOTUS | Vice President of the United States | U . S . senator | US senator | United States senator | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States,False,False
[CLS] Margaret Thatcher has the position of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the House of Lords,"Prime Minister of the United Kingdom | British PM | British Prime Minister | PM of the UK | Prime Minister of the United Kingdom | Prime Minister of the United Kingdom of Great Britain and Northern Ireland | UK PM | UK Prime Minister | United Kingdom Prime Minister | Member of the 50th Parliament of the United Kingdom | Chancellor of the College of William & Mary | Leader of the Conservative Party | Member of the 45th Parliament of the United Kingdom | Member of the 44th Parliament of the United Kingdom | Shadow Secretary of State for Environment , Food and Rural Affairs | Member of the 46th Parliament of the United Kingdom | Parliamentary Secretary to the Minister for Pensions | Member of the 43rd Parliament of the United Kingdom | British education minister | Education Minister | Education Secretary | Minister for Education | Secretary of State for Education | UK minister for Education | education minister britain | education minister uk | Member of the 49th Parliament of the United Kingdom | Leader of Her Majesty ' s Most Loyal Opposition in the United Kingdom | Leader of the Opposition | Member of the 42nd Parliament of the United Kingdom | British PM | British Prime Minister | PM of the UK | Prime Minister of the United Kingdom | Prime Minister of the United Kingdom of Great Britain and Northern Ireland | UK PM | UK Prime Minister | United Kingdom Prime Minister | Member of the 47th Parliament of the United Kingdom | Minister for the Civil Service | Shadow Secretary of State for Education | First Lord of the Treasury | Member of the Privy Council of the United Kingdom | Member of the 48th Parliament of the United Kingdom | Member of Parliament of the United Kingdom House of Lords | Member of the House of Lords | member of the British House of Lords | President of the European Council",False,False
[CLS] Harold Wilson has the position of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Prime Minister,Prime Minister of the United Kingdom | British PM | British Prime Minister | PM of the UK | Prime Minister of the United Kingdom | Prime Minister of the United Kingdom of Great Britain and Northern Ireland | UK PM | UK Prime Minister | United Kingdom Prime Minister | Member of the 45th Parliament of the United Kingdom | Member of the 44th Parliament of the United Kingdom | Member of the 40th Parliament of the United Kingdom | Member of the 46th Parliament of the United Kingdom | Member of the 38th Parliament of the United Kingdom | Member of the 43rd Parliament of the United Kingdom | Leader of Her Majesty ' s Most Loyal Opposition in the United Kingdom | Leader of the Opposition | Member of the 42nd Parliament of the United Kingdom | Member of the 41st Parliament of the United Kingdom | British PM | British Prime Minister | PM of the UK | Prime Minister of the United Kingdom | Prime Minister of the United Kingdom of Great Britain and Northern Ireland | UK PM | UK Prime Minister | United Kingdom Prime Minister | Shadow Foreign Secretary | President of the Board of Trade | Member of the 47th Parliament of the United Kingdom | Shadow Chancellor of the Exchequer | Secretary for Overseas Trade | Member of the 39th Parliament of the United Kingdom | Member of the Privy Council of the United Kingdom | Leader of the Labour Party | Member of the 48th Parliament of the United Kingdom,False,False
[CLS] Lyndon B . Johnson has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],President of the United States,President of the United States | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | U . S . senator | US senator | United States senator | Member of Congress | Member of the House of Representatives | U . S . representative | US representative | United States representative | member of the American House of Representatives | member of the US House of Representatives | member of the United States House of Representatives | Mr . President | POTUS | President of America | President of USA | President of the U . S . | President of the US | President of the USA | President of the United States | President of the United States of America | US President | United States President | president of United States | the president of the United States | US Vice President | VPOTUS | Vice President of the United States,True,False
[CLS] Benedict XVI has the position of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],investigators,cardinal | cardinal | prince of the Church | Catholic bishop | bishop ( Catholic Church ) | Dean of the College of Cardinals | cardinal | prince of the Church | prefect of the Congregation for the Doctrine of the Faith | Bishop of Rome | Catholic pope | Holy Father | Pope in Rome | Pope of Rome | Roman Catholic pope | Roman Pope | Supreme Pontiff | The Pope | Vicar of Christ | patriarch of Rome | pontiff | pope | Archbishop of Munich and Freising | archbishop,False,True
