sentence,prediction,gold,is_same,is_single_word
[CLS] France shares border with [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Czech Republic,Italy | IT | ITA | Italia | Italian Republic | Italy | it | [UNK] | Grand Duchy of Luxembourg | LU | LUX | Luxembourg | Luxemburg | lu | [UNK] | CH | CHE | SUI | Schweiz | Suisse | Svizzera | Swiss | Swiss Confederation | Switzerland | AND | Andorra | Principality of Andorra | Principality of the Valleys of Andorra | ad | [UNK] | BR | BRA | Brasil | Brazil | Estados Unidos del Brazil | Federativa Republica do Brasil | Federativa República do Brasil | Federative Republic of Brazil | Republic Federative of Brasil | Republica Federativa do Brasil | República Federativa do Brasil | br | [UNK] | BEL | Belgium | Kingdom of Belgium | be | [UNK] | MON | Monaco | Principality of Monaco | mc | [UNK] | Dutch Guiana | Republic of Surinam | Republic of Suriname | SUR | Surinam | Suriname | sr | [UNK] | ES | ESP | España | Kingdom of Spain | Spain | [UNK] | Kingdom of the Netherlands | NL | Netherlands | the Netherlands | [UNK] | IT | ITA | Italia | Italian Republic | Italy | it | [UNK] | BRD | Bundesrepublik Deutschland | Deutschland | FRG | Federal Republic of Germany | GER | Germany | de,False,True
[CLS] Soviet Union shares border with [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the U . S,United States of America | America | U . S . | U . S . A . | U . S . | U . S . A . | US | US of A | USA | United States | United States of America | the US | the USA | the United States | the United States of America | PL | POL | Poland | Polska | Republic of Poland | [UNK] | AFG | Afghanistan | Islamic Republic of Afghanistan | af | [UNK] | America | U . S . | U . S . A . | U . S . | U . S . A . | US | US of A | USA | United States | United States of America | the US | the USA | the United States | the United States of America | Romania | România | Roumania | Rumania | ro | [UNK] | Republic of Turkey | TUR | Turkey | tr | [UNK] | CSFR | Czecho - Slovakia | Czechoslovakia | Federation of Czechoslovakia | People ' s Republic of Czechoslovakia | TCH | cs | ČSFR | Československo | Bügd Nairamdakh Mongol Ard Uls | Communist Mongolia | Mongolian People ' s Republic | PR Mongolia | People ' s Republic of Mongolia | Socialist Mongolia | Communist Poland | Polish People ' s Republic | Polska Rzeczpospolita Ludowa | Ceauşescu Romania | Ceauşescu Rumania | RS Romania | RS România | Republica Socialistă România | SR Romania | SR Rumania | Socialist Republic of Romania | Socialist Republic of Rumania | CHN | CN | China | Communist China | PR China | PRC | People ' s Republic of China | cn | [UNK] | DPRK | Dem . Rep . Korea | Democratic People ' s Republic of Korea | N . Korea | North Korea | PRK | kp | [UNK] | BGR | BUL | Bulgaria | Republic of Bulgaria | bg | [UNK] | Empire of Japan | Great Empire of Japan | Great Japanese Empire | Imperial Japan | Japanese Empire | Αυτοκρατορία της Ιαπωνίας | JA | JAP | JP | JPN | Japan | Land of the Rising Sun | Nihon | Nihon - koku | Nippon | Nippon - koku | State of Japan | jp | Iran | Islamic Rep . Iran | Islamic Republic of Iran | Persia | Republic of Iran | ir | [UNK] | EST | Eesti | Estland | Estonia | Republic of Estonia | ee | [UNK] | FIN | Finland | Finlande | Finlandia | Finnia | Finnland | Land of Thousand Lakes | Republic of Finland | Republiken Finland | Suomen tasavalta | Suomi | fi | [UNK],False,False
[CLS] Asia shares border with [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the U . S,Africa | Africa | African continent | Africa | African continent | Europe | Old continent,False,True
[CLS] Spain shares border with [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Czech Republic,France | FR | FRA | France | French Republic | La France | Republic of France | République française | fr | FR | FRA | France | French Republic | La France | Republic of France | République française | fr | Arab Maghreb | Kingdom of Morocco | Lmaġrib | MAR | Maroc | Marocco | Morocco | al - Maġrib | ma | [UNK] | Gib | Gibraltar | The Rock of Gibraltar | gi | [UNK] | Arab League | League of Arab States | PT | Portugal | Portuguese Republic | pt | [UNK] | AND | Andorra | Principality of Andorra | Principality of the Valleys of Andorra | ad | [UNK],False,True
[CLS] France shares border with [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Czech Republic,Spain | ES | ESP | España | Kingdom of Spain | Spain | [UNK] | Grand Duchy of Luxembourg | LU | LUX | Luxembourg | Luxemburg | lu | [UNK] | CH | CHE | SUI | Schweiz | Suisse | Svizzera | Swiss | Swiss Confederation | Switzerland | AND | Andorra | Principality of Andorra | Principality of the Valleys of Andorra | ad | [UNK] | BR | BRA | Brasil | Brazil | Estados Unidos del Brazil | Federativa Republica do Brasil | Federativa República do Brasil | Federative Republic of Brazil | Republic Federative of Brasil | Republica Federativa do Brasil | República Federativa do Brasil | br | [UNK] | BEL | Belgium | Kingdom of Belgium | be | [UNK] | MON | Monaco | Principality of Monaco | mc | [UNK] | Dutch Guiana | Republic of Surinam | Republic of Suriname | SUR | Surinam | Suriname | sr | [UNK] | ES | ESP | España | Kingdom of Spain | Spain | [UNK] | Kingdom of the Netherlands | NL | Netherlands | the Netherlands | [UNK] | IT | ITA | Italia | Italian Republic | Italy | it | [UNK] | BRD | Bundesrepublik Deutschland | Deutschland | FRG | Federal Republic of Germany | GER | Germany | de,False,True
[CLS] Cameroon shares border with [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Burkina Faso,Republic of the Congo | CGO | Congo ( Brazzaville ) | Congo Republic | Congo - Brazzaville | Rep . Congo | Republic of Congo | Republic of the Congo | Republique du Congo | République du Congo | cg | [UNK] | CHA | Chad | GUM | Republic of Chad | Republique du Tchad | République du Tchad | Tchad | td | [UNK] Tšād | جمهورية تشاد | [UNK] | CAF | CAR | Centrafrique | Central African Republic | Ködörösêse tî Bêafrîka | Republique centrafricaine | République centrafricaine | cf | [UNK] | Equatorial Guinea | GEQ | Republic of Equatorial Guinea | gq | [UNK] | CGO | Congo ( Brazzaville ) | Congo Republic | Congo - Brazzaville | Rep . Congo | Republic of Congo | Republic of the Congo | Republique du Congo | République du Congo | cg | [UNK] | FRN | Federal Republic of Nigeria | NG | NGA | NGR | Naija | Nigeria | [UNK] | GAB | Gabon | Gabonese Republic | Republique Gabonaise | République Gabonaise | ga | [UNK],False,False
[CLS] Republic of the Congo shares border with [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Sri Lanka,Cameroon | CAM | CMR | Cameroon | Republic of Cameroon | cm | [UNK] | CAF | CAR | Centrafrique | Central African Republic | Ködörösêse tî Bêafrîka | Republique centrafricaine | République centrafricaine | cf | [UNK] | COD | Congo | Congo ( Kinshasa ) | Congo - Kinshasa | DR Congo | DRC | Dem . Rep . Congo | Dem . Republic of Congo | Dem . Republic of the Congo | Democratic Republic of Congo | Democratic Republic of the Congo | Zaire | cd | [UNK] | CAM | CMR | Cameroon | Republic of Cameroon | cm | [UNK] | ANG | Angola | Ngola | Republic of Angola | ao | [UNK] | GAB | Gabon | Gabonese Republic | Republique Gabonaise | République Gabonaise | ga | [UNK],False,True
[CLS] Europe shares border with [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the U . S,Africa | Africa | African continent | Africa | African continent | Asia,False,True
[CLS] India shares border with [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Sri Lanka,People ' s Republic of China | CHN | CN | China | Communist China | PR China | PRC | People ' s Republic of China | cn | [UNK] | BUR | Burma | MM | MYA | Myanmar | Republic of the Union of Myanmar | Union of Burma | [UNK] | Federal Democratic Republic of Nepal | NEP | NP | NPL | Nepal | [UNK] | CHN | CN | China | Communist China | PR China | PRC | People ' s Republic of China | cn | [UNK] | BHU | Bhutan | Kingdom of Bhutan | bt | [UNK] | Islamic Republic of Pakistan | PAK | Pakistan | pk | [UNK] | BAN | Bangladesh | bd | [UNK],False,False
[CLS] People ' s Republic of China shares border with [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Hong Kong,India | Bharat | Bharatvarsh | Hindustan | IN | IND | India | Republic of India | in | [UNK] | BUR | Burma | MM | MYA | Myanmar | Republic of the Union of Myanmar | Union of Burma | [UNK] | AFG | Afghanistan | Islamic Republic of Afghanistan | af | [UNK] | Federal Democratic Republic of Nepal | NEP | NP | NPL | Nepal | [UNK] | RU | RUS | Rossija | Rossijskaja Federatsija | Rossiya | Rossiyskaya Federatsiya | Rus | Russia | Russian Federation | ru | KAZ | Kazakhstan | Qazaqstan | Republic of Kazakhstan | kz | [UNK] | KGZ | Kirgizia | Kyrgyz Republic | Kyrgyzstan | kg | [UNK] | Socialist Republic of Vietnam | VIE | VN | Viet Nam | Vietnam | [UNK] | Daehan Minguk | KOR | Korea Republic | ROK | Rep . Korea | Republic of Great Han | Republic of Korea | Republic of South Korea | S . Korea | South Korea | The Republic of Great Han | kr | [UNK] | DPRK | Dem . Rep . Korea | Democratic People ' s Republic of Korea | N . Korea | North Korea | PRK | kp | [UNK] | Islamic Republic of Pakistan | PAK | Pakistan | pk | [UNK] | BHU | Bhutan | Kingdom of Bhutan | bt | [UNK] | Republic of Tajikistan | TJK | Tajikistan | tj | [UNK] | MGL | MNG | Mongol uls | Mongolia | mn | [UNK] | LAO | Lao PDR | Lao People ' s Democratic Republic | Laos | la | [UNK] | JA | JAP | JP | JPN | Japan | Land of the Rising Sun | Nihon | Nihon - koku | Nippon | Nippon - koku | State of Japan | jp | Bharat | Bharatvarsh | Hindustan | IN | IND | India | Republic of India | in | [UNK],False,True
[CLS] Sweden shares border with [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the Czech Republic,Norway | Kingdom of Norway | NO | NOR | Noreg | Norge | Norvège | Norway | Norwegen | no | [UNK] | Kingdom of Norway | NO | NOR | Noreg | Norge | Norvège | Norway | Norwegen | no | [UNK] | DEK | DEN | DK | DNK | Danmark | Denmark | Denmark proper | TAN | dk | metropolitan Denmark | [UNK] | FIN | Finland | Finlande | Finlandia | Finnia | Finnland | Land of Thousand Lakes | Republic of Finland | Republiken Finland | Suomen tasavalta | Suomi | fi | [UNK],False,True
[CLS] Norway shares border with [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Sri Lanka,Sweden | Kingdom of Sweden | SE | SWE | Sweden | se | DEK | DEN | DK | DNK | Danmark | Denmark | Denmark proper | TAN | dk | metropolitan Denmark | [UNK] | RU | RUS | Rossija | Rossijskaja Federatsija | Rossiya | Rossiyskaya Federatsiya | Rus | Russia | Russian Federation | ru | E . U . | EU | Europe | European Union | Union | eu | [UNK] | Kingdom of Sweden | SE | SWE | Sweden | se | FIN | Finland | Finlande | Finlandia | Finnia | Finnland | Land of Thousand Lakes | Republic of Finland | Republiken Finland | Suomen tasavalta | Suomi | fi | [UNK],False,True
[CLS] Peru shares border with [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Sri Lanka,"Ecuador | EC | ECU | Ecuador | Republic of Ecuador | Republic of the Equator | The Ecuadorian State | ec | ecu | [UNK] | EC | ECU | Ecuador | Republic of Ecuador | Republic of the Equator | The Ecuadorian State | ec | ecu | [UNK] | BR | BRA | Brasil | Brazil | Estados Unidos del Brazil | Federativa Republica do Brasil | Federativa República do Brasil | Federative Republic of Brazil | Republic Federative of Brasil | Republica Federativa do Brasil | República Federativa do Brasil | br | [UNK] | Gran Colombia | Great Colombia | BOL | Bolivia | Plurinational State of Bolivia | Republic of Bolivia | bo | bol | [UNK] | COL | Cartagena , Colombia | Colombia | Republic of Colombia | Republica de Colombia | República de Colombia | [UNK] | CHI | Chile | Republic of Chile | Republica de Chile | República de Chile | cl | [UNK]",False,True
[CLS] Ecuador shares border with [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Sri Lanka,"Peru | Peru | Republic of Peru | Republica del Peru | República del Perú | pe | [UNK] | COL | Cartagena , Colombia | Colombia | Republic of Colombia | Republica de Colombia | República de Colombia | [UNK] | Peru | Republic of Peru | Republica del Peru | República del Perú | pe | [UNK]",False,True
[CLS] Japan shares border with [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Hong Kong,South Korea | Daehan Minguk | KOR | Korea Republic | ROK | Rep . Korea | Republic of Great Han | Republic of Korea | Republic of South Korea | S . Korea | South Korea | The Republic of Great Han | kr | [UNK] | America | U . S . | U . S . A . | U . S . | U . S . A . | US | US of A | USA | United States | United States of America | the US | the USA | the United States | the United States of America | RU | RUS | Rossija | Rossijskaja Federatsija | Rossiya | Rossiyskaya Federatsiya | Rus | Russia | Russian Federation | ru | Daehan Minguk | KOR | Korea Republic | ROK | Rep . Korea | Republic of Great Han | Republic of Korea | Republic of South Korea | S . Korea | South Korea | The Republic of Great Han | kr | [UNK] | CHN | CN | China | Communist China | PR China | PRC | People ' s Republic of China | cn | [UNK] | CCCP | SU | Soviet Union | Soviets | The Soviets | U . S . S . R | U . S . S . R . | USSR | Union of Soviet Socialist Republics | the Soviet Union | the Union of Soviet Socialist Republics | СССР | DPRK | Dem . Rep . Korea | Democratic People ' s Republic of Korea | N . Korea | North Korea | PRK | kp | [UNK] | Chinese Taipei | Chunghwa Minkuo | Chunghwa Minkwo | Formosa | Free China | Free area of the Republic of China | Nationalist China | ROC | Republic of China | Republic of China ( Taiwan ) | Taiwan | tw | [UNK],False,False
[CLS] South Korea shares border with [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],U . S,Japan | JA | JAP | JP | JPN | Japan | Land of the Rising Sun | Nihon | Nihon - koku | Nippon | Nippon - koku | State of Japan | jp | JA | JAP | JP | JPN | Japan | Land of the Rising Sun | Nihon | Nihon - koku | Nippon | Nippon - koku | State of Japan | jp | CHN | CN | China | Communist China | PR China | PRC | People ' s Republic of China | cn | [UNK] | DPRK | Dem . Rep . Korea | Democratic People ' s Republic of Korea | N . Korea | North Korea | PRK | kp | [UNK],False,True
[CLS] Finland shares border with [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the U . S,Sweden | Kingdom of Sweden | SE | SWE | Sweden | se | Kingdom of Norway | NO | NOR | Noreg | Norge | Norvège | Norway | Norwegen | no | [UNK] | RU | RUS | Rossija | Rossijskaja Federatsija | Rossiya | Rossiyskaya Federatsiya | Rus | Russia | Russian Federation | ru | Kingdom of Sweden | SE | SWE | Sweden | se,False,True
[CLS] Sweden shares border with [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the Czech Republic,Finland | FIN | Finland | Finlande | Finlandia | Finnia | Finnland | Land of Thousand Lakes | Republic of Finland | Republiken Finland | Suomen tasavalta | Suomi | fi | [UNK] | Kingdom of Norway | NO | NOR | Noreg | Norge | Norvège | Norway | Norwegen | no | [UNK] | DEK | DEN | DK | DNK | Danmark | Denmark | Denmark proper | TAN | dk | metropolitan Denmark | [UNK] | FIN | Finland | Finlande | Finlandia | Finnia | Finnland | Land of Thousand Lakes | Republic of Finland | Republiken Finland | Suomen tasavalta | Suomi | fi | [UNK],False,True
[CLS] Germany shares border with [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the Czech Republic,France | FR | FRA | France | French Republic | La France | Republic of France | République française | fr | PL | POL | Poland | Polska | Republic of Poland | [UNK] | Grand Duchy of Luxembourg | LU | LUX | Luxembourg | Luxemburg | lu | [UNK] | FR | FRA | France | French Republic | La France | Republic of France | République française | fr | DEK | DEN | DK | DNK | Danmark | Denmark | Denmark proper | TAN | dk | metropolitan Denmark | [UNK] | CH | CHE | SUI | Schweiz | Suisse | Svizzera | Swiss | Swiss Confederation | Switzerland | Holland | NED | NL | Nederland | Netherlands | Netherlands ( after 1945 ) | nl | the Netherlands | [UNK] | BEL | Belgium | Kingdom of Belgium | be | [UNK] | AT | AUT | Austria | Republic of Austria | Republik Österreich | at | Österreich | [UNK] | CZE | CZR | Czech Republic | Czechia | cz | cze | ČR | Česko | Česká republika | [UNK],False,True
[CLS] France shares border with [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the Czech Republic,Germany | BRD | Bundesrepublik Deutschland | Deutschland | FRG | Federal Republic of Germany | GER | Germany | de | Grand Duchy of Luxembourg | LU | LUX | Luxembourg | Luxemburg | lu | [UNK] | CH | CHE | SUI | Schweiz | Suisse | Svizzera | Swiss | Swiss Confederation | Switzerland | AND | Andorra | Principality of Andorra | Principality of the Valleys of Andorra | ad | [UNK] | BR | BRA | Brasil | Brazil | Estados Unidos del Brazil | Federativa Republica do Brasil | Federativa República do Brasil | Federative Republic of Brazil | Republic Federative of Brasil | Republica Federativa do Brasil | República Federativa do Brasil | br | [UNK] | BEL | Belgium | Kingdom of Belgium | be | [UNK] | MON | Monaco | Principality of Monaco | mc | [UNK] | Dutch Guiana | Republic of Surinam | Republic of Suriname | SUR | Surinam | Suriname | sr | [UNK] | ES | ESP | España | Kingdom of Spain | Spain | [UNK] | Kingdom of the Netherlands | NL | Netherlands | the Netherlands | [UNK] | IT | ITA | Italia | Italian Republic | Italy | it | [UNK] | BRD | Bundesrepublik Deutschland | Deutschland | FRG | Federal Republic of Germany | GER | Germany | de,False,True
[CLS] Colombia shares border with [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the United States,Ecuador | EC | ECU | Ecuador | Republic of Ecuador | Republic of the Equator | The Ecuadorian State | ec | ecu | [UNK] | NCA | NI | NIC | Nicaragua | Republic of Nicaragua | ni | [UNK] | EC | ECU | Ecuador | Republic of Ecuador | Republic of the Equator | The Ecuadorian State | ec | ecu | [UNK] | Peru | Republic of Peru | Republica del Peru | República del Perú | pe | [UNK] | BR | BRA | Brasil | Brazil | Estados Unidos del Brazil | Federativa Republica do Brasil | Federativa República do Brasil | Federative Republic of Brazil | Republic Federative of Brasil | Republica Federativa do Brasil | República Federativa do Brasil | br | [UNK] | BR Venezuela | Bolivarian Republic of Venezuela | Estados Unidos de Venezuela | VE | VEN | Venezuela | Vzla | [UNK] | Panama | Republic of Panama | pa | [UNK],False,True
[CLS] Ecuador shares border with [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Sri Lanka,"Colombia | COL | Cartagena , Colombia | Colombia | Republic of Colombia | Republica de Colombia | República de Colombia | [UNK] | COL | Cartagena , Colombia | Colombia | Republic of Colombia | Republica de Colombia | República de Colombia | [UNK] | Peru | Republic of Peru | Republica del Peru | República del Perú | pe | [UNK]",False,True
[CLS] Kenya shares border with [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Sri Lanka,Tanzania | Tanzania | United Republic of Tanganyika and Zanzibar | United Republic of Tanzania | tz | [UNK] | Lake Victoria | Republic of South Sudan | SSD | South Sudan | Southern Sudan | ss | [UNK] | Federal Republic of Somalia | SOM | Somalia | Soomaaliya | aṣ - Ṣūmāl | so | [UNK] | Arab League | League of Arab States | North Sudan | Republic of Sudan | Republic of the Sudan | SUD | Sudan | as - Sūdān | sd | the Sudan | [UNK] | Republic of Uganda | UGA | Uganda | ug | [UNK] | Tanzania | United Republic of Tanganyika and Zanzibar | United Republic of Tanzania | tz | [UNK] | ETH | Ethiopia | Federal Democratic Republic of Ethiopia | et | [UNK],False,True
[CLS] Tanzania shares border with [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Sri Lanka,Kenya | KE | KEN | Kenya | Republic of Kenya | ke | [UNK] | MOZ | MZ | Mozambique | Moçambique | Republic of Mozambique | República de Moçambique | mz | [UNK] | Republic of Zambia | ZAM | Zambia | zm | [UNK] | Lake Victoria | COD | Congo | Congo ( Kinshasa ) | Congo - Kinshasa | DR Congo | DRC | Dem . Rep . Congo | Dem . Republic of Congo | Dem . Republic of the Congo | Democratic Republic of Congo | Democratic Republic of the Congo | Zaire | cd | [UNK] | MAW | Malawi | Republic of Malawi | mw | [UNK] | Republic of Uganda | UGA | Uganda | ug | [UNK] | KE | KEN | Kenya | Republic of Kenya | ke | [UNK] | BDI | Burundi | Gouvernement du Burundi | Republic of Burundi | Republika y ' Uburundi | bi | [UNK] | Republic of Rwanda | Rwanda | rw | [UNK],False,True
