sentence,prediction,gold,is_same,is_single_word
[CLS] Maurice Ravel plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],la musique,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Kenny G plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],. Kenny G plays,saxophone | saxophone | E♭ alto sax | E♭ alto saxophone | a . sax | a . saxophone | alto sax | alto saxophone | saxophone,False,True
[CLS] John Coltrane plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],an acoustic guitar,saxophone | saxophone | baritone saxophone | saxophone | E♭ alto sax | E♭ alto saxophone | a . sax | a . saxophone | alto sax | alto saxophone | clarinet | tenor saxophone,False,True
[CLS] Claude Debussy plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],la musique,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Pau Casals plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],in L ' Hospitalet,cello | cello | violoncello | cello | violoncello,False,True
[CLS] Jan Garbarek plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Jan Garbarek,saxophone | saxophone | saxophone,False,True
[CLS] John Zorn plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],John Zorn,saxophone | saxophone | saxophone,False,True
[CLS] Ornette Coleman plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],. Ornette Coleman plays,saxophone | saxophone | jazz violin | saxophone,False,True
[CLS] Julian Lloyd Webber plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],St . St,cello | cello | violoncello | cello | violoncello,False,True
[CLS] Bobby Hutcherson plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],a minor league baseball player,vibraphone | vibes | vibraharp | vibraphone | vibes | vibraharp | vibraphone | Marimba Mallet | Marimbamallet mamo | marimba pro,False,False
[CLS] George Gershwin plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],an advocate,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Stanley Turrentine plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],in minor league baseball,saxophone | saxophone | saxophone,False,True
[CLS] Archie Shepp plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the title character,saxophone | saxophone | Piano | piano | pianoforte | tenor saxophone | saxophone,False,True
[CLS] Raffaele Calace plays [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Calace,mandolin | Brazilian bandolim | Brescian mandolin | Cremonese mandolin | Florentine mandolin | Genoese mandolin | Lombardian mandolin | Milanese mandolin | Tuscan mandolin | flat - backed mandolin | mandolin | Liuto cantabile | Brazilian bandolim | Brescian mandolin | Cremonese mandolin | Florentine mandolin | Genoese mandolin | Lombardian mandolin | Milanese mandolin | Tuscan mandolin | flat - backed mandolin | mandolin,False,False
[CLS] Eddie Harris plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],a minor league baseball player,saxophone | saxophone | saxophone,False,True
[CLS] Anthony Braxton plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],of the same name,saxophone | saxophone | edge - blown aerophones | flute | Piano | piano | pianoforte | clarinet | saxophone,False,True
[CLS] Paul McCartney plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the bass guitar,guitar | guitar | bass | bass guitar | fiddle | violin | ' uke | ' ukulele | banjolele | guitalele | uke | ukulele | ʻuke | ʻukulele | Brazilian bandolim | Brescian mandolin | Cremonese mandolin | Florentine mandolin | Genoese mandolin | Lombardian mandolin | Milanese mandolin | Tuscan mandolin | flat - backed mandolin | mandolin | blow - organ | key - flute | melodica | pianica | bull fiddle | contrabass | doghouse bass | double bass | jazz bass | stand - up bass | string bass | upright bass | Piano | piano | pianoforte | percussion instrument | percussion instruments | percussions | trumpet | guitar | sitar | cello | violoncello | keyboard instrument | English flute | beak flute | block flute | flutaphone | recorder,False,True
[CLS] Yehudi Menuhin plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the role,violin | fiddle | violin | fiddle | violin,False,True
[CLS] Dexter Gordon plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],U . S,saxophone | saxophone | tenor saxophone | saxophone,False,True
[CLS] Earl Scruggs plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the voice,banjo | banjo | banjo,False,True
[CLS] Curtis Fuller plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],in a small town,trombone | trombone | trombone,False,True
[CLS] Dave Davies plays [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Dave Davies,guitar | guitar | guitar,False,True
[CLS] Willis Jackson plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],. Willis Jackson plays,saxophone | saxophone | saxophone,False,True
[CLS] Sergei Rachmaninoff plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the title character,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Miles Davis plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],. Miles Davis plays,trumpet | trumpet | trumpet,False,True
[CLS] Tim Berne plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],. Tim Berne plays,saxophone | saxophone | saxophone,False,True
[CLS] Francis Poulenc plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],in a small town,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Johann Sebastian Bach plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],in the Chamber Chamber,viola | viola | organ | fiddle | violin | viol | viola da gamba | viola | cembalo | clavecin | clavicembalo | harpsichord,False,True
[CLS] Zakir Hussain plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],a football player,tabla | Tablaa | tabla | Tablaa | tabla | percussion instrument | percussion instruments | percussions,False,True
[CLS] Vasyl Ovchynnikov plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],a football player,bandura | bandura | bandura,False,False
[CLS] David Oistrakh plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],in a small town,violin | fiddle | violin | fiddle | violin,False,True
[CLS] Joey Ramone plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],. Joey Ramone plays,drum kit | drum kit | drum set | drum - kit | drum - set | drums | trap set | traps | drum kit | drum set | drum - kit | drum - set | drums | trap set | traps | singing voice | vocals | voice | guitar,False,False
[CLS] Felix Mendelssohn plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],in the music hall,piano | Piano | piano | pianoforte | organ | Piano | piano | pianoforte,False,True
[CLS] Hubert Laws plays [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Hubert Laws,flute | edge - blown aerophones | flute | edge - blown aerophones | flute | Boehm flute | C flute | concert flute | orchestral flute | transverse flute | western concert flute | saxophone,False,True
[CLS] John Entwistle plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],John Entwistle,bass guitar | bass | bass guitar | bass | bass guitar | vocalist | French horn | corno | horn | trombone | trumpet | guitar | French harp | blues harp | harmonica | mouth organ | upright piano,False,False
[CLS] Benny Goodman plays [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Benny Goodman,clarinet | clarinet | clarinet,False,True
[CLS] John Deacon plays [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],bass guitar,bass guitar | bass | bass guitar | bass | bass guitar | Piano | piano | pianoforte | electric bass | electric bass guitar,True,False
[CLS] Bob Dylan plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same song,harmonica | French harp | blues harp | harmonica | mouth organ | French harp | blues harp | harmonica | mouth organ | Piano | piano | pianoforte | guitar,False,False
[CLS] Daihachi Oguchi plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],a football club,taiko | Japanese drum | taiko | wadaiko | Japanese drum | taiko | wadaiko,False,False
[CLS] John Surman plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],John Surman,saxophone | saxophone | bass clarinet | saxophone,False,True
[CLS] Charlie Parker plays [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Charlie Parker,saxophone | saxophone | E♭ alto sax | E♭ alto saxophone | a . sax | a . saxophone | alto sax | alto saxophone | saxophone,False,True
[CLS] Claude Gordon plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],", plays , plays",trumpet | trumpet | trumpet,False,True
[CLS] Giuseppe Bellenghi plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],an Italian actor,mandolin | Brazilian bandolim | Brescian mandolin | Cremonese mandolin | Florentine mandolin | Genoese mandolin | Lombardian mandolin | Milanese mandolin | Tuscan mandolin | flat - backed mandolin | mandolin | Brazilian bandolim | Brescian mandolin | Cremonese mandolin | Florentine mandolin | Genoese mandolin | Lombardian mandolin | Milanese mandolin | Tuscan mandolin | flat - backed mandolin | mandolin | cello | violoncello,False,False
[CLS] Earl Palmer plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the voice over,drum kit | drum kit | drum set | drum - kit | drum - set | drums | trap set | traps | drum kit | drum set | drum - kit | drum - set | drums | trap set | traps,False,False
[CLS] Stanley Clarke plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],. Stanley Clarke plays,bass guitar | bass | bass guitar | bass | bass guitar | bull fiddle | contrabass | doghouse bass | double bass | jazz bass | stand - up bass | string bass | upright bass | guitar,False,False
[CLS] Joel Sweeney plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the cowboy,banjo | banjo | banjo | singing voice | vocals | voice,False,True
[CLS] Louis van Waefelghem plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],an airtist,viola | viola | fiddle | violin | viola d ' amore | viola,False,True
[CLS] Scott Joplin plays [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Joplin,piano | Piano | piano | pianoforte | cornet | Piano | piano | pianoforte | fiddle | violin | guitar,False,True
[CLS] Evan Parker plays [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Evan Parker,saxophone | saxophone | saxophone,False,True
[CLS] Tony Levin plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the title role,bass guitar | bass | bass guitar | bass | bass guitar | bull fiddle | contrabass | doghouse bass | double bass | jazz bass | stand - up bass | string bass | upright bass | guitar,False,False
[CLS] Johnny Griffin plays [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Johnny Griffin,saxophone | saxophone | saxophone,False,True
[CLS] Sergei Prokofiev plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the title character,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Friedrich Kalkbrenner plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],a German dramatist,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Joshua Redman plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],in a small town,saxophone | saxophone | saxophone,False,True
[CLS] Lionel Tertis plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],a football player,viola | viola | viola,False,True
[CLS] Edward Tarr plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the cowboy,trumpet | trumpet | trumpet,False,True
[CLS] Roger Voisin plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],in a small town,trumpet | trumpet | trumpet | piccolo trumpet,False,True
[CLS] Ferdinando de Cristofaro plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],an actor,mandolin | Brazilian bandolim | Brescian mandolin | Cremonese mandolin | Florentine mandolin | Genoese mandolin | Lombardian mandolin | Milanese mandolin | Tuscan mandolin | flat - backed mandolin | mandolin | Brazilian bandolim | Brescian mandolin | Cremonese mandolin | Florentine mandolin | Genoese mandolin | Lombardian mandolin | Milanese mandolin | Tuscan mandolin | flat - backed mandolin | mandolin,False,False
[CLS] Antonio Vivaldi plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],an aria,violin | fiddle | violin | fiddle | violin | pipe organ | cembalo | clavecin | clavicembalo | harpsichord,False,True
[CLS] Jimmy Heath plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the bass guitar,saxophone | saxophone | Boehm flute | C flute | concert flute | orchestral flute | transverse flute | western concert flute | tenor saxophone | saxophone,False,True
[CLS] Susanne Hou plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Susanne Hou,violin | fiddle | violin | fiddle | violin,False,True
[CLS] Todd Levy plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the title character,clarinet | clarinet | clarinet,False,True
[CLS] Horace Parlan plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],in a small town,Jazz piano | Jazz piano | Piano | piano | pianoforte | Jazz piano,False,False
[CLS] Sylvius Leopold Weiss plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],of the same name,lute | Renaissance lute | lute | Renaissance lute | lute,False,False
[CLS] David Grisman plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Grisman,mandolin | Brazilian bandolim | Brescian mandolin | Cremonese mandolin | Florentine mandolin | Genoese mandolin | Lombardian mandolin | Milanese mandolin | Tuscan mandolin | flat - backed mandolin | mandolin | Brazilian bandolim | Brescian mandolin | Cremonese mandolin | Florentine mandolin | Genoese mandolin | Lombardian mandolin | Milanese mandolin | Tuscan mandolin | flat - backed mandolin | mandolin | Allahabad | Prayag | Prayaga | Prayagraj | Prayāga,False,False
[CLS] Erik Friedlander plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],in a small town,cello | cello | violoncello | cello | violoncello,False,True
[CLS] Dave Bargeron plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the cowboy,tuba | tuba | trombone | tuba,False,False
[CLS] William Henry Squire plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the title character,cello | cello | violoncello | cello | violoncello,False,True
[CLS] Erik Satie plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the title character,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Brian Wilson plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],. Brian Wilson plays,guitar | guitar | bass | bass guitar | drum kit | drum set | drum - kit | drum - set | drums | trap set | traps | singing voice | vocals | voice | singing | vocals | Piano | piano | pianoforte | guitar | keyboard instrument,False,True
[CLS] John Popper plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],John Popper,harmonica | French harp | blues harp | harmonica | mouth organ | French harp | blues harp | harmonica | mouth organ | singing voice | vocals | voice,False,False
[CLS] Boney James plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the cowboy,saxophone | saxophone | musical synthesizer | sound synthesizer | synth | synthesizer | keyboard instrument | saxophone,False,True
[CLS] Ralph Sauer plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the cowboy,trombone | trombone | trombone,False,True
[CLS] John Dowland plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the voice,lute | Renaissance lute | lute | Renaissance lute | lute,False,False
[CLS] Dorothy Ashby plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],in a small town,harp | harfa | harp | harfa | harp,False,False
[CLS] David Reichenberg plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],a German actor,oboe | oboe | standard oboe | oboe | standard oboe,False,False
[CLS] Jerry Holland plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the cowboy,fiddle | fiddle | fiddle | fiddle | violin,False,False
[CLS] Edvard Grieg plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],. Edvard Grieg,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Maynard Ferguson plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],a football club,trumpet | trumpet | B♭ soprano saxhorn | flugelhorn | soprano saxophone | trumpet | baritone horn | baritonhorn,False,True
[CLS] John Sant ' Ambrogio plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],an actor,cello | cello | violoncello | cello | violoncello,False,True
[CLS] Jerry Garcia plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the title character,pedal steel guitar | pedal steel guitar | pedal steel guitar | banjo | singing voice | vocals | voice | guitar,False,False
[CLS] Gigi Gryce plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Gryce,saxophone | saxophone | saxophone,False,True
[CLS] Tommy Dorsey plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],. Tommy Dorsey plays,trombone | trombone | trombone | trumpet,False,True
[CLS] Alfred Cortot plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],in a small town,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Eric Kloss plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the cowboy,saxophone | saxophone | saxophone,False,True
[CLS] David Oliver plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],David Oliver,flute | edge - blown aerophones | flute | edge - blown aerophones | flute,False,True
[CLS] Chick Corea plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],. Chick Corea,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Louis Armstrong plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],an advocate,trumpet | trumpet | cornet | trumpet | singing voice | vocals | voice,False,True
[CLS] Charles Nicholson plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the title character,flute | edge - blown aerophones | flute | edge - blown aerophones | flute,False,True
[CLS] Zara Nelsova plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],a football club,cello | cello | violoncello | cello | violoncello,False,True
[CLS] Denis Wick plays [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Wick,trombone | trombone | trombone,False,True
[CLS] Chris Thile plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],a minor league baseball player,mandolin | Brazilian bandolim | Brescian mandolin | Cremonese mandolin | Florentine mandolin | Genoese mandolin | Lombardian mandolin | Milanese mandolin | Tuscan mandolin | flat - backed mandolin | mandolin | banjo | Brazilian bandolim | Brescian mandolin | Cremonese mandolin | Florentine mandolin | Genoese mandolin | Lombardian mandolin | Milanese mandolin | Tuscan mandolin | flat - backed mandolin | mandolin | guitar,False,False
[CLS] Oliver Nelson plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],. Oliver Nelson plays,saxophone | saxophone | clarinet | saxophone,False,True
[CLS] Joseph Haydn plays [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],an aria,piano | Piano | piano | pianoforte | organ | Piano | piano | pianoforte,False,True
[CLS] Pierre Fournier plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],in a small town,cello | cello | violoncello | cello | violoncello,False,True
[CLS] Clara Schumann plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],. Clara Schumann plays,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Louis Moreau Gottschalk plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],le duc de Bourgogne,piano | Piano | piano | pianoforte | Piano | piano | pianoforte,False,True
[CLS] Bob Brookmeyer plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],. Bob Brookmeyer plays,trombone | trombone | trombone | Piano | piano | pianoforte,False,True
[CLS] Mark Nightingale plays [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the main character,trombone | trombone | trombone,False,True
