sentence,prediction,gold,is_same,is_single_word
[CLS] Alexander Fol was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Czech Republic,Sofia | Serdica | Sofia | Sofija | Sredez,False,True
[CLS] Cimabue was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Buenos Aires,"Florence | Firenca | Firense | Firenz | Firenze | Firenzi | Fiuränza | Florence | Florence , Italy | Florence , Tuscany | Florencia | Florencie | Florentia | Florentzia | Florenz",False,True
[CLS] Babe Ruth was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Los Angeles,"Baltimore | Baltimore | Baltimore City | Baltimore , Maryland | Charm City | City of Baltimore",False,True
[CLS] Bergur Sigurbjörnsson was born in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],Skandinavia,Iceland | ISL | Iceland | Island | Republic of Iceland | is | [UNK],False,True
[CLS] Emilio Bisi was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Buenos Aires,"Milan | Mailand | Milan | Milan Records | Milan , Italy | Milano | Milano , Italia | Milano , Italy",False,True
[CLS] Joan Bastardas i Parera was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Parera,Barcelona | B ' na | BCN | Barcelona,False,True
[CLS] Eugene Tan was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Hong Kong,Singapore | Garden City | Lion City | Republic of Singapore | SG | SGP | Singapore | Singapore City | sg | [UNK],False,True
[CLS] John Albert Carroll was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"Denver | City and County of Denver | Denver | Denver , Colorado | Mile High City | Queen City of the Plains | Queen City of the West",False,True
[CLS] Mehmed the Conqueror was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the Ottoman Empire,Edirne | Adrianople | Edirne,False,False
[CLS] Stella Adler was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Los Angeles,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs",False,False
[CLS] Alcaeus of Mytilene was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the same year,Mytilene | Mytilene | Mytilini,False,False
[CLS] Jean - Michel Basquiat was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],New York,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs",True,False
[CLS] Mary O ' Shiell was born in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],O ' Shiell,Nantes | Nantes,False,True
[CLS] Pliny Earle I was born in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Pliny Earle,"Leicester | Greenville , Massachusetts | Leicester | Leicester , Massachusetts",False,True
[CLS] Kenneth Pinyan was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Pinyan,United States of America | America | U . S . | U . S . A . | U . S . | U . S . A . | US | US of A | USA | United States | United States of America | the US | the USA | the United States | the United States of America,False,False
[CLS] Pedro de Bolduque was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the Dominican Republic,Medina de Rioseco | Medina de Rioseco,False,False
[CLS] Saeed Abedini was born in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Saeed Abedini,Iran | Iran | Islamic Rep . Iran | Islamic Republic of Iran | Persia | Republic of Iran | ir | [UNK],False,True
[CLS] Dragutin Wolf was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the Czech Republic,Bjelovar | Bjelovar,False,False
[CLS] Berta Bock was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Frankfurt am Main,Sibiu | Cibinium | Hermannstadt | Nagyszeben | Sibiiu | Sibiu,False,True
[CLS] Nat Turner was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York City,"Southampton County | Southampton County | Southampton County , Virginia",False,False
[CLS] Charles Anthony Buckley was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs",False,False
[CLS] Titina De Filippo was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Los Angeles,Naples | Naples | Napoli | Neapolis,False,True
[CLS] Gwenda Thomas was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],New York,"Neath | Neath | Neath , Wales",False,False
[CLS] Gregorio Dati was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Buenos Aires,"Florence | Firenca | Firense | Firenz | Firenze | Firenzi | Fiuränza | Florence | Florence , Italy | Florence , Tuscany | Florencia | Florencie | Florentia | Florentzia | Florenz",False,True
[CLS] Adamu Mu ' azu was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],a small town,Bauchi State | Bauchi | Bauchi State,False,False
[CLS] Beatriz Batarda was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Buenos Aires,"London | London | London , England | London , UK | London , United Kingdom",False,True
[CLS] Jamal al - Husayni was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],"Karachi , Pakistan","Jerusalem | Al - Quds | J ' lem | Jerusalem | Jerusalem , Middle East | Yerushalayim",False,True
[CLS] Giles of Viterbo was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Viterbo,Viterbo | Viterbo,True,False
[CLS] Roshan Taqui was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the United States,Lucknow | Constantinople of East | Lucknow | Shiraz - i - Hind | The City of Nawabs | The Golden City of India,False,False
[CLS] Emmanuel Carasso was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Carasso,Thessaloniki | Salonica | Thessalonica | Thessaloniki,False,True
[CLS] Édouard Michelin was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Le Mans,Clermont - Ferrand | Clermont - Ferrand,False,False
[CLS] Frederick John Fargus was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the United States,"Bristol | Bristol | Bristol , England",False,True
[CLS] Edward Wittig was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Wittig,Warsaw | Varsavia | Varshava | Varshe | Varsovia | Varsovie | Varsó | Varšava | Varšuva | Warsaw | Warschau | Warszawa,False,True
[CLS] William James Hill was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"Toronto | City of Toronto | Hogtown | T - O | The 416 | The Six | Toronto | Toronto ( Ont . ) | Toronto , Canada | Toronto , Ontario",False,True
[CLS] Benny Chan was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Hong Kong,"Hong Kong | China Hong Kong | HK | HKG | HKSAR | Hong Kong | Hong Kong SAR | Hong Kong SAR , China | Hong Kong Special Administrative Region | Hong Kong , China | Hongkong | hk | [UNK]",True,False
[CLS] Charles Pakenham Buchanan was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"Brisbane | Brisbane | Brisbane , Queensland",False,True
[CLS] Benjamin Morgan Harrod was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"New Orleans | NOLA | New Orleans | New Orleans , LA | New Orleans , Louisiana",False,False
[CLS] Ari Babakhanov was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Bukhara | Bukhara,False,False
[CLS] Lucidor was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Stockholm | Estocolmo | Stockholm | Tukholma,False,True
[CLS] Cuthbert - Alphonse Chênevert was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],New York,Saint - Cuthbert | Saint - Cuthbert,False,False
[CLS] Antoine de Crisafy was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],La Rochelle,Messina | Messana | Messina | Missina,False,True
[CLS] Jan Laurier was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Czech Republic,Leiden | Leiden | Leyden,False,True
[CLS] Nacho Cano was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Buenos Aires,"Madrid | City of Madrid | Madrid | Madrid , Spain",False,True
[CLS] Bob Sercombe was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York City,"Melbourne | Greater Melbourne | Melbourne | Melbourne , Australia | Melbourne , Victoria",False,True
[CLS] Tony Buck was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York City,"Sydney | Sydney | Sydney , Australia | Sydney , NSW | Sydney , NSW , Australia | Sydney , New South Wales | Sydney , New South Wales , Australia",False,True
[CLS] Hezekiah was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"Jerusalem | Al - Quds | J ' lem | Jerusalem | Jerusalem , Middle East | Yerushalayim",False,True
[CLS] Antonio Beccadelli was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York,Bologna | Bologna,False,True
[CLS] Reinhold Conrad Muschler was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Frankfurt am Main,"Berlin | Berlin | Berlin , Germany",False,True
[CLS] Nehemiah G . Ordway was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the United States,"New Hampshire | NH | New Hampshire | New Hampshire , United States | State of New Hampshire | The Granite State",False,False
[CLS] John Haglelgam was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],New York City,Yap | Waqab | Yap,False,False
[CLS] Giulio Gabrielli the Younger was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Rome and died in Rome,Rome | Roma | Rome | Rome Italy | The Eternal City,False,True
[CLS] Arthur Spooner was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Nottingham | Nottingham,False,True
[CLS] Ahmad ibn Rustah was born in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Al Jazira,Isfahan | Aspadāna | Culture City Of Iran | Esfahan | Esfahān | Hispahan | IFN | Isfahan | Isfahān | Ispahan | Ispahān | Sepahan | Spahan | Spahān,False,False
[CLS] Cleombrotus was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the Roman Empire,Sparta | Lacedaemon | Sparta,False,True
[CLS] Lam Ka Wai was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Hong Kong,"Hong Kong | China Hong Kong | HK | HKG | HKSAR | Hong Kong | Hong Kong SAR | Hong Kong SAR , China | Hong Kong Special Administrative Region | Hong Kong , China | Hongkong | hk | [UNK]",True,False
[CLS] Calum MacLeod was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],MacLeod,"Winnipeg | Winnipeg | Winnipeg , Manitoba",False,True
[CLS] Archibald Randall was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"Philadelphia | City of Brotherly Love | Cradle of Liberty | Philadelphia | Philadelphia , Pennsylvania | Philly",False,True
[CLS] Harry Harding was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United Kingdom,Newfoundland and Labrador | NFLD | NL | New Foundland and Labrador | Newfoundland | Newfoundland and Labrador,False,False
[CLS] So Chau Yim - ping was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Hong Kong,"Hong Kong | China Hong Kong | HK | HKG | HKSAR | Hong Kong | Hong Kong SAR | Hong Kong SAR , China | Hong Kong Special Administrative Region | Hong Kong , China | Hongkong | hk | [UNK]",True,False
[CLS] Sharon Kane was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Los Angeles,"Ohio | Buckeye State | OH | Ohio | Ohio , United States | State of Ohio",False,True
[CLS] Giovanni Battista Somis was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Somis,"Turin | Torino | Turin | Turin , Italy",False,True
[CLS] Debendranath Tagore was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Tamil Nadu,Kolkata | Calcutta | City of Palaces | City of Processions | City of joy | Kolkata,False,True
[CLS] Georg Friedrich Daumer was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Frankfurt am Main,Nuremberg | Kreisfreie Stadt Nürnberg | Nuremberg | Nürnberg,False,True
[CLS] Peter Herman Adler was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York,Jablonec nad Nisou | Jablonec nad Nisou,False,False
[CLS] Salomon Eberhard Henschen was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Frankfurt am Main,Uppsala | Uppsala | Upsala,False,True
[CLS] Lillie T . Freeze was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Los Angeles,"Salt Lake City | SLC | Salt Lake | Salt Lake City | Salt Lake City , Utah",False,False
[CLS] Dick Conway was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"Lowell | East Chelmsford , Massachusetts | Lowell | Lowell , Massachusetts",False,True
[CLS] Giuseppe Avanzi was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Ferrara | Ferrara,False,True
[CLS] Werner Haas was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Czech Republic,Stuttgart | Stuttgart,False,True
[CLS] K . G . Marar was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Marar,Kerala | God ' s Own Country | IN - KL | Kerala | Keralam | Land of coconuts,False,True
[CLS] Mohammad Ibrahim Zauq was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],"Karachi , Pakistan",Delhi | Delhi | NCR | National Capital Region of Delhi,False,True
[CLS] Gilad Janklowicz was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Israel | Holy Land | ISR | Israel | State of Israel | il | the Jewish state | [UNK],False,True
[CLS] Humberto Maturana was born in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Buenos Aires,Santiago | Santiago | Santiago de Chile,False,True
[CLS] Heinz Christian Pander was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Pander,Riga | Riga | Rige | Riia | Rija | Ryga | Rīga,False,True
[CLS] Solon was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Athens | Athens,False,True
[CLS] Johann Caspar Seyfert was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Frankfurt am Main,Augsburg | Augsburg | Kreisfreie Stadt Augsburg | Mixed Imperial City of Augsburg,False,True
[CLS] Amir Abdullah Khan Rokhri was born in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],"Karachi , Pakistan",Rokhri | Rokhri,False,False
