sentence,prediction,gold,is_same,is_single_word
[CLS] World Wrestling Council was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Puerto Rico | Borikén | Borinquen | Boriquén | Commonwealth of Puerto Rico | Estado Libre Asociado de Puerto Rico | Island of Enchantment | PR | Porto Rico | Puerto Rico | Territory of Puerto Rico | The Commonwealth of Puerto Rico | [UNK],False,False
[CLS] Feyenoord was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the city of Den Haag,Rotterdam | R ' dam | Roffa | Rotjeknor | Rotterdam,False,True
[CLS] SNCF was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Paris | City of Light | Paris | Paris , France",False,True
[CLS] Iced Earth was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,United States of America | America | U . S . | U . S . A . | U . S . | U . S . A . | US | US of A | USA | United States | United States of America | the US | the USA | the United States | the United States of America,True,False
[CLS] SS501 was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,South Korea | Daehan Minguk | KOR | Korea Republic | ROK | Rep . Korea | Republic of Great Han | Republic of Korea | Republic of South Korea | S . Korea | South Korea | The Republic of Great Han | kr | [UNK],False,False
[CLS] MTR Corporation Limited was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],MTR,"Hong Kong | China Hong Kong | HK | HKG | HKSAR | Hong Kong | Hong Kong SAR | Hong Kong SAR , China | Hong Kong Special Administrative Region | Hong Kong , China | Hongkong | hk | [UNK]",False,False
[CLS] Transport for London was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"London | London | London , England | London , UK | London , United Kingdom",False,True
[CLS] Simon & Garfunkel was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],New York,United States of America | America | U . S . | U . S . A . | U . S . | U . S . A . | US | US of A | USA | United States | United States of America | the US | the USA | the United States | the United States of America,False,False
[CLS] EMI was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"London | London | London , England | London , UK | London , United Kingdom",False,True
[CLS] Data East was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Japan | JA | JAP | JP | JPN | Japan | Land of the Rising Sun | Nihon | Nihon - koku | Nippon | Nippon - koku | State of Japan | jp,False,True
[CLS] The Beatles was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York,Liverpool | City of Liverpool | Liverpool,False,True
[CLS] Fiat was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"Turin | Torino | Turin | Turin , Italy",False,True
[CLS] Harland and Wolff was founded in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the same year,"Belfast | Beal Feirste | Belfast | Belfast , Ireland | Béal Feirste",False,True
[CLS] SK Slavia Prague was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Prague | Hlavní město Praha | Prague | Praha,False,True
[CLS] Pearl Jam was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"Seattle | Seattle | Seattle , WA | Seattle , Washington",False,True
[CLS] American Locomotive Company was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the 1920s,"Schenectady | Schenectady | Schenectady , New York",False,False
[CLS] Paramount Pictures was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the 1920s,"Los Angeles | City of Angels | City of Los Angeles | Double Dubuque | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion | Tinsel Town",False,False
[CLS] Cocteau Twins was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Los Angeles,"Scotland | Alba | Caledonia | SCT | Scot | Scotland | Scotland , United Kingdom",False,True
[CLS] The Coca - Cola Company was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the United States,"Atlanta | Atlanta | Atlanta , GA | Atlanta , Georgia | Hotlanta | Terminus | The A | The ATL | The Big Peach",False,True
[CLS] Vickers Shipbuilding and Engineering was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],the 1960s,Barrow - in - Furness | Barrow | Barrow in Furness | Barrow - in - Furness,False,False
[CLS] Naples National Archaeological Museum was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the 19th century,Naples | Naples | Napoli | Neapolis,False,True
[CLS] Berliner Verkehrsbetriebe was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Berlin | Berlin | Berlin , Germany",False,True
[CLS] Sears was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"Chicago | Chi - Raq | Chi - Town | Chicago | Chicago , Illinois | Chitown | City by the Lake | City of Broad Shoulders | City of Chicago | The Queen of the West | The Second City | The Windy City",False,True
[CLS] Marshall Amplification was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"London | London | London , England | London , UK | London , United Kingdom",False,True
[CLS] Sparta Rotterdam was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Rotterdam | R ' dam | Roffa | Rotjeknor | Rotterdam,False,True
[CLS] Lasgo was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Lasgo,Belgium | BEL | Belgium | Kingdom of Belgium | be | [UNK],False,True
[CLS] Routledge was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"London | London | London , England | London , UK | London , United Kingdom",False,True
[CLS] Ferrari was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Maranello | Maranello,False,False
[CLS] SBV Excelsior was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Rotterdam | R ' dam | Roffa | Rotjeknor | Rotterdam,False,True
[CLS] Starbucks was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Seattle | Seattle | Seattle , WA | Seattle , Washington",False,True
[CLS] Daimler Company was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Coventry | Coventry | Coventry , England , UK | Coventry , England , United Kingdom",False,True
[CLS] PZL was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Warsaw | Varsavia | Varshava | Varshe | Varsovia | Varsovie | Varsó | Varšava | Varšuva | Warsaw | Warschau | Warszawa,False,True
[CLS] Yle was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Yle,Helsinki | Helsingfors | Helsingia | Helsinki,False,True
[CLS] Lucchese crime family was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Lucchese,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs",False,False
[CLS] North British Locomotive Company was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the same year,"Glasgow | Glasgow | Glasgow , Scotland",False,True
[CLS] Christianity was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Roman Empire,"Jerusalem | Al - Quds | J ' lem | Jerusalem | Jerusalem , Middle East | Yerushalayim",False,True
[CLS] Nea Salamis Famagusta FC was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the same year,Famagusta | Ammochostos | Famagusta,False,False
[CLS] Intelligent Systems was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Japan | JA | JAP | JP | JPN | Japan | Land of the Rising Sun | Nihon | Nihon - koku | Nippon | Nippon - koku | State of Japan | jp,False,True
[CLS] Royal Mint was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"London | London | London , England | London , UK | London , United Kingdom",False,True
[CLS] Ocean Way Recording was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"Los Angeles | City of Angels | City of Los Angeles | Double Dubuque | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion | Tinsel Town",False,False
[CLS] MBLAQ was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the same year,South Korea | Daehan Minguk | KOR | Korea Republic | ROK | Rep . Korea | Republic of Great Han | Republic of Korea | Republic of South Korea | S . Korea | South Korea | The Republic of Great Han | kr | [UNK],False,False
[CLS] Siemens was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Berlin | Berlin | Berlin , Germany",False,True
[CLS] Neiman Marcus was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the United States,"Dallas | Big D | D - Town | Dallas | Dallas TX | Dallas , Texas | Dallas , Tx .",False,True
[CLS] Video System was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Japan | JA | JAP | JP | JPN | Japan | Land of the Rising Sun | Nihon | Nihon - koku | Nippon | Nippon - koku | State of Japan | jp,False,True
[CLS] MC5 was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York,"Detroit | Detroiit | Detroit | Detroit , Michigan | Motor City",False,True
[CLS] MFSB was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the same year,"Philadelphia | City of Brotherly Love | Cradle of Liberty | Philadelphia | Philadelphia , Pennsylvania | Philly",False,True
[CLS] Crips was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the same year,"Los Angeles | City of Angels | City of Los Angeles | Double Dubuque | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion | Tinsel Town",False,False
[CLS] Ocean Shores Video was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the United States,"Hong Kong | China Hong Kong | HK | HKG | HKSAR | Hong Kong | Hong Kong SAR | Hong Kong SAR , China | Hong Kong Special Administrative Region | Hong Kong , China | Hongkong | hk | [UNK]",False,False
[CLS] Opeth was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Sweden | Kingdom of Sweden | SE | SWE | Sweden | se,False,True
[CLS] The Stone Roses was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the United States,Manchester | Manchester,False,True
[CLS] Essanay Studios was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the same year,"Chicago | Chi - Raq | Chi - Town | Chicago | Chicago , Illinois | Chitown | City by the Lake | City of Broad Shoulders | City of Chicago | The Queen of the West | The Second City | The Windy City",False,True
[CLS] Ceirano GB & C was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the same year,"Turin | Torino | Turin | Turin , Italy",False,True
[CLS] Roda JC Kerkrade was founded in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the 1960s,Kerkrade | Kerkrade | Kirchroa,False,False
[CLS] TELUS was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the same year,"Edmonton | City of Edmonton | Edmonton | Edmonton , AB | Edmonton , Alberta",False,True
[CLS] The Meters was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the same year,"New Orleans | NOLA | New Orleans | New Orleans , LA | New Orleans , Louisiana",False,False
[CLS] Secret Garden was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the 1970s,Norway | Kingdom of Norway | NO | NOR | Noreg | Norge | Norvège | Norway | Norwegen | no | [UNK],False,True
[CLS] Tōhō was founded in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Tōhō,Tokyo | Tokio | Tokyo | Tokyo Metropolis | Tokyo Metropolitan prefecture | Tokyo Prefecture | Tokyo - to | Tôkyô | Tôkyô - to | Tōkyō | Tōkyō - to,False,True
[CLS] Ludus was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Ludus,Manchester | Manchester,False,True
[CLS] YMCA was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],New York,"London | London | London , England | London , UK | London , United Kingdom",False,True
[CLS] Chatto & Windus was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the same year,"London | London | London , England | London , UK | London , United Kingdom",False,True
[CLS] Yash Raj Films was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Mumbai | Bombay | Mumbai,False,True
[CLS] L ' Harmattan was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the same year,"Paris | City of Light | Paris | Paris , France",False,True
[CLS] White Star Line was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Liverpool | City of Liverpool | Liverpool,False,True
[CLS] ADO Den Haag was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Den Haag,The Hague | ' s - Gravenhage | Den Haag | Haag | The Hague,True,False
[CLS] Borgward was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Borgward,Bremen | Bremen | Hansestadt Bremen,False,True
[CLS] Meitetsu was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Nagoya | Nagoya | Nagoya City | Nagoya - shi,False,True
[CLS] granulocyte was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],New York,bone marrow | bone marrow,False,False
[CLS] BioWare was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Hong Kong,"Edmonton | City of Edmonton | Edmonton | Edmonton , AB | Edmonton , Alberta",False,True
[CLS] Rinascente was founded in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the city,"Milan | Mailand | Milan | Milan Records | Milan , Italy | Milano | Milano , Italia | Milano , Italy",False,True
[CLS] Walt Disney Records was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,United States of America | America | U . S . | U . S . A . | U . S . | U . S . A . | US | US of A | USA | United States | United States of America | the US | the USA | the United States | the United States of America,False,False
[CLS] Aermacchi was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],a small town,Varese | Varese | Varés,False,True
[CLS] Sonic Youth was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs",False,False
[CLS] Arctic Monkeys was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Sheffield | Sheffield | Sheffield , England | Sheffield , South Yorkshire",False,True
[CLS] Wells Fargo was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Wells Fargo,"San Francisco | Baghdad by the Bay | City and County of San Francisco | Frisco | Paris of the West | SF | SFO | San Fran | San Francisco | San Francisco County | San Francisco County , California | San Francisco , California | The City by the Bay | The Golden City",False,False
[CLS] Sex Pistols was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Los Angeles,"London | London | London , England | London , UK | London , United Kingdom",False,True
[CLS] Super Furry Animals was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Cardiff | Caerdydd | Cardiff | Cardiff , Wales",False,True
[CLS] Gruppo Torinese Trasporti was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the 1970s,"Turin | Torino | Turin | Turin , Italy",False,True
[CLS] Timbuk2 was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Timbuk2,"San Francisco | Baghdad by the Bay | City and County of San Francisco | Frisco | Paris of the West | SF | SFO | San Fran | San Francisco | San Francisco County | San Francisco County , California | San Francisco , California | The City by the Bay | The Golden City",False,False
[CLS] Mercury Records was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Chicago | Chi - Raq | Chi - Town | Chicago | Chicago , Illinois | Chitown | City by the Lake | City of Broad Shoulders | City of Chicago | The Queen of the West | The Second City | The Windy City",False,True
[CLS] Muhammadiyah was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],a small town,Yogyakarta | Djogjakarta | Jogja | Jogjakarta City | Yogya | Yogyakarta,False,True
[CLS] Aerosmith was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Boston | Beantown | Boston | Boston , MA | Boston , Mass . | Boston , Massachusetts | Bostonia | The Athens of America | The Cradle of Liberty | The Cradle of Modern America | The Hub | The Hub of the Universe | The Walking City",False,True
[CLS] Bremer Vulkan was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Bremer Vulkan,Bremen | Bremen | Hansestadt Bremen,False,True
[CLS] Mutemath was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Mutemath,"New Orleans | NOLA | New Orleans | New Orleans , LA | New Orleans , Louisiana",False,False
[CLS] Polish National Catholic Church was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the same year,United States of America | America | U . S . | U . S . A . | U . S . | U . S . A . | US | US of A | USA | United States | United States of America | the US | the USA | the United States | the United States of America,False,False
[CLS] Ekatarina Velika was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the same year,"Belgrade | Belgrade | Belgrade , Serbia | Beograd | Capital of Serbia | City of Belgrade | Београд",False,True
[CLS] Guns N ' Roses was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Los Angeles,"Los Angeles | City of Angels | City of Los Angeles | Double Dubuque | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion | Tinsel Town",True,False
[CLS] Bloods was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Los Angeles | City of Angels | City of Los Angeles | Double Dubuque | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion | Tinsel Town",False,False
[CLS] Herreys was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],a small town,Sweden | Kingdom of Sweden | SE | SWE | Sweden | se,False,True
[CLS] Yarrow Shipbuilders was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Yarrow,"London | London | London , England | London , UK | London , United Kingdom",False,True
[CLS] Phish was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"Burlington | Burlington | Burlington , Vermont",False,True
[CLS] Toshiba was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Tokyo | Tokio | Tokyo | Tokyo Metropolis | Tokyo Metropolitan prefecture | Tokyo Prefecture | Tokyo - to | Tôkyô | Tôkyô - to | Tōkyō | Tōkyō - to,False,True
[CLS] Vignale was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the 15th century,"Turin | Torino | Turin | Turin , Italy",False,True
[CLS] ANM was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Naples | Naples | Napoli | Neapolis,False,True
[CLS] Chicago was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,"Chicago | Chi - Raq | Chi - Town | Chicago | Chicago , Illinois | Chitown | City by the Lake | City of Broad Shoulders | City of Chicago | The Queen of the West | The Second City | The Windy City",False,True
[CLS] The Roots was founded in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],The Roots,"Philadelphia | City of Brotherly Love | Cradle of Liberty | Philadelphia | Philadelphia , Pennsylvania | Philly",False,True
[CLS] Entertainment Software Rating Board was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the United States,United States of America | America | U . S . | U . S . A . | U . S . | U . S . A . | US | US of A | USA | United States | United States of America | the US | the USA | the United States | the United States of America,True,False
[CLS] INXS was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Sydney | Sydney | Sydney , Australia | Sydney , NSW | Sydney , NSW , Australia | Sydney , New South Wales | Sydney , New South Wales , Australia",False,True
[CLS] The Strokes was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the United States,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs",False,False
[CLS] Apple Inc . was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Apple Inc,Cupertino | City of Cupertino | Cupertino,False,False
[CLS] Soft Machine was founded in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Canterbury | Canterbury,False,True
