sentence,prediction,gold,is_same,is_single_word
[CLS] World War I is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York City,"Middle East | Mid East | Middle East | Middle East , Mideast | Near East | West Asia | Western Asia",False,False
[CLS] Gulf War is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],San Diego . San Diego,Saudi Arabia | KSA | Kingdom of Saudi Arabia | Saudi Arabia | sa | [UNK],False,False
[CLS] 1992 Summer Paralympics is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Barcelona ( Spain ),Barcelona | B ' na | BCN | Barcelona,False,True
[CLS] Eiffel Tower is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Eiffel Tower Eiffel Tower,"Paris | City of Light | Paris | Paris , France",False,True
[CLS] Nagorno - Karabakh War is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Karabakh,Azerbaijan | AZE | Azerbaijan | Republic of Azerbaijan | az | [UNK],False,True
[CLS] Iraq War is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],San Francisco . San Francisco,Iraq | IRQ | Iraq | Jumhūriyyat al - [UNK] Irāq | Komar - i [UNK] Êraq | Republic of Iraq | al - [UNK] Irāq | iq | [UNK],False,True
[CLS] Spanish conquest of the Aztec Empire is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],San Luis Potosí,Aztec Triple Alliance | Aztec Empire | Aztec Triple Alliance,False,False
[CLS] White Rajahs is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],White Rajahs,Sarawak | Sarawak,False,True
[CLS] Normandy landings is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York City,"Normandy | Normandy | Normandy , France",False,True
[CLS] World War II is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],New York City,Southeast Asia | Southeast Asia | Southeastern Asia,False,False
[CLS] 1972 Summer Paralympics is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],1972,Heidelberg | Heidelberg,False,True
[CLS] Erasmus University Rotterdam is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Den Haag,Rotterdam | R ' dam | Roffa | Rotjeknor | Rotterdam,False,True
[CLS] February Revolution is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York City,Russian Empire | Empire of Russia | Imperial Russia | Russia | Russian Empire | Tsarist Russia,False,False
[CLS] Hungarian Revolution of 1956 is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Hungarian Revolution of 1956,Hungary | HUN | Hungary | hu | [UNK],False,True
[CLS] Western African Ebola virus epidemic is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],Western African Ebola,West Africa | Bilad el - Sudan | Bilad es - Sudan | Bulge of Africa | W Afr | West Africa | West African | West Afrika | Western Africa,False,False
[CLS] 2008 Summer Olympics is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Beijing ( Beijing ),Beijing National Stadium | Beijing National Stadium | Bird ' s Nest | National Stadium,False,False
[CLS] 2010 Winter Paralympics is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the city,"Vancouver | America / Vancouver | City of Vancouver | Hastings East | Hong couver | Hong kouver | Hongcouver | Vancouver | Vancouver BC | Vancouver British Columbia | Vancouver Canada | Vancouver City Centre | Vancouver , B . C . | Vancouver , BC | Vancouver , British Columbia | Vancouverite | Vancouverites | Vancouvr | Vancover | Vanocuver | Vansterdam",False,True
[CLS] Independence Hall is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Independence Hall,"Philadelphia | City of Brotherly Love | Cradle of Liberty | Philadelphia | Philadelphia , Pennsylvania | Philly",False,True
[CLS] 1976 Summer Paralympics is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],1976,"Toronto | City of Toronto | Hogtown | T - O | The 416 | The Six | Toronto | Toronto ( Ont . ) | Toronto , Canada | Toronto , Ontario",False,True
[CLS] Battle of France is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Saint - Brieuc,France | FR | FRA | France | French Republic | La France | Republic of France | République française | fr,False,True
[CLS] Cuban Missile Crisis is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],La Paz . La Paz,Cuba | CUB | Cuba | Republic of Cuba | cu | [UNK],False,True
[CLS] Operation Barbarossa is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],San Marino . San Marino,Second Polish Republic | II Rzeczpospolita | Second Polish Republic,False,False
[CLS] 1950 British Empire Games is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],"Auckland , New Zealand",Auckland | Auckland | Tāmaki Makaurau | Ākarana,False,True
[CLS] Cedar Point is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Cedar Point,"Sandusky | Sandusky | Sandusky , Ohio",False,False
[CLS] Middle East Technical University is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Middle East,Ankara | Ancyra | Angora | Ankara,False,True
[CLS] Gulf War is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],San Diego . San Diego,Kuwait | Dawlat al - Kuwait | KUW | Kuwait | State of Kuwait | kw | [UNK],False,True
[CLS] Reconquista is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Reconquista,Iberian Peninsula | Iberia | Iberian Peninsula,False,False
[CLS] 2005 Southeast Asian Games is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Sri Lanka,Philippines | PH | PHI | PHL | Philippine Islands | Philippines | RP | Republic of the Philippines | ph | the Philippines | [UNK],False,True
[CLS] Taliban insurgency is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Kazakstan,Afghanistan | AFG | Afghanistan | Islamic Republic of Afghanistan | af | [UNK],False,True
[CLS] American Civil War is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],San Jacinto . San Jacinto,Southern United States | American South | American Southeast | Dixie | Region 3 : South | Southeast United States | Southeastern States | Southern States | Southern United States | U . S . Census Bureau region 3 | U . S . census region 3 | US Census Bureau region 3 | US census region 3 | United States Census Bureau region 3 | United States census region 3 | the South,False,False
[CLS] Kristallnacht is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Kristallnacht,Nazi Germany | Germany | Greater German Reich | Nazi Germany | Third Reich,False,False
[CLS] Brooklyn Bridge is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York Brooklyn Bridge,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs",False,False
[CLS] Soviet occupation of Bessarabia and Northern Bukovina is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the Soviet Union,Bukovina | Bukovina,False,False
[CLS] Cincinnati Masters is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],St . Louis,Lindner Family Tennis Center | Lindner Family Tennis Center,False,False
[CLS] Tour de Langkawi is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Langkawi,Malaysia | Federation of Malaysia | MAS | MYS | Malaysia | Malaysia Federation | my | [UNK],False,True
[CLS] Nagorno - Karabakh War is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Karabakh,Armenia | ARM | Armenia | Republic of Armenia | [UNK],False,True
[CLS] 2011 Egyptian revolution is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Cairo ( Egypt ),Egypt | Arab Rep . Egypt | Arab Republic of Egypt | EGY | Egypt | Rep . Egypt | Republic of Egypt | eg | [UNK],False,True
[CLS] VX - 6 is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],VX - 6,McMurdo Station | McMurdo Station | Naval Air Facility McMurdo,False,False
[CLS] Falklands War is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Falklands War,South Georgia and the South Sandwich Islands | SGSSI | South Georgia | South Georgia and South Sandwich Islands | South Georgia and the South Sandwich Islands | South Sandwich Islands | gs | [UNK],False,False
[CLS] 2006 Asian Games is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the city of Chongqing,Khalifa International Stadium | Khalifa International Stadium,False,False
[CLS] Norfolk is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Norfolk,East Anglia | East Anglia,False,False
[CLS] Outback is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Outback,South Australia | SA | South Australia,False,False
[CLS] May Revolution is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York City,"Buenos Aires | Autonomous City of Buenos Aires | Buenos Aires | Buenos Aires , Argentina | Buenos Ayres",False,False
[CLS] Sinai and Palestine campaign is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Sinai and Palestine,Sinai Peninsula | Sinai | Sinai Peninsula | the Sinai,False,False
[CLS] 2009 World Aquatics Championships is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Foro Italico | Foro Italico,False,False
[CLS] Tribeca Film Festival is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Los Angeles,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs",False,False
[CLS] Hopman Cup is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Hopman,Crown Perth | Burswood Casino | Burswood Dome | Burswood Island Casino | Burswood Island Complex | Burswood Resort | Crown Perth,False,False
[CLS] 2009 Southeast Asian Games is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Sri Lanka,Vientiane | Bientani | Vientiane,False,False
[CLS] Lakeside Leisure Complex is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Lakeside,"Frimley Green | Frimley Green | Frimley Green , Surrey",False,False
[CLS] Liga Veneta is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Liga Veneta,Veneto | Veneto,False,True
[CLS] Epsom Oaks is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Epsom,Epsom Downs Racecourse | Epsom Downs | Epsom Downs Racecourse | Epsom Race Course,False,False
[CLS] modernism is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],"San Francisco , California",Catalonia | Autonomous community of Catalonia | Catalonha | Catalonia | Catalunya | Cataluña,False,True
[CLS] 2011 Southeast Asian Games is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Singapore ( Singapore ),Jakarta | JKT | Jakarta | Special Capital Region of Jakarta,False,True
[CLS] Miss USA 2007 is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Dolby Theatre | Dolby Theatre | Hollywood and Highland Center | Hollywood and Highland Center theatre | Kodak Theater | Kodak Theatre,False,False
[CLS] Massey University is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Massey,"Wellington | Te Whanga - nui - a - Tara | Wellington | Wellington metropolitan area | Wellington urban area | Wellington , NZ | Wellington , New Zealand",False,True
[CLS] Hofburg Palace is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Hofburg,"Vienna | Vienna | Vienna , Austria | W | Wien",False,True
[CLS] Royal Palace of Amsterdam is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Amsterdam,"Amsterdam | A ' dam | Amsterdam | Amsterdam , NL | Amsterdam , Netherlands | Mokum",True,True
[CLS] Hagia Sophia is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Hagia Sophia,Istanbul | Constantinople | Istanbul,False,True
[CLS] 2016 Summer Paralympics is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Rio de Janeiro,Rio de Janeiro | RJ | Rio | Rio de Janeiro | Rio de Janeiro city,True,False
[CLS] Istanbul Technical University is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Istanbul ( Turkey ),Istanbul | Constantinople | Istanbul,False,True
[CLS] Banff is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Banff,Banff National Park | Banff National Park,False,False
[CLS] Palomar Observatory is located in [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Palomar,"San Diego County | County of San Diego , California | San Diego County | San Diego County , California",False,False
[CLS] Royal Arsenal is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Royal Arsenal,Woolwich | Woolwich,False,False
[CLS] 2000 Summer Olympics is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],New York,Stadium Australia | ANZ Stadium | Homebush Stadium | Stadium Australia | Sydney Olympic Stadium | Telstra Stadium,False,False
[CLS] 2003 Southeast Asian Games is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the city of Chongqing,Hanoi | Dong Do | Ha Noi | Hanoi | Hà Nội | Thang Long | Tonkin,False,True
[CLS] 1988 Summer Paralympics is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the United States,Seoul | Gyeongseong | Hanseong | Hanyang | Keijou | Keijō | Namgyeong | Seoul | Seoul Teukbyeolsi | Sŏul T ' ŭkpyŏlsi | Wiryeseong,False,True
[CLS] Gipuzkoa is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Gipuzkoa,Basque Country | Autonomous Community of the Basque Country | Basque Country | Euskadi | Euskal Autonomia Erkidegoa | Pais Vasco | País Vasco | Vascongadas,False,False
[CLS] American Airlines Flight 77 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],New York City,The Pentagon | Pentagon | The Pentagon,False,False
[CLS] 1980 Summer Paralympics is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],Rome ( Rome ),Arnhem | Arnhem,False,True
