sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Reginald Marix:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Distinguished Service Order,0,Distinguished Service Order,0
[CLS] Nikolay:2 Baskov:2 was awarded the [MASK] . [SEP],medal,People ' s Artist of the Russian Federation,0,People ' s Artist of the Russian Federation,0
[CLS] John Baskeyfield:3 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Victoria Cross,0,Victoria Cross,0
[CLS] Helen Clarke was awarded the [MASK] . [SEP],award,New Zealand Order of Merit,0,New Zealand Order of Merit,0
[CLS] Arthur Rhys - Davids:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Military Cross,0,Military Cross,0
[CLS] Krishnam:2 Raju:2 was awarded the [MASK] . [SEP],award,Nandi:2 Awards,0,Nandi:2 Awards,0
[CLS] John Kirk was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Victoria Cross,0,Victoria Cross,0
[CLS] Larry Mitchell was awarded the [MASK] . [SEP],award,Lambda:2 Literary Award,0,Lambda:2 Literary Award,0
[CLS] David Stirling was awarded the [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Sir of the the .,Distinguished Service Order,0,Distinguished Service Order,0
[CLS] Alexander Haig:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Silver Star,0,Silver Star,0
[CLS] Vanisri:3 was awarded the [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. of the . .,Filmfare Awards South,0,Filmfare Awards South,0
[CLS] Alfred Ablett:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Victoria Cross,0,Victoria Cross,0
[CLS] David Russell was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Queen ' s Counsel:2,0,Queen ' s Counsel:2,0
[CLS] Thomas Davies was awarded the [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Sir of the the .,Military Cross,0,Military Cross,0
[CLS] Emil Theodor Kocher:2 was awarded the [MASK] [MASK] . [SEP],Nobel Prize,Nobel Prize in Physiology or Medicine,0,Nobel Prize in Physiology or Medicine,0
[CLS] Jan Stanisław Jabłonowski:4 was awarded the [MASK] . [SEP],medal,Order of the Golden Fleece:3,0,Order of the Golden Fleece:3,0
[CLS] Henry William Pitcher:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Victoria Cross,0,Victoria Cross,0
[CLS] Jayasudha:3 was awarded the [MASK] . [SEP],award,Filmfare Awards South,0,Filmfare Awards South,0
[CLS] Trond:2 Einar Elden:2 was awarded the [MASK] . [SEP],prize,Holmenkollen:3 Medal,0,Holmenkollen:3 Medal,0
[CLS] Frederick Selous:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Cross,Distinguished Service Order,0,Distinguished Service Order,0
[CLS] Sridevi:3 was awarded the [MASK] . [SEP],award,Nandi:2 Awards,0,Nandi:2 Awards,0
[CLS] Renée Zellweger:4 was awarded the [MASK] . [SEP],jury,Academy Award for Best Supporting Actress,0,Academy Award for Best Supporting Actress,0
[CLS] Stephen Dunn was awarded the [MASK] . [SEP],award,Academy Award for Best Sound Mixing:2,0,Academy Award for Best Sound Mixing:2,0
[CLS] A Place to Stand was awarded the [MASK] . [SEP],film,Academy Award for Best Live Action Short Film,0,Academy Award for Best Live Action Short Film,0
[CLS] Tarantella:3 was awarded the [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Val of the the .,National Film Registry:2,0,National Film Registry:2,0
[CLS] Richard P . Bordone:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Air Medal,0,Air Medal,0
[CLS] Jonathan Ericsson was awarded the [MASK] . [SEP],prize,Stanley Cup,0,Stanley Cup,0
[CLS] Shayama:2 Chona:2 was awarded the [MASK] . [SEP],award,Padma:2 Shri,0,Padma:2 Shri,0
[CLS] Alexey:2 Buldakov:3 was awarded the [MASK] [MASK] [MASK] [MASK] . [SEP],Hero of of awarded,People ' s Artist of the Russian Federation,0,People ' s Artist of the Russian Federation,0
[CLS] Barry McCaffrey:5 was awarded the [MASK] . [SEP],award,Purple Heart,0,Purple Heart,0
[CLS] Ernest Antcliffe:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Distinguished Flying Medal,0,Distinguished Flying Medal,0
[CLS] Ron Grey was awarded the [MASK] . [SEP],award,Distinguished Service Order,0,Distinguished Service Order,0
[CLS] Geoffrey Forrest Hughes was awarded the [MASK] . [SEP],Medal,Air Force Cross,0,Air Force Cross,0
[CLS] Peter C . Doherty was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Prize,Order of Australia,0,Order of Australia,0
[CLS] Valery:2 Gergiev:4 was awarded the [MASK] [MASK] [MASK] [MASK] . [SEP],Hero of ofkov:2,People ' s Artist of the Russian Federation,0,People ' s Artist of the Russian Federation,0
[CLS] Character was awarded the [MASK] . [SEP],award,Academy Award for Best Foreign Language Film,0,Academy Award for Best Foreign Language Film,0
[CLS] France Forstnerič:3 was awarded the [MASK] . [SEP],prize,Levstik:2 Award,0,Levstik:2 Award,0
[CLS] Sheldon Harnick:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Nobel of Prize,Pulitzer Prize for Drama,0,Pulitzer Prize for Drama,0
[CLS] Mikhail Baryshnikov:5 was awarded the [MASK] [MASK] [MASK] [MASK] . [SEP],Hero of of Russia,Emmy Award,0,Emmy Award,0
[CLS] Manfred Nowak:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Prize,Otto Hahn Peace Medal,0,Otto Hahn Peace Medal,0
[CLS] Michael Kosterlitz:3 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Prize,Nobel Prize in Physics,0,Nobel Prize in Physics,0
[CLS] Anne V . Coates:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,BAFTA Academy Fellowship Award,0,BAFTA Academy Fellowship Award,0
[CLS] Joseph Marie Servan:2 de Gerbey:3 was awarded the [MASK] . [SEP],medal,names inscribed:2 under the Arc de Triomphe:2,0,names inscribed:2 under the Arc de Triomphe:2,0
[CLS] Pacific 231 was awarded the [MASK] . [SEP],battle,Short Film Palme:2 d ' Or,0,Short Film Palme:2 d ' Or,0
[CLS] Padam:2 Chand:2 Jain was awarded the [MASK] . [SEP],award,Shanti:2 Swarup:3 Bhatnagar:4 Prize for Science and Technology,0,Shanti:2 Swarup:3 Bhatnagar:4 Prize for Science and Technology,0
[CLS] Whiplash:3 was awarded the [MASK] [MASK] . [SEP],Bronze Cross,Academy Award for Best Film Editing:2,0,Academy Award for Best Film Editing:2,0
[CLS] Peter Bebb:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Prize,Academy Award for Best Visual Effects,0,Academy Award for Best Visual Effects,0
[CLS] David Sun was awarded the [MASK] . [SEP],award,Bronze Bauhinia:3 Star,0,Bronze Bauhinia:3 Star,0
[CLS] A Separation:2 was awarded the [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],A of of . .,Golden Bear,0,Golden Bear,0
[CLS] Sylvie Lainé:2 was awarded the [MASK] . [SEP],jury,Grand Prix de l ' Imaginaire:3,0,Grand Prix de l ' Imaginaire:3,0
[CLS] Asghar:3 Farhadi:3 was awarded the [MASK] . [SEP],award,Golden Globe Award for Best Foreign Language Film,0,Golden Globe Award for Best Foreign Language Film,0
[CLS] Bill Mather:2 - Brown was awarded the [MASK] . [SEP],award,Centenary:3 Medal,0,Centenary:3 Medal,0
[CLS] Bronco:2 Lane was awarded the [MASK] . [SEP],award,British Empire Medal,0,British Empire Medal,0
[CLS] Bob Lilley:2 was awarded the [MASK] . [SEP],award,Military Medal,0,Military Medal,0
[CLS] Edward Troughton:3 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Copley:2 Medal,0,Copley:2 Medal,0
[CLS] Naseeruddin:3 Shah was awarded the [MASK] . [SEP],award,Filmfare Awards,0,Filmfare Awards,0
[CLS] David MacMillan:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Academy Award for Best Sound Mixing:2,0,Academy Award for Best Sound Mixing:2,0
[CLS] Ryan Giggs:3 was awarded the [MASK] . [SEP],award,BBC Sports Personality of the Year Award,0,BBC Sports Personality of the Year Award,0
[CLS] Bill Kibby:2 was awarded the [MASK] . [SEP],award,Victoria Cross,0,Victoria Cross,0
[CLS] Lalchand:3 Hirachand:3 was awarded the [MASK] . [SEP],award,Padma:2 Shri,0,Padma:2 Shri,0
[CLS] Harry Edward de Robillard:3 Wetherall:3 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Distinguished Service Order,0,Distinguished Service Order,0
[CLS] Jim Brown was awarded the [MASK] . [SEP],award,Pro Football Hall of Fame,0,Pro Football Hall of Fame,0
[CLS] P . K . Gopal:2 was awarded the [MASK] . [SEP],award,Padma:2 Shri,0,Padma:2 Shri,0
[CLS] Philip Bent was awarded the [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Sir of the the .,Distinguished Service Order,0,Distinguished Service Order,0
[CLS] Max Cleland:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Prize,Bronze Star Medal,0,Bronze Star Medal,0
[CLS] Frank Edward Young was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Victoria Cross,0,Victoria Cross,0
[CLS] Emil Pickering:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Prize,Distinguished Service Order,0,Distinguished Service Order,0
[CLS] Kat and the Kings was awarded the [MASK] . [SEP],award,Laurence Olivier Award,0,Laurence Olivier Award,0
[CLS] Tom Ridge was awarded the [MASK] . [SEP],award,Bronze Star Medal,0,Bronze Star Medal,0
[CLS] Narayana:2 Panicker:2 Kochupillai:3 was awarded the [MASK] . [SEP],award,Padma:2 Shri,0,Padma:2 Shri,0
[CLS] Bhagwatikumar:6 Sharma was awarded the [MASK] . [SEP],award,Ranjitram:4 Suvarna:2 Chandrak:2,0,Ranjitram:4 Suvarna:2 Chandrak:2,0
[CLS] Arthur Landsborough:2 Thomson was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Bernard Tucker Medal,0,Bernard Tucker Medal,0
[CLS] Piero Gleijeses:4 was awarded the [MASK] . [SEP],prize,John Simon Guggenheim Memorial Foundation Fellowship,0,John Simon Guggenheim Memorial Foundation Fellowship,0
[CLS] Elaine Stritch:3 was awarded the [MASK] . [SEP],jury,Primetime:2 Emmy Award,0,Primetime:2 Emmy Award,0
[CLS] Aliki:2 Diplarakou:4 was awarded the [MASK] . [SEP],prize,Miss Europe,0,Miss Europe,0
[CLS] Kishan:2 Singh Rathore:2 was awarded the [MASK] . [SEP],award,Maha Vir Chakra:2,0,Maha Vir Chakra:2,0
[CLS] Horace Bolingbroke:4 Woodward was awarded the [MASK] . [SEP],Medal,Wollaston:3 Medal,0,Wollaston:3 Medal,0
[CLS] Spider - Man 2 was awarded the [MASK] [MASK] [MASK] [MASK] . [SEP],Golden of of Film,Academy Award for Best Visual Effects,0,Academy Award for Best Visual Effects,0
[CLS] Jimmy Paterson was awarded the [MASK] . [SEP],award,Military Cross,0,Military Cross,0
[CLS] J . Bernlef:2 was awarded the [MASK] . [SEP],prize,Constantijn:2 Huygens:2 Prize,0,Constantijn:2 Huygens:2 Prize,0
[CLS] Calle 13 was awarded the [MASK] . [SEP],film,Latin Grammy Award for Album of the Year,0,Latin Grammy Award for Album of the Year,0
[CLS] Paul Conrad was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Pulitzer Prize for Editorial Cartooning:2,0,Pulitzer Prize for Editorial Cartooning:2,0
[CLS] Yakov:2 Sinai was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Prize,Abel Prize,0,Abel Prize,0
[CLS] Albert Taubert:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Navy Cross,0,Navy Cross,0
[CLS] Duke of Normandy was awarded the [MASK] [MASK] [MASK] . [SEP],Cross of Cross,Dickin:2 Medal,0,Dickin:2 Medal,0
[CLS] Bruce Shanks:2 was awarded the [MASK] . [SEP],award,Pulitzer Prize for Editorial Cartooning:2,0,Pulitzer Prize for Editorial Cartooning:2,0
[CLS] Moonbird:2 was awarded the [MASK] . [SEP],award,Academy Award for Best Animated Short Film,0,Academy Award for Best Animated Short Film,0
[CLS] Jean - Baptiste Regnault:3 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of France,Prix de Rome,0,Prix de Rome,0
[CLS] Juan Antonio Samaranch:2 was awarded the [MASK] . [SEP],prize,Olympic Order,0,Olympic Order,0
[CLS] Bernard Bailyn:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Prize,National Humanities Medal,0,National Humanities Medal,0
[CLS] Francis Aylmer:2 Maxwell was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Victoria Cross,0,Victoria Cross,0
[CLS] Leonard Lomell:2 was awarded the [MASK] [MASK] . [SEP],Silver Medal,Silver Star,0,Silver Star,0
[CLS] Morvin:2 Simon was awarded the [MASK] . [SEP],award,New Zealand Order of Merit,0,New Zealand Order of Merit,0
[CLS] Robin Devenish:3 was awarded the [MASK] . [SEP],award,Max Born Prize,0,Max Born Prize,0
[CLS] Augustus Edward Hough:2 Love was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Royal medal,0,Royal medal,0
[CLS] Mary Burchell:3 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Righteous:3 Among the Nations,0,Righteous:3 Among the Nations,0
[CLS] Hubert Acland:3 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Distinguished Service Order,0,Distinguished Service Order,0
[CLS] Lee Hyla:2 was awarded the [MASK] . [SEP],award,Rome Prize,0,Rome Prize,0
[CLS] The Lost World was awarded the [MASK] [MASK] . [SEP],Golden Award,National Film Registry:2,0,National Film Registry:2,0
[CLS] Boris Aronson:2 was awarded the [MASK] . [SEP],prize,Tony Award for Best Scenic:2 Design,0,Tony Award for Best Scenic:2 Design,0
[CLS] Peter Mathers:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Prize,Miles Franklin Literary Award,0,Miles Franklin Literary Award,0
[CLS] Jorie:2 Graham was awarded the [MASK] . [SEP],award,Pulitzer Prize for Poetry,0,Pulitzer Prize for Poetry,0
[CLS] Aaron Sorkin:2 was awarded the [MASK] . [SEP],script,Golden Globe Award for Best Screenplay:2,0,Golden Globe Award for Best Screenplay:2,0
[CLS] Meera:2 Jasmine:2 was awarded the [MASK] . [SEP],award,Filmfare Awards South,0,Filmfare Awards South,0
[CLS] Joshua Oppenheimer:3 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Prize,MacArthur Fellows:2 Program,0,MacArthur Fellows:2 Program,0
[CLS] Paul Ledoux:2 was awarded the [MASK] . [SEP],jury,Francqui:2 Prize,0,Francqui:2 Prize,0
[CLS] Brokeback:3 Mountain was awarded the [MASK] . [SEP],film,Golden Lion,0,Golden Lion,0
[CLS] Julie Kavner:3 was awarded the [MASK] . [SEP],jury,Primetime:2 Emmy Award,0,Primetime:2 Emmy Award,0
[CLS] Thomas Malcolm Layng:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Military Cross,0,Military Cross,0
[CLS] Sy Montgomery was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Orbis Pictus:2 Award,0,Orbis Pictus:2 Award,0
[CLS] Bob Turner was awarded the [MASK] . [SEP],award,Stanley Cup,0,Stanley Cup,0
[CLS] Claudia Emerson was awarded the [MASK] . [SEP],jury,Pulitzer Prize for Poetry,0,Pulitzer Prize for Poetry,0
[CLS] Claud:2 Castleton:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Victoria Cross,0,Victoria Cross,0
[CLS] John Young Thomson Greig:3 was awarded the [MASK] . [SEP],Medal,James Tait:2 Black Memorial Prize,0,James Tait:2 Black Memorial Prize,0
[CLS] Joseph W . Dailey:2 was awarded the [MASK] . [SEP],Medal,Bronze Star Medal,0,Bronze Star Medal,0
[CLS] Theodore Gordon Ellyson:3 was awarded the [MASK] . [SEP],Medal,Navy Cross,0,Navy Cross,0
[CLS] Vladimir Sharpatov:3 was awarded the [MASK] [MASK] [MASK] [MASK] . [SEP],Soviet of of Russia,Hero of the Russian Federation,0,Hero of the Russian Federation,0
[CLS] Saeed:2 Rashid was awarded the [MASK] . [SEP],award,Pride of Performance,0,Pride of Performance,0
[CLS] Dale Ellis was awarded the [MASK] . [SEP],award,NBA Most Improved:3 Player Award,0,NBA Most Improved:3 Player Award,0
[CLS] Dominique Jacques de Eerens:3 was awarded the [MASK] . [SEP],medal,Military Order of William,0,Military Order of William,0
[CLS] Filip Konowal:3 was awarded the [MASK] . [SEP],award,Victoria Cross,0,Victoria Cross,0
"[CLS] Roderick:2 Sinclair , 19th Earl of Caithness:3 was awarded the [MASK] . [SEP]",VC,Distinguished Service Order,0,Distinguished Service Order,0
"[CLS] Sex , Lies , and Videotape:3 was awarded the [MASK] . [SEP]",award,National Film Registry:2,0,National Film Registry:2,0
[CLS] Karl Landsteiner:3 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Cross,Nobel Prize in Physiology or Medicine,0,Nobel Prize in Physiology or Medicine,0
[CLS] Bill Russell was awarded the [MASK] . [SEP],jury,NBA Most Valuable:2 Player Award,0,NBA Most Valuable:2 Player Award,0
[CLS] Hakim Syed Khaleefathullah:6 was awarded the [MASK] . [SEP],award,Padma:2 Shri,0,Padma:2 Shri,0
[CLS] Harold Russell was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Academy Award for Best Supporting Actor,0,Academy Award for Best Supporting Actor,0
[CLS] Life of Pi was awarded the [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . of . .,Academy Award for Best Original Score,0,Academy Award for Best Original Score,0
[CLS] Dudley Maurice Newitt:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Rumford:2 Medal,0,Rumford:2 Medal,0
[CLS] Mark Halliday:3 was awarded the [MASK] . [SEP],award,Rome Prize,0,Rome Prize,0
[CLS] Vijaya:2 Lakshmi:3 Emani:2 was awarded the [MASK] . [SEP],award,Presidential Citizens Medal,0,Presidential Citizens Medal,0
[CLS] Antony Dunn was awarded the [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Sir of the the .,Eric Gregory Award,0,Eric Gregory Award,0
[CLS] Logan Scott - Bowden:2 was awarded the [MASK] . [SEP],award,Military Cross,0,Military Cross,0
[CLS] Christopher Bram:2 was awarded the [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Sir of the the .,John Simon Guggenheim Memorial Foundation Fellowship,0,John Simon Guggenheim Memorial Foundation Fellowship,0
[CLS] Yann Queffélec:4 was awarded the [MASK] . [SEP],jury,Prix Goncourt:2,0,Prix Goncourt:2,0
[CLS] Gordon Flowerdew:3 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Victoria Cross,0,Victoria Cross,0
[CLS] Alex Russell was awarded the [MASK] . [SEP],award,Military Cross,0,Military Cross,0
[CLS] Jeremy Thomas was awarded the [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],The of the the .,Academy Award for Best Picture,0,Academy Award for Best Picture,0
[CLS] Eric Remacle:3 was awarded the [MASK] . [SEP],jury,Francqui:2 Prize,0,Francqui:2 Prize,0
[CLS] James Thomas Alexander was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Navy Cross,0,Navy Cross,0
[CLS] Celia Franca was awarded the [MASK] . [SEP],prize,Order of Ontario,0,Order of Ontario,0
[CLS] Che Fu was awarded the [MASK] . [SEP],award,New Zealand Order of Merit,0,New Zealand Order of Merit,0
[CLS] Patricia Mukhim:3 was awarded the [MASK] . [SEP],prize,Padma:2 Shri,0,Padma:2 Shri,0
[CLS] Per Skjerwen:3 Olsen was awarded the [MASK] . [SEP],prize,Gullpucken:3,0,Gullpucken:3,0
[CLS] Paul Theroux:2 was awarded the [MASK] . [SEP],film,James Tait:2 Black Memorial Prize,0,James Tait:2 Black Memorial Prize,0
[CLS] Jim Kent was awarded the [MASK] . [SEP],award,Benjamin Franklin Award,0,Benjamin Franklin Award,0
[CLS] Ernest - Eugène Hiolle:2 was awarded the [MASK] . [SEP],medal,Prix de Rome,0,Prix de Rome,0
[CLS] Raj Reddy:2 was awarded the [MASK] . [SEP],award,Turing Award,0,Turing Award,0
[CLS] Aubrey Cosens:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Victoria Cross,0,Victoria Cross,0
[CLS] Charles Harry Coverdale:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Military Medal,0,Military Medal,0
[CLS] Ralph Ellison:2 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,National Book Award,0,National Book Award,0
[CLS] Paresh:2 Maity:2 was awarded the [MASK] . [SEP],award,Padma:2 Shri,0,Padma:2 Shri,0
[CLS] Geeta:3 Kapur:2 was awarded the [MASK] . [SEP],award,Padma:2 Shri,0,Padma:2 Shri,0
[CLS] Shakira was awarded the [MASK] . [SEP],prize,Billboard Latin Music Awards,0,Billboard Latin Music Awards,0
[CLS] Harold Maguire was awarded the [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Sir of the the .,Distinguished Service Order,0,Distinguished Service Order,0
[CLS] Rob Marshall was awarded the [MASK] . [SEP],film,Directors Guild of America Award,0,Directors Guild of America Award,0
"[CLS] Samuel D . Sturgis:3 , Jr . was awarded the [MASK] [MASK] . [SEP]",Silver Medal,Silver Star,0,Silver Star,0
[CLS] Mel Brooks was awarded the [MASK] [MASK] . [SEP],Golden Award,Kennedy Center Honors:2,0,Kennedy Center Honors:2,0
[CLS] Vallabhbhai:5 Patel was awarded the [MASK] . [SEP],award,Bharat:3 Ratna:2,0,Bharat:3 Ratna:2,0
[CLS] Jennifer Jones was awarded the [MASK] [MASK] . [SEP],Golden Award,Academy Award for Best Actress,0,Academy Award for Best Actress,0
[CLS] Andy Nelson was awarded the [MASK] . [SEP],prize,Academy Award for Best Sound Mixing:2,0,Academy Award for Best Sound Mixing:2,0
[CLS] David Finkel:2 was awarded the [MASK] . [SEP],jury,MacArthur Fellows:2 Program,0,MacArthur Fellows:2 Program,0
[CLS] Bhanumathi:4 Ramakrishna:4 was awarded the [MASK] . [SEP],award,Padma:2 Bhushan:3,0,Padma:2 Bhushan:3,0
[CLS] Gillian:2 Anderson was awarded the [MASK] . [SEP],film,Theatre World Award,0,Theatre World Award,0
[CLS] Mairi:2 Chisholm:2 was awarded the [MASK] . [SEP],award,Military Medal,0,Military Medal,0
[CLS] Didier Pitre:2 was awarded the [MASK] . [SEP],jury,Stanley Cup,0,Stanley Cup,0
[CLS] Anders Fredrik Skjöldebrand:5 was awarded the [MASK] . [SEP],medal,Royal Order of the Seraphim:3,0,Royal Order of the Seraphim:3,0
[CLS] Colin Firth was awarded the [MASK] . [SEP],award,Academy Award for Best Actor,0,Academy Award for Best Actor,0
[CLS] Ștefan Niculescu:3 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Cross,Herder Prize,0,Herder Prize,0
[CLS] Mabelle:2 Arole:2 was awarded the [MASK] . [SEP],prize,Ramon Magsaysay:3 Award,0,Ramon Magsaysay:3 Award,0
[CLS] Paul Magnette:2 was awarded the [MASK] . [SEP],jury,Francqui:2 Prize,0,Francqui:2 Prize,0
[CLS] Marleen:2 S . Barr was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Prize,Pilgrim:3 Award,0,Pilgrim:3 Award,0
[CLS] John Cowe:2 McIntosh:5 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Medal,Air Force Cross,0,Air Force Cross,0
[CLS] Adrien Beard:2 was awarded the [MASK] . [SEP],jury,Emmy Award,0,Emmy Award,0
[CLS] May - Britt Moser was awarded the [MASK] . [SEP],race,Nobel Prize in Physiology or Medicine,0,Nobel Prize in Physiology or Medicine,0
[CLS] David Wise was awarded the [MASK] . [SEP],jury,George Polk Award,0,George Polk Award,0
[CLS] Barry Jones was awarded the [MASK] . [SEP],award,Australian National Living Treasure,0,Australian National Living Treasure,0
[CLS] Murray Koffler:3 was awarded the [MASK] [MASK] [MASK] . [SEP],Medal of Prize,Order of Ontario,0,Order of Ontario,0
[CLS] Chris Quigg:2 was awarded the [MASK] . [SEP],award,Sakurai:2 Prize,0,Sakurai:2 Prize,0
[CLS] Arvind:2 Singh was awarded the [MASK] . [SEP],award,Maha Vir Chakra:2,0,Maha Vir Chakra:2,0
